blocknumber,volume COMP for 5% slippage
14001400,4576.21960325839
14001550,4576.21960325839
14001700,4576.034011961206
14001850,4196.058301438928
14002000,4385.42155332798
14002150,4385.42155332798
14002300,4385.42155332798
14002450,4098.543771921134
14002600,4602.975264043406
14002750,4602.975264043406
14002900,4602.975264043406
14003050,4603.552886767277
14003200,4382.068393823379
14003350,4232.606569965125
14003500,4232.606569965125
14003650,4232.606569965125
14003800,4125.189789227988
14003950,4306.922817716329
14004100,4306.922817716329
14004250,4306.922817716329
14004400,4306.922817716329
14004550,4306.922817716329
14004700,4306.922817716329
14004850,4306.922817716329
14005000,4306.922817716329
14005150,4617.196642167713
14005300,4617.196642167713
14005450,4617.196642167713
14005600,4136.893238655912
14005750,4136.893238655912
14005900,4166.803238654302
14006050,4407.687993854035
14006200,4407.687993854035
14006350,4407.687993854035
14006500,4407.687993854035
14006650,4407.687993854035
14006800,4407.687993854035
14006950,4395.687993854681
14007100,4395.687993854681
14007250,4395.687993854681
14007400,4395.687993854681
14007550,4361.11196715505
14007700,4361.11196715505
14007850,4112.602212134559
14008000,4112.602212134559
14008150,4112.602212134559
14008300,4112.666527924032
14008450,4112.666527924032
14008600,4135.94735582561
14008750,4421.946472778307
14008900,4421.946472778307
14009050,4100.283990295261
14009200,4100.283990295261
14009350,4100.283990295261
14009500,4099.403050953341
14009650,4385.757602514218
14009800,4385.757602514218
14009950,4105.067173130956
14010100,4252.791362690706
14010250,4097.965576396193
14010400,4097.3367372554385
14010550,4261.253357303839
14010700,4547.472922944996
14010850,4547.472922944996
14011000,4547.579539594406
14011150,4547.579539594406
14011300,4547.579539594406
14011450,4547.579539594406
14011600,4112.613612581637
14011750,4112.613612581637
14011900,4112.613612581637
14012050,4541.553689481627
14012200,4541.553689481627
14012350,4541.553689481627
14012500,4136.602153614625
14012650,4136.602153614625
14012800,4136.602153614625
14012950,4153.160758005605
14013100,4153.160758005605
14013250,4300.938012952923
14013400,4300.938012952923
14013550,4300.938012952923
14013700,4300.938012952923
14013850,4530.002959547245
14014000,4530.002959547245
14014150,4530.10822270514
14014300,4530.10822270514
14014450,4530.10822270514
14014600,4530.10822270514
14014750,4390.340944111689
14014900,4390.340944111689
14015050,4390.340944111689
14015200,4304.830379631911
14015350,4304.830379631911
14015500,4304.854842134572
14015650,4563.741980357576
14015800,4563.7421059492435
14015950,4563.7421059492435
14016100,4956.606090229936
14016250,4957.010729742946
14016400,4957.010729742946
14016550,5198.11314318566
14016700,5198.11314318566
14016850,5198.11314318566
14017000,4914.371656835968
14017150,4914.371656835968
14017300,4925.451823168314
14017450,4925.451823168314
14017600,5294.919033674715
14017750,4934.430528287683
14017900,4934.430528287683
14018050,4934.430528287683
14018200,4998.465500898931
14018350,4998.728323317836
14018500,4998.728323317836
14018650,4714.787607865245
14018800,4866.815456841702
14018950,4866.815456841702
14019100,4851.872635758984
14019250,4851.872635758984
14019400,4849.1302209851465
14019550,4849.1302209851465
14019700,5019.732644384686
14019850,5019.732644384686
14020000,4889.196245238769
14020150,4889.196245238769
14020300,5294.40964663861
14020450,5294.40964663861
14020600,5294.40964663861
14020750,5264.911757164091
14020900,4914.2930742652425
14021050,4963.8801276322565
14021200,4963.8801276322565
14021350,4963.876853006964
14021500,4963.876853006964
14021650,4964.102300961707
14021800,4964.102300961707
14021950,4964.102300961707
14022100,5196.415390209832
14022250,5197.453610819856
14022400,5197.453610819856
14022550,5217.463452716142
14022700,5217.463452716142
14022850,5217.463452716142
14023000,5217.463452716142
14023150,5217.582657732143
14023300,4870.349976986979
14023450,4870.876292776452
14023600,4870.876292776452
14023750,4870.876292776452
14023900,5311.178727682813
14024050,5311.178727682813
14024200,5311.353916961667
14024350,5311.353916961667
14024500,5311.641792778968
14024650,5003.291368137541
14024800,5003.291368137541
14024950,5003.291368137541
14025100,5003.228204231977
14025250,5005.744759093941
14025400,5005.744759093941
14025550,5005.744759093941
14025700,4995.312780170219
14025850,4995.312780170219
14026000,5371.573718425949
14026150,5371.573718425949
14026300,5371.573718425949
14026450,5371.573718425949
14026600,5371.573718425949
14026750,5371.573718425949
14026900,5371.573718425949
14027050,5072.7283526187175
14027200,5072.7283526187175
14027350,4928.803001120465
14027500,4914.134914351139
14027650,4914.134914351139
14027800,4914.134914351139
14027950,4914.134914351139
14028100,5248.556071236042
14028250,5248.556071236042
14028400,5166.29872719121
14028550,5166.29872719121
14028700,5139.438355473034
14028850,5139.438355473034
14029000,5139.466300703034
14029150,5139.571563153125
14029300,5139.701114297212
14029450,5139.701114297212
14029600,5139.701114297212
14029750,5137.5559755219165
14029900,4855.698518326436
14030050,4855.787980412432
14030200,4855.787980412432
14030350,4925.298474566852
14030500,4959.158708901442
14030650,4959.158708901442
14030800,4959.09031230297
14030950,5212.523894352578
14031100,5211.58550572485
14031250,5211.58550572485
14031400,4945.481997145607
14031550,4946.45638585546
14031700,5119.853446357678
14031850,5119.900175656536
14032000,5120.067455798446
14032150,5091.6669292486495
14032300,5091.6669292486495
14032450,5094.492837972279
14032600,5094.492837972279
14032750,4946.962443858515
14032900,4946.962443858515
14033050,5120.567930080624
14033200,5120.567930080624
14033350,5120.567930080624
14033500,5120.567930080624
14033650,5428.98845577831
14033800,5428.98845577831
14033950,5428.98845577831
14034100,5197.382451899963
14034250,5199.22799270676
14034400,4911.883934899174
14034550,5015.453236744358
14034700,5231.391960438854
14034850,5232.3197826961305
14035000,4796.383874787517
14035150,4796.383874787517
14035300,4796.383874787516
14035450,4853.708764109013
14035600,4862.791883799837
14035750,4862.791883799837
14035900,4862.791883799837
14036050,4819.293247581818
14036200,4819.293247581818
14036350,5196.190141436475
14036500,5210.918922814137
14036650,5210.918922814137
14036800,5210.918922814137
14036950,5210.918922814137
14037100,5210.918922814137
14037250,5210.918922814137
14037400,5210.918922814137
14037550,4952.6523911946315
14037700,4952.6523911946315
14037850,5196.633448235643
14038000,5196.842921919854
14038150,5196.842921919854
14038300,5196.842921919854
14038450,5196.842921919854
14038600,5195.863005322715
14038750,5195.863005322715
14038900,5196.034628879592
14039050,4641.991854977732
14039200,4642.361761159932
14039350,4984.649090975418
14039500,4984.649090975418
14039650,4921.810436133955
14039800,4921.810436133955
14039950,4921.810436133955
14040100,4598.179645831388
14040250,4598.179645831388
14040400,4598.179645831388
14040550,4598.179645831388
14040700,4905.008327770658
14040850,4909.590883792837
14041000,4909.590883792837
14041150,4909.947116736918
14041300,4598.525108363939
14041450,4598.525108363939
14041600,4963.915776439185
14041750,4963.915776439185
14041900,4963.915776439185
14042050,4963.915776439185
14042200,4963.903322711719
14042350,4963.903322711719
14042500,4963.565915510762
14042650,4963.565915510762
14042800,4963.565915510762
14042950,4963.565915510762
14043100,4461.715007843492
14043250,4461.715007843492
14043400,4561.756881604104
14043550,4561.756881604104
14043700,4561.756881604104
14043850,4561.756881604104
14044000,4920.831588481328
14044150,4920.831588481328
14044300,4822.700901811554
14044450,4822.700901811554
14044600,4822.633803406972
14044750,4822.633803406972
14044900,4822.633803406972
14045050,4822.633803406972
14045200,4883.04790182195
14045350,4883.04790182195
14045500,4883.04790182195
14045650,4835.624202429611
14045800,4835.624202429611
14045950,4863.136750323291
14046100,4863.136750323291
14046250,4863.136750323291
14046400,4876.852679387259
14046550,4474.032771591388
14046700,4474.032771591388
14046850,4817.413654777038
14047000,4938.057171110395
14047150,4938.057171110395
14047300,4814.078050698141
14047450,4867.79641069525
14047600,4871.558172318932
14047750,4871.558172318932
14047900,4871.558299700877
14048050,4871.558299700877
14048200,4871.558299700877
14048350,4871.750973990859
14048500,4872.067298470517
14048650,4872.067298470517
14048800,4873.329710437076
14048950,3887.371214906939
14049100,3887.371214906939
14049250,3887.371214906939
14049400,3887.0300252856546
14049550,3887.0300252856546
14049700,4401.040722874778
14049850,4401.040705645588
14050000,4426.785279491133
14050150,4451.27738356136
14050300,4451.27738356136
14050450,4714.573559396532
14050600,4714.573559396532
14050750,4714.573559396532
14050900,4714.573559396532
14051050,4714.573559396532
14051200,4389.283970122067
14051350,4389.283970122067
14051500,4679.660459914147
14051650,3357.75295689733
14051800,4834.49677522909
14051950,4834.49677522909
14052100,4834.49677522909
14052250,4916.173146973197
14052400,4412.800838427421
14052550,4413.817791199721
14052700,4413.817791199721
14052850,4413.041175677882
14053000,4413.041175677882
14053150,4413.041175677882
14053300,4413.041175677882
14053450,4413.041175677882
14053600,4413.041175677882
14053750,4413.041175677882
14053900,1228.6138040722071
14054050,1228.6138040722071
14054200,1228.7786487852404
14054350,155.16742595188404
14054500,155.55053789762016
14054650,155.55053789762016
14054800,160.91645158523426
14054950,160.91645158523426
14055100,159.05349076041765
14055250,159.35492913696427
14055400,158.26165403154707
14055550,158.26165403154707
14055700,158.26165403154707
14055850,158.26165403154707
14056000,158.0556723202894
14056150,158.26187387992306
14056300,158.26187387992306
14056450,158.26187387992306
14056600,158.26187387992306
14056750,158.26187387992306
14056900,158.26187387992306
14057050,158.26187387992306
14057200,158.92161193214267
14057350,158.92161193214267
14057500,158.92161193214267
14057650,158.92161193214267
14057800,158.92161193214267
14057950,157.9200136830337
14058100,157.13967757075744
14058250,157.13967757075744
14058400,157.13967757075744
14058550,157.13967757075744
14058700,157.13967757075744
14058850,157.13967757075758
14059000,156.02456485801778
14059150,156.02456485801778
14059300,156.02456485801778
14059450,156.02456485801778
14059600,156.02456485801778
14059750,156.49708283369657
14059900,156.49708283369657
14060050,156.49708283369657
14060200,156.49708283369657
14060350,156.49708283369657
14060500,156.49708283369657
14060650,156.49708283369657
14060800,156.49708283369657
14060950,156.49708283369657
14061100,154.41838409207426
14061250,154.41838409207426
14061400,154.41838409207426
14061550,154.2168947989534
14061700,154.2168947989534
14061850,154.2168947989534
14062000,153.80725205570357
14062150,153.80725205570357
14062300,153.80725205570357
14062450,153.80725205570357
14062600,153.80725205570357
14062750,154.28754697204718
14062900,154.28754697204718
14063050,154.28754697204718
14063200,154.28754697204718
14063350,154.28754697204718
14063500,154.28754697204718
14063650,154.28754697204718
14063800,154.28754697204718
14063950,154.749109561133
14064100,154.749109561133
14064250,157.21574090014548
14064400,157.8476437126547
14064550,157.8476437126547
14064700,157.8476437126547
14064850,157.6374275037436
14065000,157.6374275037436
14065150,157.6374275037436
14065300,157.6374275037436
14065450,157.6374275037436
14065600,157.6374275037436
14065750,157.6374275037436
14065900,157.7112923922097
14066050,157.96752359756732
14066200,157.96752359756732
14066350,157.98482583106392
14066500,158.109598496155
14066650,158.109598496155
14066800,158.109598496155
14066950,158.109598496155
14067100,158.109598496155
14067250,158.109598496155
14067400,158.109598496155
14067550,158.109598496155
14067700,158.109598496155
14067850,158.109598496155
14068000,158.109598496155
14068150,157.03021812431842
14068300,157.47845044294098
14068450,157.43182130105032
14068600,156.74311542620893
14068750,158.37436709481375
14068900,158.37436709481375
14069050,154.83089018145125
14069200,153.48905035316312
14069350,153.48905035316312
14069500,1281.6883793322352
14069650,1281.6883793322352
14069800,1281.6883793322352
14069950,1281.6883793322352
14070100,1281.6883793322352
14070250,1282.0658978469721
14070400,1282.0658978469721
14070550,1282.0658978469721
14070700,1282.0658978469721
14070850,155.23752764907982
14071000,155.23752764907982
14071150,155.23752764907982
14071300,155.23752764907982
14071450,155.23752764907982
14071600,155.23752764907982
14071750,155.23752764907982
14071900,155.23752764907982
14072050,155.23752764907982
14072200,155.23752764907982
14072350,155.23752764907982
14072500,155.23752764907982
14072650,155.23752764907982
14072800,155.23752764907982
14072950,155.23752764907982
14073100,155.23752764907982
14073250,154.0837403304966
14073400,154.0837403304966
14073550,154.5169855229106
14073700,154.5169855229106
14073850,154.50718597530437
14074000,154.50718597530437
14074150,154.80660595088472
14074300,154.55173327739573
14074450,1836.5841436030905
14074600,1836.5841436030905
14074750,1836.5841436030905
14074900,1836.5841436030905
14075050,1836.5841436030905
14075200,1836.5841436030905
14075350,1836.5110447438767
14075500,1836.5110447438767
14075650,1836.5110447438765
14075800,1836.5110447438765
14075950,1836.5110447438765
14076100,1836.5110447438765
14076250,1836.5110447438765
14076400,1836.5110447438765
14076550,1836.5110447438765
14076700,1836.5110447438765
14076850,1836.5110447438765
14077000,1836.5110447438765
14077150,1836.5110447438765
