,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
283,283,14683019.0,0.9999026535686368,1.0000973559086135,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5120042.17919128,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764,5880214.224499764
284,284,14683576.0,0.9999026535686368,1.0000973559086135,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5204887.628210984,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197,5795371.302721197
285,285,14686770.0,0.9999026535686368,1.0000973559086135,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5210942.721051313,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543,5789316.445259543
286,286,14687665.0,0.9999026535686368,1.0000973559086135,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5204844.323959179,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041,5795414.605316041
287,287,14688536.0,0.9999026535686368,1.0000973559086135,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5095734.200717442,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589,5904521.744153589
288,288,14691555.0,1.0000026438339937,0.9999973561729961,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,4835017.777812735,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748,6165240.674417748
289,289,14693983.0,1.0000026438339937,0.9999973561729961,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,4835695.679088744,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851,6164562.748999851
290,290,14696733.0,1.0000026438339937,0.9999973561729961,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,4830595.679095905,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013,6169662.932872013
291,291,14699056.0,1.0000026438339937,0.9999973561729961,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,4885700.743326952,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211,6114556.157311211
292,292,14701071.0,1.0000026438339937,0.9999973561729961,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,4827308.035206433,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755,6172950.6980534755
293,293,14703025.0,1.0000026438339937,0.9999973561729961,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,4789891.622762152,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111,6210368.643168111
294,294,14703640.0,1.0000026438339937,0.9999973561729961,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,4793843.082780403,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356,6206417.008068356
295,295,14705188.0,1.0000026438339937,0.9999973561729961,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,4792843.226832097,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298,6207416.908023298
296,296,14706300.0,1.0000026438339937,0.9999973561729961,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,4856908.393652495,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085,6143349.3254164085
297,297,14707054.0,1.0000026438339937,0.9999973561729961,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,4716584.31216256,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195,6283679.7680797195
298,298,14708658.0,1.0000026438339937,0.9999973561729961,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,4746614.670168507,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747,6253647.717612747
299,299,14709460.0,1.0000026438339937,0.9999973561729961,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,4961265.02441861,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352,6038990.516598352
300,300,14711220.0,1.0000026438339937,0.9999973561729961,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,4963786.945653241,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335,6036468.569673335
301,301,14712679.0,0.9999026535686368,1.0000973559086135,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5139738.485275842,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783,5860518.37682783
302,302,14714047.0,0.9999026535686368,1.0000973559086135,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5129934.192301859,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216,5870322.4319216
303,303,14714654.0,0.9999026535686368,1.0000973559086135,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5128934.269065806,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578,5871322.331976578
