,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
199,199,16808541.0,1.0054169929842525,0.99461219272993,1987.8112237166747,4445.755506499686,6888.99514336791,8105.128618934635,10526.480391087927,12933.347960395022,14131.377948387197,16516.68059248801,18887.71665109569,20067.909153171386,22417.702417721524,24753.439593119598,25916.064407869115,28230.87515722804,30531.838096946416,31677.15371498161,33957.50329129725,36224.213408364136,37352.47673715533,39598.878838836885,4680.432973744873,4694.923083065096,4702.135596125568,4716.4958792544585,4730.770262435884,4737.875408794113,4752.021910197291,4766.083783374789,4773.083146321738,4787.019044627431,4800.871580267406,4807.766744786291,4821.02617788231,4833.738722154907,4840.066442697009,4852.665078829586,4865.1883581467355,4871.421890319458,4883.832968581063,4896.169804643257
200,200,16810243.0,0.997306413054365,1.0027008619521314,2524.7102267084683,5060.50927879574,7511.089565308167,8730.877845424939,11159.503825153623,13573.602337115743,14775.230662452052,17167.700863955128,19545.859604671354,20729.59935315272,23086.451452262405,25429.206569994392,26595.32229517663,28917.088691011933,31224.965145251732,32373.720799003448,34660.921674013414,36934.44013034454,38066.09611042117,40319.24471180128,2821.134055165925,2835.580754294168,2842.7716598882007,2857.088930271658,2871.3205669627137,2878.404429173919,2892.5085469809906,2906.5283044903385,2913.506702293437,2927.4008623207164,2941.2119029548917,2948.086416095782,2960.837145673283,2973.5116008656096,2979.820369414914,2992.381268161794,3004.8670484880586,3011.0818955197797,3023.455800282168,3035.7556874061765
201,201,16812393.0,0.997306413054365,1.0027008619521314,2524.7033326411893,5060.502384728461,7511.082671240888,8730.870951357661,11159.496931086343,13573.595443048465,14775.223768384772,17167.69396988785,19545.852710604075,20729.59245908544,23086.444558195126,25429.199675927113,26595.31540110935,28917.081796944654,31224.958251184453,32373.71390493617,34660.914779946135,36934.43323627726,38066.08921635389,40319.237817734,2821.140931166267,2835.58763029451,2842.7785358885426,2857.095806272,2871.3274429630555,2878.411305174261,2892.5154229813324,2906.5351804906804,2913.5135782937787,2927.4077383210583,2941.2187789552336,2948.0932920961245,2960.844021673625,2973.5184768659515,2979.8272454152557,2992.388144162136,3004.8739244884005,3011.0887715201216,3023.4626762825105,3035.762563406519
202,202,16820501.0,0.9982043479402088,1.0017988822263661,2326.3153530229597,4862.114405110231,7312.694691622658,8532.482971739431,10961.108951468113,13375.207463430235,14576.835788766542,16969.30599026962,19347.464730985845,20531.20447946721,22888.056578576896,25230.811696308883,26396.92742149112,28718.693817326424,31026.570271566223,32175.32592531794,34462.526800327905,36736.04525665903,37867.70123673566,40120.84983811577,3019.0952811762454,3033.5419803044883,3040.732885898521,3055.0501562819786,3069.281792973034,3076.3656551842396,3090.469772991311,3104.489530500659,3111.467928303757,3125.362088331037,3139.173128965212,3146.047642106103,3158.798371683604,3171.47282687593,3177.7815954252346,3190.342494172115,3202.828274498379,3209.0431215301,3221.417026292489,3233.7169134164974
203,203,16823777.0,0.9984039987918403,1.001598552499881,2282.8639549481527,4818.663007035424,7269.243293547851,8489.031573664624,10917.657553393306,13331.756065355428,14533.384390691735,16925.85459219481,19304.013332911036,20487.753081392402,22844.605180502087,25187.360298234074,26353.47602341631,28675.24241925162,30983.118873491414,32131.87452724313,34419.075402253104,36692.59385858422,37824.24983866085,40077.39844004097,3062.4747511817473,3076.9214503099897,3084.112355904023,3098.42962628748,3112.661262978536,3119.7451251897414,3133.849242996813,3147.869000506161,3154.847398309259,3168.7415583365387,3182.552598970714,3189.4271121116044,3202.177841689105,3214.852296881432,3221.161065430736,3233.7219641776164,3246.207744503881,3252.422591535602,3264.7964962979904,3277.096383421999
204,204,16825607.0,0.9984039987918403,1.001598552499881,236.70015775670416,321.71328819837873,336.1686184430961,343.36382951810424,357.68965706642933,371.9297908934172,379.0178811591208,393.13043525650676,407.15856980105985,414.1411400446387,428.04359229976683,441.86289015983607,448.74150091331705,462.4369918089293,476.0505495828446,482.8267578290577,496.31835578496054,509.7292447424118,516.4045864994058,529.6953190261642,187.504680093423,201.95137922166575,209.14228481569876,223.45955519915603,237.69119189021168,244.77505410141708,258.8791719084885,272.8989294178364,279.8773272209347,293.77148724821444,307.5825278823896,314.4570410232804,327.2077706007811,339.8822257931075,346.19099434241195,358.75189308929237,371.2376734155565,377.45252044727755,389.8264252096664,402.1263123336748
205,205,16836616.0,1.0007028557202362,0.9992976379389561,187.48546105872808,272.49859150040265,286.95392174511994,294.14913282012816,308.47496036845325,322.7150941954411,329.8031844611447,343.9157385585307,357.9438731030838,364.9264433466626,378.82889560179075,392.64819346186,399.526804215341,413.2222951109532,426.83585288486853,433.61206113108165,447.1036590869844,460.51454804443574,467.1898898014297,480.480622328188,236.69863760793538,251.14533673617814,258.3362423302111,272.6535127136684,286.8851494047241,293.96901161592945,308.07312942300086,322.09288693234885,329.07128473544714,342.96544476272686,356.77648539690205,363.65099853779276,376.4017281152935,389.07618330761994,395.3849518569243,407.94585060380473,420.4316309300689,426.64647796178997,439.0203827241788,451.32026984818714
206,206,16841687.0,1.0029067151682318,0.9971017093371997,215.21507659211903,229.71384511907777,244.1258747972202,251.29952713896992,265.5824460450639,279.77992643823677,286.84679105590607,300.91706561245303,314.90318532375466,321.86483129134234,335.7256453331613,349.503546192433,356.3615649810486,370.01602634278476,383.5888031081737,390.34471948612617,403.79590342834547,417.1666317785217,423.8219611755835,437.07289787044226,301.61226832684514,316.1023776470675,323.3148907075392,337.67517383643053,351.949557017856,359.0547033760851,373.20120477926264,387.26307795676075,394.2624409037099,408.1983392094029,422.0508748493778,428.9460393682631,442.20547246428146,454.9180167368788,461.245737278981,473.8443734115569,486.36765272870764,492.6011849014299,505.01226316303496,517.349099225228
207,207,16844102.0,1.0029067151682318,0.9971017093371997,215.689233521498,230.18800204845675,244.60003172659918,251.7736840683489,266.05660297444285,280.25408336761575,287.32094798528504,301.391222541832,315.37734225313363,322.3389882207213,336.1998022625403,349.977703121812,356.8357219104276,370.49018327216373,384.06296003755267,390.81887641550514,404.27006035772445,417.6407887079007,424.2961181049625,437.5470547998212,301.136717233015,315.6268265532373,322.83933961370906,337.1996227426004,351.47400592402585,358.57915228225494,372.7256536854325,386.78752686293063,393.78688980987977,407.72278811557277,421.5753237555477,428.47048827443297,441.72992137045134,454.4424656430487,460.7701861851508,473.36882231772677,485.8921016348775,492.1256338075998,504.53671206920484,516.8735481313979
208,208,16849855.0,1.0067248195880074,0.9933201015241092,118.63695820167901,133.13572672863776,147.54775640678017,154.7214087485299,169.00432765462386,183.20180804779673,190.26867266546603,204.33894722201305,218.32506693331462,225.28671290090233,239.1475269427213,252.925427801993,259.7834465906086,273.43790795234474,287.0106847177337,293.76660109568616,307.21778503790546,320.5885133880817,327.2438427851435,340.4947794800022,398.6610480903338,413.1511574105561,420.36367047102783,434.7239535999192,448.9983367813446,456.1034831395737,470.2499845427513,484.3118577202494,491.3112206671985,505.24711897289154,519.0996546128665,525.9948191317517,539.25425222777,551.9667965003674,558.2945170424696,570.8931531750455,583.4164324921962,589.6499646649186,602.0610429265236,614.3978789887167
209,209,16853983.0,1.0045125699623694,0.9955077018473364,173.61820220188855,188.1169707288473,202.52900040698972,209.70265274873944,223.98557165483342,238.1830520480063,245.24991666567558,259.3201912222226,273.3063109335242,280.26795690111186,294.1287709429308,307.90667180220254,314.76469059081813,328.4191519525543,341.9919287179432,348.74784509589574,362.199029038115,375.56975738829124,382.225086785353,395.4760234802118,343.36626877282583,357.8563780930482,365.06889115351987,379.4291742824112,393.7035574638367,400.8087038220658,414.95520522524333,429.01707840274145,436.0164413496906,449.9523396553836,463.8048752953585,470.7000398142438,483.95947291026215,496.6720171828595,502.9997377249617,515.5983738575376,528.1216531746883,534.3551853474106,546.7662636090157,559.1030996712087
210,210,16859632.0,1.0044121287494943,0.9956072526175213,177.4772420246322,191.97601055159097,206.38804022973338,213.56169257148312,227.84461147757708,242.04209187074994,249.10895648841924,263.17923104496623,277.1653507562678,284.12699672385554,297.9878107656745,311.7657116249462,318.6237304135618,332.27819177529796,345.85096854068684,352.60688491863937,366.0580688608586,379.4287972110349,386.0841266080967,399.3350633029554,339.48975229091485,353.9798616111372,361.1923746716089,375.5526578005003,389.82704098192573,396.9321873401548,411.07868874333235,425.14056192083046,432.1399248677796,446.07582317347266,459.9283588134475,466.8235233323328,480.08295642835117,492.79550070094854,499.1232212430507,511.7218573756266,524.2451366927774,530.4786688654997,542.8897471271047,555.2265831892977
211,211,16861603.0,1.0040104643191228,0.9960055552589858,187.1274270731446,201.62619560010333,216.03822527824576,223.21187761999548,237.49479652608946,251.6922769192623,258.7591415369316,272.8294160934786,286.8155358047802,293.7771817723679,307.63799581418687,321.4158966734586,328.27391546207417,341.9283768238103,355.50115358919925,362.2570699671517,375.708253909371,389.0789822595473,395.73431165660907,408.9852483514678,329.79846108664265,344.288570406865,351.5010834673367,365.8613665962281,380.13574977765353,387.2408961358826,401.3873975390602,415.44927071655826,422.4486336635074,436.38453196920045,450.23706760917537,457.1322321280606,470.39166522407896,483.10420949667633,489.4319300387785,502.0305661713544,514.5538454885052,520.7873776612274,533.1984559228325,545.5352919850255
212,212,16863193.0,1.0039100733117916,0.9961051558145116,190.6450109851317,205.14377951209048,219.55580919023288,226.72946153198262,241.01238043807658,255.20986083124944,262.27672544891874,276.34700000546576,290.3331197167673,297.29476568435507,311.155579726174,324.9334805854457,331.7914993740613,345.4459607357974,359.01873750118637,365.7746538791389,379.22583782135814,392.5965661715344,399.2518955685962,412.50283226345493,326.266816055492,340.7569253757143,347.969438436186,362.32972156507736,376.6041047465028,383.7092511047319,397.8557525079095,411.91762568540753,418.91698863235666,432.8528869380497,446.70542257802464,453.6005870969099,466.8600201929283,479.5725644655256,485.90028500762776,498.4989211402037,511.0222004573545,517.2557326300767,529.6668108916817,542.0036469538749
213,213,16864255.0,1.0077319975545922,0.9923273275301816,94.45917178270962,108.95794030966837,123.36996998781078,130.54362232956052,144.82654123565447,159.02402162882734,166.09088624649664,180.16116080304363,194.14728051434523,201.10892648193294,214.9697405237519,228.7476413830236,235.60566017163922,249.26012153337535,262.83289829876423,269.58881467671677,283.039998618936,296.4107269691123,303.0660563661741,316.3169930610328,423.0149543748388,437.50506369506115,444.71757675553283,459.07785988442424,473.3522430658497,480.45738942407877,494.6038908272563,508.6657640047544,515.6651269517035,529.6010252573966,543.4535608973715,550.3487254162568,563.6081585122752,576.3207027848724,582.6484233269746,595.2470594595505,607.7703387767014,614.0038709494236,626.4149492110287,638.7517852732217
214,214,16864764.0,1.0035086096533996,0.9965036576471312,200.31798004383177,214.8167485707905,229.22877824893294,236.40243059068266,250.6853494967766,264.8828298899495,271.9496945076188,286.01996906416576,300.0060887754674,306.9677347430551,320.82854878487404,334.60644964414575,341.46446843276135,355.1189297944975,368.6917065598864,375.4476229378389,388.8988068800582,402.26953523023445,408.92486462729624,422.175801322155,316.5577203784288,331.0478296986511,338.26034275912286,352.6206258880142,366.89500906943965,374.00015542766874,388.1466568308463,402.2085300083444,409.2078929552935,423.1437912609866,436.9963269009615,443.8914914198468,457.15092451586514,469.86346878846246,476.1911893305646,488.7898254631406,501.3131047802913,507.5466369530136,519.9577152146186,532.2945512768117
215,215,16865275.0,1.0066241571722903,0.9934194335342615,120.53505496238284,135.03382348934161,149.44585316748402,156.61950550923373,170.90242441532772,185.09990480850058,192.16676942616988,206.23704398271687,220.22316369401847,227.18480966160618,241.04562370342515,254.82352456269683,261.6815433513124,275.33600471304857,288.9087814784375,295.66469785639003,309.1158817986093,322.48661014878553,329.1419395458473,342.3928762407061,396.7501149543812,411.2402242746036,418.45273733507526,432.81302046396667,447.0874036453921,454.1925500036212,468.3390514067988,482.40092458429683,489.40028753124597,503.336185836939,517.1887214769139,524.0838859957992,537.3433190918175,550.0558633644149,556.3835839065171,568.982220039093,581.5054993562437,587.739031528966,600.150109790571,612.4869458527642
216,216,16870864.0,1.0027061639083885,0.9973011396500842,220.79439052236958,235.29315904932832,249.70518872747073,256.87884106922047,271.16175997531445,285.3592403684873,292.4261049861566,306.4963795427036,320.4824992540052,327.4441452215929,341.3049592634119,355.08286012268354,361.9408789112992,375.5953402730353,389.1681170384242,395.92403341637674,409.375217358596,422.74594570877224,429.4012751058341,442.6522118006928,296.017115707101,310.5072250273234,317.71973808779506,332.0800212166865,346.3544043981119,353.459550756341,367.6060521595185,381.66792533701664,388.6672882839658,402.60318658965883,416.45572222963375,423.350886748519,436.61031984453734,449.3228641171347,455.65058465923687,468.2492207918128,480.7725001089635,487.00603228168586,499.41711054329085,511.7539466054839
217,217,16871809.0,1.0065235048218077,0.9935187754776152,124.21822107853161,138.71698960549037,153.12901928363277,160.30267162538252,174.58559053147647,188.78307092464934,195.84993554231863,209.92021009886562,223.90632981016722,230.86797577775494,244.7287898195739,258.5066906788456,265.3647094674612,279.0191708291973,292.59194759458626,299.3478639725388,312.79904791475803,326.1697762649343,332.8251056619961,346.0760423568548,393.04245142576667,407.532560745989,414.7450738064607,429.10535693535206,443.3797401167775,450.4848864750066,464.63138787818417,478.6932610556822,485.69262400263136,499.6285223083244,513.4810579482993,520.3762224671846,533.6356555632029,546.3481998358003,552.6759203779025,565.2745565104784,577.7978358276291,584.0313680003514,596.4424462619564,608.7792823241496
218,218,16872570.0,1.0032076172709867,0.9968026386405315,207.5555501474684,222.05431867442715,236.46634835256955,243.6400006943193,257.92291960041325,272.12039999358615,279.18726461125544,293.2575391678024,307.24365887910403,314.2053048466917,328.0661188885107,341.8440197477824,348.702038536398,362.35649989813413,375.92927666352307,382.68519304147554,396.13637698369484,409.5071053338711,416.1624347309329,429.4133714257916,309.29555478872663,323.785664108949,330.99817716942067,345.3584602983121,359.6328434797375,366.7379898379666,380.88449124114413,394.94636441864225,401.9457273655914,415.88162567128444,429.7341613112593,436.6293258301446,449.88875892616295,462.6013031987603,468.9290237408625,481.5276598734384,494.05093919058913,500.28447136331147,512.6955496249165,525.0323856871096
219,219,16876666.0,1.0054169929842525,0.99461219272993,151.6296101507846,166.12837867774334,180.54040835588577,187.7140606976355,201.99697960372947,216.1944599969023,223.26132461457163,237.33159917111863,251.31771888242022,258.27936485000794,272.1401788918269,285.9180797510986,292.7760985397142,306.43055990145035,320.00333666683923,326.75925304479176,340.210436987011,353.58116533718726,360.2364947342491,373.4874314291078,365.46577272377664,379.955882043999,387.1683951044707,401.5286782333621,415.8030614147875,422.9082077730166,437.0547091761942,451.11658235369225,458.1159453006414,472.05184360633444,485.90437924630936,492.7995437651946,506.05897686121295,518.7715211338103,525.0992416759125,537.6978778084884,550.2211571256391,556.4546892983615,568.8657675599665,581.2026036221596
220,220,16878851.0,1.0025056527527814,0.9975006098510257,225.98095903687133,240.47972756383007,254.8917572419725,262.0654095837222,276.3483284898162,290.54580888298904,297.61267350065833,311.68294805720535,325.6690677685069,332.63071373609466,346.49152777791363,360.26942863718534,367.12744742580094,380.7819087875371,394.35468555292596,401.1106019308785,414.56178587309773,427.932514223274,434.58784362033583,447.8387803151945,290.8169331328875,305.3070424531099,312.51955551358157,326.879838642473,341.1542218238984,348.2593681821275,362.405869585305,376.46774276280314,383.4671057097523,397.40300401544533,411.2555396554202,418.1507041743055,431.41013727032384,444.1226815429212,450.45040208502337,463.0490382175993,475.57231753475,481.80584970747236,494.21692796907735,506.5537640312704
221,221,16886033.0,1.0223475872540164,0.9781409106524708,12.369263329147591,26.738126745905507,41.02104565199947,48.130435779468705,62.28539066284164,76.35566521938864,83.35921468711139,97.30343089827794,111.16424494009689,118.06353504588759,131.8001645879842,145.45462594972034,152.25119446889613,165.78331909306178,179.23450303528102,185.92988962846337,199.2605607825191,212.51149747737782,219.10720782379963,232.23942592097777,95.29310593947484,375.89525775390194,383.1729810195686,397.663090339791,412.0665089942957,419.2358865291541,433.5102697105795,447.69927828001397,454.7619174719861,468.82379064948424,482.80155139953166,489.75905190212643,503.6115875421013,517.3812652018773,523.766185157005,536.4787294296023,549.1152185210088,555.4050861042804,567.9283654214312,580.3767446258745
222,222,16886784.0,1.0067248195880074,0.9933201015241092,118.25486556553544,132.7536340924942,147.1656637706366,154.33931611238634,168.6222350184803,182.81971541165316,189.88658002932246,203.95685458586945,217.94297429717105,224.90462026475876,238.76543430657773,252.5433351658494,259.40135395446504,273.0558153162012,286.62859208159006,293.3845084595426,306.83569240176183,320.20642075193814,326.86175014899993,340.1126868438586,399.0457421473291,413.5358514675515,420.74836452802316,435.10864765691457,449.38303083834,456.4881771965691,470.6346785997466,484.69655177724474,491.69591472419387,505.63181302988687,519.4843486698618,526.3795131887471,539.6389462847654,552.3514905573628,558.679211099465,571.2778472320409,583.8011265491916,590.034658721914,602.4457369835189,614.782573045712
223,223,16888594.0,1.0055175346835508,0.9945127414557846,150.16802829369723,164.66679682065597,179.0788264987984,186.25247884054812,200.53539774664208,214.73287813981494,221.79974275748427,235.87001731403126,249.85613702533283,256.81778299292057,270.67859703473954,284.4564978940112,291.31451668262685,304.968978044363,318.54175480975186,325.2976711877044,338.74885512992364,352.1195834800999,358.77491287716174,372.02584957202043,366.9354105709183,381.42551989114065,388.63803295161233,402.99831608050374,417.2726992619292,424.37784562015827,438.5243470233358,452.5862202008339,459.58558314778304,473.5214814534761,487.374017093451,494.26918161233624,507.5286147083546,520.241158980952,526.5688795230541,539.16751565563,551.6907949727809,557.9243271455031,570.3354054071082,582.6722414693012
224,224,16889821.0,1.0049144352651265,0.9951095982974612,164.43614137532276,178.93490990228153,193.34693958042394,200.52059192217368,214.80351082826763,229.0009912214405,236.0678558391098,250.13813039565682,264.1242501069584,271.0858960745461,284.94671011636507,298.7246109756368,305.5826297642524,319.2370911259885,332.8098678913774,339.5657842693299,353.0169682115492,366.3876965617255,373.04302595878727,386.29396265364596,352.5922995886561,367.08240890887845,374.2949219693501,388.65520509824154,402.929588279667,410.03473463789607,424.1812360410736,438.2431092185717,445.24247216552084,459.1783704712139,473.0309061111888,479.92607063007404,493.1855037260924,505.8980479986898,512.2257685407919,524.8244046733679,537.3476839905186,543.5812161632409,555.9922944248459,568.329130487039
225,225,16890497.0,1.0025056527527814,0.9975006098510257,224.3492765622852,238.84804508924395,253.26007476738636,260.4337271091361,274.7166460152301,288.9141264084029,295.9809910260722,310.05126558261924,324.0373852939208,330.99903126150855,344.85984530332746,358.63774616259917,365.4957649512148,379.1502263129509,392.72300307833984,399.4789194562924,412.9301033985116,426.30083174868787,432.95616114574966,446.2070978406084,292.45278330508785,306.9428926253102,314.1554056857819,328.5156888146733,342.79007199609873,349.8952183543278,364.04171975750535,378.10359293500346,385.1029558819526,399.03885418764565,412.89138982762057,419.7865543465058,433.04598744252417,445.75853171512153,452.0862522572237,464.6848883897996,477.20816770695035,483.4416998796727,495.85277814127767,508.18961420347074
226,226,16897140.0,1.0025056527527814,0.9975006098510257,224.9305465462699,239.42931507322865,253.84134475137108,261.0149970931208,275.29791599921475,289.49539639238765,296.56226101005694,310.63253556660396,324.61865527790553,331.5803012454933,345.4411152873122,359.2190161465839,366.0770349351995,379.73149629693563,393.30427306232457,400.0601894402771,413.51137338249634,426.8821017326726,433.5374311297344,446.78836782459314,291.8700164909684,306.36012581119076,313.57263887166243,327.93292200055384,342.2073051819793,349.3124515402084,363.45895294338595,377.520826120884,384.52018906783314,398.4560873735262,412.3086230135011,419.20378753238634,432.4632206284047,445.1757649010021,451.50348544310424,464.10212157568014,476.6254008928309,482.85893306555323,495.2700113271583,507.6068473893513
227,227,16898654.0,1.0044121287494943,0.9956072526175213,177.4430104946146,191.94177902157335,206.35380869971578,213.5274610414655,227.81037994755948,242.00786034073235,249.07472495840165,263.14499951494867,277.13111922625023,284.092765193838,297.9535792356569,311.7314800949286,318.5894988835442,332.24396024528033,345.81673701066927,352.5726533886218,366.02383733084105,379.3945656810173,386.0498950780791,399.30083177293784,339.52413623835395,354.01424555857625,361.226758619048,375.58704174793934,389.8614249293648,396.96657128759387,411.11307269077145,425.17494586826956,432.1743088152187,446.1102071209117,459.9627427608866,466.8579072797719,480.11734037579026,492.82988464838763,499.15760519048973,511.7562413230657,524.2795206402164,530.5130528129388,542.9241310745438,555.2609671367368
228,228,16898958.0,1.0013034275591122,0.9986982691527487,174.45427764269934,259.4674080843739,273.92273832909126,281.1179494040994,295.4437769524245,309.6839107794124,316.772001045116,330.884555142502,344.91268968705504,351.89525993063387,365.79771218576207,379.61701004583125,386.4956207993123,400.19111169492453,413.8046694688398,420.5808777150529,434.0724756709557,447.48336462840706,454.15870638540093,467.4494389121593,249.7431230008765,264.18982212911925,271.38072772315223,285.69799810660953,299.9296347976652,307.01349700887056,321.117614815942,335.13737232528996,342.11577012838825,356.009930155668,369.82097078984316,376.6954839307339,389.4462135082346,402.12066870056105,408.42943724986543,420.99033599674584,433.47611632301005,439.6909633547311,452.0648681171199,464.36475524112825
