,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
299,299,12907958.0,0.008329427056018886,120.05627677324996,91.36834168525998,312.6567450076993,498.19982191516203,681.8968063278442,863.7660648499747,935.3153071650146,1006.1526574182765,1076.2851997739872,1170.583424054482,1265.8068596362048,1360.5451385488354,3.826004831452667,4.4042283083474345,4.976698648863909,5.534240339410571,6.086234675006167,6.632736844418761,7.17380150234591,7.709482740266358,8.239834127392461,8.76480947459661
300,300,12908879.0,0.008395486819345164,119.11161574284964,2.580974532963995,223.86937785540334,409.41245476286605,593.1094391755481,774.9786976976786,846.5279400127185,917.3652902659805,987.4978326216911,1081.7960569021861,1177.0194924839088,1271.7577713965395,4.568504831492631,5.146728308387399,5.719198648903873,6.2767403394505354,6.828734675046131,7.375236844458725,7.916301502385874,8.451982740306322,8.982334127432425,9.507309474636575
301,301,12911617.0,0.008523214198974824,117.32663014855129,56.48550805045244,242.02858495791517,425.72556937059727,607.5948278927277,679.1440702077676,749.9814204610296,820.1139628167402,914.4121870972351,1009.6356226789578,1104.3739015915885,1174.0408804833564,5.092619965713897,5.984525050064708,6.562748526959475,7.13521886747595,7.692760558022612,8.244754893618207,8.791257063030802,9.332321720957951,9.8680029588784,10.398354346004503
302,302,12913104.0,0.008478162907621618,117.95008080123462,114.93441214187018,300.4774890493329,484.174473462015,666.0437319841454,737.5929742991855,808.4303245524474,878.562866908158,972.8610911886528,1068.0845267703755,1162.8228056830062,1232.4897845747741,4.595725260799142,5.487630345149952,6.06585382204472,6.638324162561195,7.195865853107857,7.747860188703452,8.294362358116047,8.835427016043196,9.371108253963644,9.901459641089748
303,303,12914623.0,0.008455303884270847,118.26896036939259,145.2192531466061,330.76233005406885,514.4593144667509,696.3285729888814,767.8778153039214,838.7151655571834,908.8477079128938,1003.1459321933888,1098.3693677751114,1193.107646687742,1262.7746255795103,4.339293887227041,5.231198971577851,5.809422448472619,6.381892788989093,6.939434479535755,7.491428815131351,8.037930984543946,8.578995642471094,9.114676880391542,9.645028267517645
304,304,12915273.0,0.008430820245602154,118.61242095887873,177.59994601325153,363.14302292071426,546.8400073333963,728.7092658555268,800.2585081705668,871.0958584238288,941.2284007795394,1035.5266250600341,1130.7500606417568,1225.4883395543877,1295.1553184461557,4.065890312276352,4.957795396627162,5.53601887352193,6.108489214038405,6.6660309045850665,7.218025240180662,7.764527409593256,8.305592067520406,8.841273305440854,9.371624692566957
305,305,12916844.0,0.008430820245602154,118.61242095887873,177.59994601325153,363.14302292071426,546.8400073333963,728.7092658555268,800.2585081705668,871.0958584238288,941.2284007795394,1035.5266250600341,1130.7500606417568,1225.0260529279703,1294.235344780935,4.065890312276352,4.957795396627162,5.53601887352193,6.108489214038405,6.6660309045850665,7.218025240180662,7.764527409593256,8.305592067520406,8.841273305440854,9.371624692566957
306,306,12917424.0,0.008351110658671433,119.74455145815163,62.00052696615933,283.28893028859864,468.8320071960614,652.5289916087435,834.398250130874,905.9474924459139,976.7848426991759,1046.9173850548864,1141.2156093353813,1236.439044917104,1330.7150372033175,4.070944040213548,4.6491675171083156,5.221637857624791,5.779179548171452,6.331173883767048,6.877676053179642,7.418740711106792,7.95442194902724,8.484773336153342,9.009748683357492
307,307,12918150.0,0.008343598415700907,119.85236467256253,71.90052696562647,293.1889302880658,478.7320071955285,662.4289916082106,844.2982501303411,915.847492445381,986.684842698643,1056.8173850543535,1151.1156093348486,1246.3390449165713,1340.6150372027846,3.9883020760765513,4.566525552971319,5.1389958934877935,5.696537584034455,6.248531919630051,6.7950340890426455,7.336098746969794,7.871779984890242,8.402131372016346,8.927106719220495
308,308,12918781.0,0.008302816819014774,120.44105293396822,126.30407920321426,347.5924825256536,533.1355594331163,716.8325438457985,898.701802367929,970.2510446829689,1041.0883949362308,1111.2209372919415,1205.5191615724364,1300.742597154159,1395.0185894403726,3.5354646287995983,4.113688105694366,4.686158446210841,5.243700136757503,5.795694472353098,6.3421966417656925,6.883261299692841,7.41894253761329,7.949293924739393,8.474269271943543
309,309,12920318.0,0.00829203070893709,120.5977202812584,141.15407920241498,362.4424825248543,547.985559432317,731.6825438449991,913.5518023671297,985.1010446821696,1055.9383949354315,1126.0709372911422,1220.369161571637,1315.5925971533597,1409.8685894395733,3.4122405261188544,3.990464003013622,4.562934343530097,5.120476034076758,5.672470369672355,6.218972539084949,6.760037197012098,7.295718434932546,7.826069822058649,8.351045169262798
310,310,12921318.0,0.008226784988478758,121.55416744213626,3.081794840743172,226.59407095757712,447.8824742800164,633.4255511874792,817.1225356001613,998.9917941222917,1070.5410364373317,1141.3783866905937,1211.5109290463042,1305.809153326799,1401.0325889085218,2.3456356258933084,2.9181059664097835,3.4756476569564447,4.027641992552041,4.574144161964635,5.115208819891784,5.650890057812232,6.181241444938335,6.7062167921424845,7.225968805859901
311,311,12922828.0,0.008189030566961145,122.11457654518055,28.2954755755861,251.80775169242003,473.0961550148594,658.6392319223221,842.3362163350042,1024.2054748571347,1095.7547171721747,1166.5920674254367,1236.7246097811471,1331.022834061642,1426.2462696433647,2.1386741523418564,2.711144492858332,3.268686183404993,3.820680519000589,4.367182688413183,4.908247346340333,5.443928584260781,5.974279971386883,6.499255318591033,7.01900733230845
312,312,12925003.0,0.008205424196592606,121.87060364475259,17.295475576178152,240.80775169301208,462.0961550154514,647.6392319229142,831.3362163355962,1013.2054748577267,1084.7547171727667,1155.5920674260287,1225.7246097817392,1320.022834062234,1415.2462696439568,2.2288489649306604,2.801319305447136,3.358860995993797,3.910855331589393,4.4573575010019875,4.998422158929136,5.534103396849584,6.0644547839756875,6.589430131179837,7.109182144897254
313,313,12927162.0,0.00813272355393452,122.96003833994963,66.38116130238721,289.89343741922113,511.1818407416605,696.7249176491232,880.4219020618053,1062.2911605839358,1133.8404028989758,1204.6777531522378,1274.8102955079482,1369.1085197884431,1464.3319553701658,1.8278436868114083,2.4003140273278833,2.957855717874545,3.509850053470141,4.056352222882735,4.5974168808098845,5.133098118730333,5.663449505856435,6.188424853060585,6.708176866778001
314,314,12927757.0,0.00828705723137393,120.67009700549731,147.84983401502558,369.13823733746494,554.6813142449276,738.3782986576098,920.2475571797403,991.7967994947802,1062.634149748042,1132.7666921037528,1227.0649163842477,1322.2883519659704,1416.564344252184,3.3567331616636724,3.93495663855844,4.507426979074915,5.064968669621576,5.616963005217173,6.163465174629767,6.704529832556916,7.240211070477364,7.770562457603467,8.295537804807616
315,315,12928514.0,0.009064724420015501,110.31774973676364,31.86976651859022,103.41900883363017,174.25635908689213,244.3889014426027,338.6871257230976,433.9105613048203,528.1865535910338,597.3958454439985,666.4528159089044,734.8226931862079,802.5123146698064,4.576078137375365,6.16574592932487,8.024127198250227,9.864018200319283,10.755923284670093,11.334146761564861,11.906617102081336,12.464158792627998,13.016153128223593,13.562655297636187
316,316,12930083.0,0.009208156417052797,108.59937154717278,27.907625005687166,98.74497525894913,168.8775176146597,263.1757418951546,358.3991774768773,452.67516976309076,521.8844616160555,590.9414320809615,659.3113093582648,727.0009308418635,1073.6120544157768,2.6721427870785166,4.277786205130084,5.867453997079589,7.725835266004946,9.565726268074002,10.457631352424812,11.03585482931958,11.608325169836055,12.165866860382717,12.717861195978312
317,317,12930592.0,0.009077423286403211,110.16342065901772,19.876441707228807,91.42568402226875,162.2630342755307,232.39557663124128,326.6938009117362,421.9172364934589,516.1932287796724,585.4025206326371,654.459491097543,722.8293683748465,790.518989858445,4.684875084214571,6.274542876164075,8.132924145089433,9.972815147158489,10.864720231509299,11.442943708404066,12.015414048920542,12.572955739467202,13.124950075062799,13.671452244475393
318,318,12931586.0,0.009071071631018937,110.24055819165346,25.457219702425043,97.00646201746498,167.84381227072694,237.9763546264375,332.27457890693245,427.49801448865514,521.7740067748687,590.9832986278334,660.0402690927392,728.4101463700426,796.0997678536412,4.634231375265163,6.223899167214667,8.082280436140024,9.92217143820908,10.81407652255989,11.392299999454659,11.964770339971134,12.522312030517796,13.07430636611339,13.620808535525985
319,319,12933118.0,0.009005097206395155,111.04821825685896,91.81480902652439,163.36405134156433,234.20140159482628,304.3339439505369,398.63216823103176,493.85560381275445,588.131596098968,657.3408879519327,726.3978584168386,794.767735694142,862.4573571777406,4.034439906436312,5.624107698385816,7.482488967311173,9.32237996938023,10.21428505373104,10.792508530625808,11.364978871142283,11.922520561688945,12.47451489728454,13.021017066697134
320,320,12934206.0,0.008962874661318855,111.57134711653478,134.65501085884605,206.204253173886,277.04160342714795,347.1741457828585,441.4723700633534,536.6958056450761,630.9717979312896,700.1810897842544,769.2380602491603,837.6079375264636,905.2975590100623,3.6495361154394725,5.239203907388976,7.097585176314334,8.93747617838339,9.8293812627342,10.407604739628969,10.980075080145443,11.537616770692104,12.0896111062877,12.636113275700295
321,321,12935011.0,0.00887547183304295,112.67006631433932,42.331146468332186,224.2004049904627,295.7496473055026,366.5869975587646,436.71953991447515,531.01776419497,626.2411997766927,720.5171920629062,789.726483915871,858.7834543807769,927.1533316580803,4.440484168058979,6.298865436984336,8.138756439053392,9.030661523404202,9.60888500029897,10.181355340815445,10.738897031362107,11.290891366957702,11.837393536370296,12.378458194297446
322,322,12935671.0,0.008892350415186337,112.4562071116993,24.900612957169145,206.76987147929964,278.3191137943396,349.15646404760156,419.2890064033121,513.587230683807,608.8106662655297,703.0866585517432,772.2959504047079,841.3529208696139,909.7227981469173,4.595347071627669,6.4537283405530275,8.293619342622083,9.185524426972894,9.763747903867662,10.336218244384137,10.893759934930799,11.445754270526393,11.992256439938988,12.533321097866137
323,323,12936226.0,0.009143927596646713,109.36219577752594,53.187956778164704,124.02530703142665,194.15784938713722,288.45607366763215,383.67950924935485,477.9555015355683,547.1647933885331,616.2217638534389,684.5916411307423,752.2812626143409,1098.8923861882542,2.4401605360207115,4.04580395407228,5.635471746021784,7.493853014947141,9.333744017016198,10.225649101367008,10.803872578261775,11.376342918778251,11.933884609324911,12.485878944920508
324,324,12937582.0,0.009030345547359644,110.73773365099933,66.39984664049834,137.9490889555383,208.78643920880023,278.91898156451083,373.2172058450057,468.44064142672846,562.7166337129419,631.9259255659067,700.9828960308125,769.352773308116,837.0423947917145,4.2636422730968295,5.853310065046333,7.711691333971691,9.551582336040747,10.443487420391557,11.021710897286326,11.5941812378028,12.151722928349463,12.703717263945057,13.250219433357652
325,325,12939299.0,0.00889146126905943,112.46745273241048,25.981617267536503,207.850875789667,279.40011810470696,350.2374683579689,420.37001071367945,514.6682349941744,609.8916705758971,704.1676628621105,773.3769547150753,842.4339251799812,910.8038024572846,4.585734228121551,6.444115497046909,8.284006499115964,9.175911583466775,9.754135060361543,10.326605400878018,10.88414709142468,11.436141427020274,11.982643596432869,12.523708254360018
326,326,12940017.0,0.008877247016164276,112.64753568072784,40.534617266753216,222.4038757888837,293.95311810392366,364.7904683571856,434.9230107128962,529.2212349933911,624.4446705751138,718.7206628613272,787.9299547142921,856.9869251791979,925.3568024565013,4.456431947068754,6.3148132159941115,8.154704218063168,9.046609302413978,9.624832779308745,10.197303119825222,10.754844810371882,11.306839145967478,11.853341315380073,12.394405973307222
327,327,12942577.0,0.008767854259414566,114.05299066487568,154.31860066237718,336.18785918450766,407.73710149954763,478.5744517528096,548.7069941085201,643.0052183890151,738.2286539707378,832.5046462569512,901.713938109916,970.7709085748219,1039.1407858521252,3.4525086204085467,5.310889889333904,7.1507808914029605,8.04268597575377,8.620909452648538,9.193379793165013,9.750921483711675,10.30291581930727,10.849417988719864,11.390482646647014
328,328,12943224.0,0.008656346472400107,115.52217822939501,89.7155819684822,273.41256638116425,455.28182490329476,526.8310672183347,597.6684174715966,667.8009598273072,762.0991841078022,857.3226196895249,951.5986119757383,1020.807903828703,1089.8648742936089,4.273306074143355,6.113197076212411,7.005102160563221,7.583325637457989,8.155795977974464,8.713337668521126,9.265332004116722,9.811834173529316,10.352898831456464,10.888580069376912
329,329,12944513.0,0.008625241203413181,115.9387866862529,122.30888611462021,306.0058705273023,487.8751290494328,559.4243713644728,630.2617216177347,700.3942639734453,794.6924882539402,889.9159238356629,984.1919161218764,1053.401207974841,1122.458178439747,3.9916606934412666,5.831551695510323,6.7234567798611335,7.301680256755901,7.874150597272376,8.431692287819038,8.983686623414632,9.530188792827227,10.071253450754377,10.606934688674825
330,330,12945345.0,0.008656346472400107,115.52217822939501,89.26385229241654,272.96083670509864,454.83009522722915,526.3793375422691,597.216687795531,667.3492301512416,761.6474544317365,856.8708900134592,951.1468822996727,1020.3561741526374,1089.4131446175434,4.277216515277697,6.117107517346753,7.009012601697563,7.587236078592331,8.159706419108806,8.717248109655467,9.269242445251063,9.815744614663657,10.356809272590807,10.892490510511255
331,331,12946589.0,0.008683221437413171,115.16463183713431,60.57865848561388,244.27564289829596,426.14490142042644,497.6941437354664,568.5314939887284,638.664036344439,732.9622606249338,828.1856962066565,922.46168849287,991.6709803458348,1060.7279508107406,4.525923238669385,6.365814240738442,7.257719325089252,7.83594280198402,8.408413142500494,8.965954833047157,9.517949168642753,10.064451338055347,10.605515995982495,11.141197233902943
332,332,12947371.0,0.008817971220541326,113.40477021182782,102.17564290594423,284.04490142807475,355.59414374311467,426.4314939963766,496.5640363520872,590.8622606325821,686.0856962143048,780.3616885005183,849.570980353483,918.627950818389,986.9978280956923,3.9110264412954656,5.769407710220823,7.609298712289879,8.50120379664069,9.079427273535456,9.651897614051933,10.209439304598593,10.76143364019419,11.307935809606784,11.849000467533934
