,index,blocknum,p0vs1,p1vs0,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
200,200,15566165.0,1.0014009103641,0.9986010494402381,5805.964954073741,5864.036106502897,5892.507163277762,5893.074707737016,5893.867927813636,5894.320637862689,5894.545976412099,5894.994630559999,5895.440601006533,5895.662584819682,5896.104559740648,5896.543890877169,5896.762569948974,5897.197965050306,5897.630755717025,5897.846179275434,5898.2750924764705,5898.701440048421,5898.804823062118,5899.0106609974055,7428.842190292432,7457.0616190890605,7471.107969809042,7499.074575920124,7526.873892926305,7540.711131175068,7568.261389233959,7595.64684906224,7609.2780878727,7610.053712814971,7610.824698172078,7611.208459686028,7611.972537653884,7612.732045103312,7613.110093434864,7613.862796325179,7614.610996741445,7614.983416952317,7615.724914108973,7616.461975826536
201,201,15566898.0,1.0014009103641,0.9986010494402381,5805.964954231519,5864.036106839054,5892.507163791231,5893.074708338742,5893.867928591086,5894.320638814811,5894.545977451165,5894.9946317721715,5895.440602390777,5895.662586289575,5896.104561381072,5896.543892687103,5896.762571843281,5897.1979671126055,5897.63075794631,5897.846181587838,5898.275094954364,5898.701442690815,5898.804825786393,5899.010663884706,7428.842190582897,7457.061619557369,7471.107970365873,7499.074576653206,7526.873893834585,7540.711132170553,7568.26139040307,7595.64685040394,7609.278089300307,7610.05371441362,7610.8246999407465,7611.208461539324,7611.972539675676,7612.732047292593,7613.110095707513,7613.862798763816,7614.6109993450755,7614.983419638075,7615.724916958247,7616.461978838348
202,202,15572835.0,1.0015010504551363,0.9985011993203061,5727.897353438677,5785.968506046212,5814.439562998388,5815.0071075459,5815.800327798243,5816.253038021968,5816.478376658321,5816.927030979328,5817.3730015979345,5817.594985496732,5818.036960588229,5818.47629189426,5818.694971050439,5819.130366319762,5819.563157153467,5819.778580794995,5820.207494161521,5820.633841897973,5820.737224993551,5820.943063091864,7507.028248036224,7535.247677010697,7549.294027819201,7577.260634106534,7605.059951287913,7618.89718962388,7646.447447856398,7673.832907857268,7687.464146753635,7688.239771866947,7689.010757394074,7689.394518992652,7690.158597129003,7690.918104745921,7691.296153160841,7692.048856217143,7692.797056798403,7693.169477091402,7693.910974411575,7694.648036291675
203,203,15584367.0,1.0019017109693875,0.9981018986707314,5552.888113346425,5610.9592659539585,5639.430322906135,5639.997867453648,5640.79108770599,5641.243797929716,5641.469136566069,5641.917790887076,5642.363761505682,5642.58574540448,5643.027720495977,5643.4670518020075,5643.685730958186,5644.12112622751,5644.553917061215,5644.769340702743,5645.198254069269,5645.62460180572,5645.727984901298,5645.933822999611,7682.343258497182,7710.562687471655,7724.609038280159,7752.5756445674915,7780.37496174887,7794.2122000848385,7821.7624583173565,7849.147918318226,7862.7791572145925,7863.554782327906,7864.325767855032,7864.709529453609,7865.473607589961,7866.233115206878,7866.611163621798,7867.363866678101,7868.1120672593615,7868.48448755236,7869.2259848725325,7869.963046752633
204,204,15592640.0,1.0017013606802379,0.9983015290314845,5626.981727321747,5685.0528799292815,5713.523936881458,5714.09148142897,5714.884701681313,5715.337411905038,5715.562750541391,5716.011404862398,5716.457375481004,5716.679359379802,5717.1213344713,5717.56066577733,5717.779344933509,5718.214740202832,5718.647531036537,5718.862954678065,5719.291868044591,5719.718215781043,5719.821598876621,5720.027436974934,7608.113399813628,7636.332828788101,7650.379179596605,7678.345785883938,7706.145103065317,7719.982341401285,7747.532599633802,7774.918059634672,7788.549298531039,7789.324923644352,7790.0959091714785,7790.479670770056,7791.243748906408,7792.003256523325,7792.381304938245,7793.134007994548,7793.882208575807,7794.254628868806,7794.996126188979,7795.73318806908
205,205,15597274.0,1.001000450120021,0.9990005497800716,5997.609171612968,6055.680324220502,6084.151381172679,6084.718925720191,6085.512145972534,6085.964856196259,6086.190194832613,6086.63884915362,6087.084819772225,6087.306803671024,6087.7487787625205,6088.188110068551,6088.406789224729,6088.842184494053,6089.274975327758,6089.490398969286,6089.919312335812,6090.345660072264,6090.449043167841,6090.654881266155,7236.954097035238,7265.173526009711,7279.219876818215,7307.186483105548,7334.985800286926,7348.823038622894,7376.373296855412,7403.758756856282,7417.389995752649,7418.1656208659615,7418.9366063930875,7419.320367991665,7420.084446128018,7420.843953744934,7421.222002159854,7421.9747052161565,7422.722905797417,7423.095326090416,7423.836823410588,7424.573885290689
206,206,15655780.0,1.001000450120021,0.9990005497800716,5997.627757169416,6055.7192505670855,6084.210526636701,6084.7881353426155,6085.601393565918,6086.074021897156,6086.309274864908,6086.777668843943,6087.243261044441,6087.475011674651,6087.93643255493,6088.395093329854,6088.623393817107,6089.077945379641,6089.529777917961,6089.754679656134,6090.2024641285025,6090.647570089547,6090.760290178193,6090.984718442395,7236.986624552363,7265.226333389319,7279.282778592824,7307.269483051887,7335.088778182857,7348.935960635372,7376.506017831533,7403.911158363975,7417.552193335611,7418.347322659108,7419.137695727342,7419.531107563839,7420.314399545014,7421.093006074462,7421.480561061072,7422.252191919432,7423.019207081533,7423.400992418993,7424.1611357568545,7424.916732119118
207,207,15684725.0,1.0009003600840125,0.9991004498350495,6097.314435825526,6155.38558843306,6183.856645385236,6184.424189932749,6185.2174101850915,6185.670120408817,6185.89545904517,6186.344113366177,6186.790083984783,6187.012067883581,6187.454042975078,6187.893374281109,6188.112053437287,6188.547448706611,6188.980239540316,6189.195663181844,6189.62457654837,6190.050924284821,6190.1543073804,6190.360145478712,7137.148311856558,7165.367740831031,7179.414091639535,7207.380697926868,7235.180015108247,7249.0172534442145,7276.5675116767325,7303.952971677602,7317.584210573969,7318.359835687282,7319.130821214409,7319.514582812986,7320.278660949338,7321.038168566254,7321.416216981174,7322.168920037477,7322.9171206187375,7323.289540911736,7324.031038231909,7324.76810011201
208,208,15703668.0,1.0007002100350033,0.9993002799160212,6167.2642700186425,6225.335422626177,6253.806479578354,6254.374024125866,6255.167244378209,6255.619954601934,6255.845293238288,6256.293947559295,6256.7399181779,6256.961902076699,6257.403877168195,6257.843208474226,6258.061887630404,6258.497282899728,6258.930073733433,6259.145497374961,6259.574410741488,6260.000758477939,6260.104141573516,6260.30997967183,7067.138720252342,7095.358149226815,7109.404500035318,7137.371106322651,7165.17042350403,7179.007661839998,7206.557920072515,7233.943380073385,7247.574618969752,7248.350244083064,7249.121229610191,7249.504991208769,7250.26906934512,7251.028576962038,7251.406625376958,7252.15932843326,7252.90752901452,7253.27994930752,7254.021446627692,7254.758508507793
209,209,15736431.0,1.0007002100350033,0.9993002799160212,114388.28011971529,114446.35127232282,114474.822329275,114475.38987382251,114476.18309407486,114476.63580429858,114476.86114293494,114477.30979725595,114477.75576787455,114477.97775177335,114478.41972686484,114478.85905817087,114479.07773732705,114479.51313259637,114479.94592343009,114480.16134707161,114480.59026043814,114481.01660817458,114481.11999127017,114481.32582936848,72750.83826507402,72779.0576940485,72793.104044857,72821.07065114433,72848.86996832571,72862.70720666168,72890.2574648942,72917.64292489507,72931.27416379143,72932.04978890475,72932.82077443188,72933.20453603045,72933.9686141668,72934.72812178372,72935.10617019865,72935.85887325494,72936.6070738362,72936.9794941292,72937.72099144937,72938.45805332948
210,210,15737102.0,1.0007002100350033,0.9993002799160212,6167.2642700185415,6225.335422626075,6253.806479578252,6254.374024125765,6255.167244378107,6255.619954601832,6255.845293238186,6256.293947559193,6256.739918177799,6256.961902076597,6257.4038771680935,6257.843208474124,6258.061887630302,6258.497282899627,6258.9300737333315,6259.14549737486,6259.574410741386,6260.000758477837,6260.104141573415,6260.309979671728,7067.13872025228,7095.358149226753,7109.404500035257,7137.371106322589,7165.170423503968,7179.007661839936,7206.557920072453,7233.943380073323,7247.57461896969,7248.350244083003,7249.121229610129,7249.504991208707,7250.269069345059,7251.028576961976,7251.406625376896,7252.159328433198,7252.907529014458,7253.279949307458,7254.02144662763,7254.758508507731
211,211,15747431.0,1.0007002100350033,0.9993002799160212,6168.773242218493,6228.450446223523,6258.517947640324,6259.880129739325,6262.255491641491,6264.280879435437,6265.289025705739,6267.296267729106,6269.291503091698,6270.284640545894,6272.262000253348,6274.227531885065,6275.20588419633,6277.153806328009,6279.090076431884,6280.053863842048,6281.97278648107,6283.880230705062,6284.720836428906,6286.39450157368,7069.665452911048,7099.48612260755,7114.329498364034,7143.882999584097,7173.259719297454,7187.882117018608,7216.995645557698,7245.935024802802,7260.339734162809,7262.655356681056,7264.9571277521745,7266.102844908636,7268.383994020323,7270.651497883113,7271.780158375857,7274.02734727783,7276.261094076888,7277.3729518570435,7279.586686124205,7281.7871784208155
212,212,15749112.0,1.0007002100350033,0.9993002799160212,6167.2642700185415,6225.335422626075,6253.806479578252,6254.374024125765,6255.167244378107,6255.619954601832,6255.845293238186,6256.293947559193,6256.739918177799,6256.961902076597,6257.4038771680935,6257.843208474124,6258.061887630302,6258.497282899627,6258.9300737333315,6259.14549737486,6259.574410741386,6260.000758477837,6260.104141573415,6260.309979671728,7067.13872025228,7095.358149226753,7109.404500035257,7137.371106322589,7165.170423503968,7179.007661839936,7206.557920072453,7233.943380073323,7247.57461896969,7248.350244083003,7249.121229610129,7249.504991208707,7250.269069345059,7251.028576961976,7251.406625376896,7252.159328433198,7252.907529014458,7253.279949307458,7254.02144662763,7254.758508507731
213,213,15750488.0,1.0007002100350033,0.9993002799160212,338255.72128262534,338313.7924352329,338342.26349218504,338342.83103673253,338343.6242569849,338344.07696720865,338344.30230584496,338344.750960166,338345.1969307846,338345.4189146834,338345.86088977486,338346.3002210809,338346.5189002371,338346.9542955064,338347.3870863401,338347.60250998166,338348.0314233482,338348.4577710846,338348.5611541802,338348.7669922785,386148.4660360085,386176.68546498293,386190.73181579146,386218.6984220788,386246.4977392602,386260.3349775961,386287.88523582864,386315.27069582953,386328.9019347259,386329.6775598392,386330.44854536635,386330.8323069649,386331.59638510126,386332.3558927182,386332.7339411331,386333.4866441894,386334.2348447707,386334.6072650637,386335.34876238386,386336.0858242639
214,214,15754863.0,1.0007002100350033,0.9993002799160212,6167.264270018466,6225.335422626,6253.806479578177,6254.374024125689,6255.167244378032,6255.619954601757,6255.845293238111,6256.293947559117,6256.739918177724,6256.961902076521,6257.403877168018,6257.843208474049,6258.061887630227,6258.4972828995515,6258.930073733256,6259.145497374784,6259.57441074131,6260.000758477761,6260.10414157334,6260.309979671652,7067.138720252205,7095.358149226678,7109.404500035182,7137.371106322515,7165.170423503893,7179.007661839861,7206.557920072379,7233.943380073249,7247.574618969616,7248.350244082928,7249.121229610055,7249.504991208632,7250.269069344984,7251.0285769619,7251.406625376821,7252.159328433123,7252.907529014384,7253.279949307383,7254.021446627556,7254.758508507656
215,215,15760086.0,1.0007002100350033,0.9993002799160212,6167.264270018466,6225.335422626,6253.806479578177,6254.374024125689,6255.167244378032,6255.619954601757,6255.845293238111,6256.293947559117,6256.739918177724,6256.961902076521,6257.403877168018,6257.843208474049,6258.061887630227,6258.4972828995515,6258.930073733256,6259.145497374784,6259.57441074131,6260.000758477761,6260.10414157334,6260.309979671652,7067.138720252205,7095.358149226678,7109.404500035182,7137.371106322514,7165.170423503892,7179.007661839861,7206.557920072378,7233.943380073248,7247.574618969615,7248.350244082928,7249.121229610054,7249.5049912086315,7250.269069344983,7251.0285769619,7251.406625376821,7252.159328433123,7252.907529014383,7253.279949307383,7254.021446627555,7254.758508507655
216,216,15764875.0,1.0007002100350033,0.9993002799160212,6167.2833913640925,6225.374895482321,6253.866182208369,6254.443796218571,6255.257065002834,6255.729703831857,6255.964962024932,6256.4333664077,6256.898968949702,6257.130724727442,6257.592155856572,6258.0508268190415,6258.279132377192,6258.733694035999,6259.185536610198,6259.410443343777,6259.858237762112,6260.30335360963,6260.416078619312,6260.640516681413,7067.170738422239,7095.4104579476425,7109.466908471372,7137.453623523123,7165.2729291834185,7179.120116876953,7206.6901845081065,7234.09533541312,7247.736375547752,7248.53151515089,7249.321898437278,7249.715315359906,7250.498617467687,7251.277234063166,7251.66479406019,7252.436434894398,7253.203459972673,7253.585250245956,7254.345403411152,7255.101009541964
217,217,15777482.0,1.0015010504551363,0.9985011993203061,5763.7118306137645,5821.803334731993,5850.294621458041,5850.872235468243,5851.685504252506,5852.158143081529,5852.393401274604,5852.861805657372,5853.327408199374,5853.559163977114,5854.020595106244,5854.4792660687135,5854.707571626864,5855.162133285671,5855.61397585987,5855.83888259345,5856.286677011784,5856.731792859302,5856.844517868985,5857.068955931085,7471.2092217181325,7499.448941243536,7513.505391767266,7541.492106819016,7569.311412479312,7583.1586001728465,7610.728667804,7638.133818709013,7651.774858843645,7652.569998446784,7653.360381733171,7653.7537986558,7654.53710076358,7655.31571735906,7655.703277356083,7656.474918190292,7657.241943268567,7657.623733541849,7658.383886707045,7659.139492837859
218,218,15851672.0,1.0015010504551363,0.9985011993203061,5763.7386022557375,5821.8605954312925,5850.382188837981,5850.974888137421,5851.81819207967,5852.320686401903,5852.570805306697,5853.0687977025755,5853.563811271937,5853.810206521983,5854.300785180044,5854.78842931815,5855.031156406277,5855.514431665586,5855.9948160820495,5856.233929649779,5856.7100101978085,5857.183242975944,5857.309963317912,5857.562266405399,7471.259065507061,7499.529182764593,7513.600763899564,7541.617604344965,7569.4668551964905,7583.3289482470655,7610.928692785239,7638.363343077999,7652.019066668803,7652.843441369419,7653.662884876592,7654.0707666580165,7654.88286863111,7655.690112818495,7656.091922331259,7656.891934277807,7657.687160759764,7658.082988411906,7658.871090319429,7659.654478010614
219,219,15852539.0,1.0015010504551363,0.9985011993203061,5763.756413532786,5821.898691196213,5850.440447754861,5851.043183355631,5851.906469804766,5852.428827102213,5852.688832896047,5853.206510311593,5853.721091151317,5853.977226098963,5854.487196720863,5854.994116824884,5855.246438612737,5855.748817141621,5856.248190556238,5856.496755985729,5856.991655405349,5857.483594486276,5857.619625976995,5857.890467773746,7471.2922267728,7499.582567759198,7513.664215348404,7541.701098334827,7569.570271838007,7583.442281480325,7611.061770179628,7638.51604652926,7652.1815390803,7653.025364004448,7653.864141389012,7654.281646696992,7655.112909331973,7655.939199567081,7656.350489337834,7657.169376695255,7657.983365680259,7658.3885324549,7659.195228768894,7659.997099639748
