,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20
763,763,14839272.0,1.0,1.0,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2664769.575556151,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724,2834261.1358961724
764,764,14840291.0,1.0,1.0,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2667495.235101845,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844,2831535.3855690844
765,765,14841756.0,1.0,1.0,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2657551.5343311634,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707,2841479.4318739707
766,766,14842325.0,1.0,1.0,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2674336.8941224786,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299,2824693.51176299
767,767,14843643.0,1.0,1.0,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2653519.1941305534,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745,2845511.9234598745
768,768,14845015.0,1.0,1.0,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2658601.769062451,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961,2840429.158780961
769,769,14848038.0,1.0,1.0,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2662240.7562027457,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854,2836790.0421310854
770,770,14849947.0,1.0,1.0,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2626044.0264488067,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964,2872988.2956808964
771,771,14850588.0,1.0,1.0,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2593105.001549227,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073,2905929.1624561073
772,772,14851137.0,1.0,1.0,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2588516.464967231,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905,2910517.9900409905
773,773,14851849.0,1.0,1.0,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2653018.7085703695,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166,2846012.428263166
774,774,14852407.0,1.0,1.0,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2577161.378455447,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823,2921873.8328778823
775,775,14852940.0,1.0,1.0,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2549025.4708665833,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795,2950011.836624795
776,776,14853440.0,1.0,1.0,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2573168.947592887,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803,2925866.5419120803
777,777,14854017.0,1.0,1.0,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2570248.999849584,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594,2928786.6971368594
778,778,14854521.0,1.0,1.0,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2583873.7367276396,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771,2915161.021287771
779,779,14855371.0,1.0,1.0,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2592217.579612532,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246,2906816.6400161246
780,780,14856016.0,1.0,1.0,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2601800.643580381,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923,2897232.992042923
781,781,14856708.0,1.0,1.0,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2604653.5903335554,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393,2894379.8785195393
782,782,14857237.0,1.0,1.0,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2620319.541334945,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253,2878713.0697527253
783,783,14857838.0,1.0,1.0,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2609980.4003339596,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883,2889052.7658482883
