,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
1128,1128,13840646.0,0.0002571408130154326,3888.919803407419,23.921236395819022,133.00942910367436,241.01223105455563,347.17530550366286,503.31520045428306,1186.064603304407,2714.4109724123405,3753.689161340736,4740.5476502613765,4843.400951462659,4944.178381066308,0.05260027732108483,0.06972145631618819,0.08667228521010562,0.10214062243607454,0.11745505516673344,0.1326171143784019,0.14701952175493957,0.1612786301467951,0.17539586481622227,0.18937263782060293
1129,1129,13852777.0,0.00024384346931623002,4100.991520519844,68.046949944505,145.9543565426504,223.23792579499255,332.3261185028479,440.32892045372915,546.4919949028364,702.6318898534566,1385.3812927035806,2913.727661811514,3953.0058507399094,4939.86433966055,0.03461050323975423,0.05007884046572316,0.06539327319638205,0.08055533240805053,0.0949577397845882,0.10921684817644373,0.1233340828458709,0.13731085585025155,0.15114856460752144,0.1648485928496436
1130,1130,13854106.0,0.00024663904962294176,4054.508000775975,27.680346510311832,105.58775310845725,182.87132236079938,291.95951506865475,399.962317019536,506.1253914686432,662.2652864192635,1345.0146892693874,2873.3610583773207,3912.6392473057163,4899.497736226357,0.04451050324028934,0.05997884046625827,0.07529327319691716,0.09045533240858564,0.1048577397851233,0.11911684817697883,0.133234082846406,0.14721085585078664,0.16104856460805653,0.1747485928501787
1131,1131,13855383.0,0.0002493918552440053,4009.7540435777214,65.67790641232943,142.96147566467158,252.04966837252692,360.05247032340816,466.2155447725154,622.3554397231356,1305.1048425732595,2833.451211681193,3872.7294006095885,4859.587889530229,4962.441190731512,0.03953577068210688,0.05648659957602431,0.07195493680199323,0.08726936953265213,0.10243142874432061,0.11683383612085828,0.1310929445127138,0.145210179182141,0.15918695218652162,0.1730246609437915
1132,1132,13866772.0,0.00024720694387088627,4045.193813496963,19.618133751467195,97.52554034961261,174.80910960195476,283.89730230981013,391.90010426069136,498.0631787097986,654.2030736604188,1336.9524765105427,2865.298845618476,3904.577034546872,4891.435523467512,0.04650143810669979,0.06196977533266872,0.07728420806332761,0.09244626727499608,0.10684867465153375,0.12110778304338927,0.13522501771281645,0.14920179071719708,0.16303949947446697,0.17673952771658916
1133,1133,13892567.0,0.0002537944025253063,3940.197222829957,74.71865918997628,183.80685189783165,291.80965384871286,397.97272829782014,554.1126232484403,1236.8620260985642,2765.2083952064977,3804.4865841348933,4791.345073055534,4894.198374256816,4994.975803860466,0.03962249503135315,0.056743674026456505,0.07369450292037392,0.08916284014634286,0.10447727287700175,0.11963933208867022,0.1340417394652079,0.1483008478570634,0.1624180825264906,0.17639485553087123
1134,1134,13896270.0,0.0002571922437494438,3888.142136098778,23.397071436407128,132.4852641442625,240.48806609514372,346.65114054425095,502.79103549487115,1185.540438344995,2713.8868074529287,3753.164996381324,4740.023485301965,4842.876786503247,4943.6542161068965,0.052735082558097925,0.06985626155320128,0.08680709044711869,0.10227542767308763,0.11758986040374653,0.132751919615415,0.14715432699195266,0.1614134353838082,0.17553067005323536,0.189507443057616
1135,1135,13897724.0,0.00026003683276172736,3845.609059991526,81.84496940431711,189.84777135519835,296.0108458043056,452.15074075492583,1134.9001436050498,2663.246512712983,3702.5247016413787,4689.383190562019,4792.236491763301,4893.013921366951,4992.788646634426,0.0548978457388815,0.0742671831584461,0.09138836215354947,0.10833919104746689,0.12380752827343582,0.1391219610040947,0.15428402021576318,0.16868642759230085,0.1829455359841564,0.19706277065358355
1136,1136,13905034.0,0.0002601408630980822,3844.071200851536,79.84496940442455,187.84777135530578,294.010845804413,450.1507407550332,1132.9001436051572,2661.2465127130904,3700.524701641486,4687.383190562126,4790.236491763409,4891.013921367059,4990.7886466345335,0.05541805406531906,0.07478739148488367,0.09190857047998702,0.10885939937390444,0.12432773659987338,0.13964216933053228,0.15480422854220074,0.1692066359187384,0.18346574431059395,0.1975829789800211
1137,1137,13906558.0,0.00026616651802352373,3757.0465565154977,63.111989303739534,169.2750637528468,325.414958703467,1008.1643615535909,2536.510730661524,3575.7889195899197,4562.64740851056,4665.500709711842,4766.278139315493,4866.052864582967,4934.937486793819,0.06864035117071206,0.08824272450763486,0.10761206192719948,0.12473324092230283,0.14168406981622025,0.1571524070421892,0.17246683977284807,0.18762889898451654,0.2020313063610542,0.21629041475290975
1138,1138,13912346.0,0.00026603347468017575,3758.925455535983,66.07169665097902,172.23477110008628,328.3746660507065,1011.1240689008304,2539.4704380087637,3578.7486269371593,4565.6071158578,4668.460417059082,4769.2378466627315,4869.012571930207,4937.897194141058,0.06785272200338006,0.08745509534030288,0.10682443275986749,0.12394561175497085,0.14089644064888826,0.1563647778748572,0.17167921060551608,0.18684126981718457,0.20124367719372224,0.21550278558557776
1139,1139,13915429.0,0.0002662197539887936,3756.2952599005653,62.324992901238424,168.48806735034566,324.62796230096586,1007.3773651510897,2535.7237342590233,3575.001923187419,4561.86041210806,4664.713713309342,4765.491142912992,4865.265868180466,4934.150490391317,0.06884985707963781,0.08845223041656061,0.10782156783612523,0.12494274683122858,0.14189357572514602,0.15736191295111493,0.17267634568177384,0.1878384048934423,0.20224081226997997,0.2164999206618355
1140,1140,13932352.0,0.0002609485105988517,3832.1736257666166,62.90974512864953,170.91254707953078,277.075621528638,433.2155164792582,1115.9649193293822,2644.3112884373154,3683.589477365711,4670.447966286351,4773.301267487634,4874.078697091284,4973.8534223587585,0.05983061604185328,0.0791999534614179,0.09632113245652124,0.11327196135043867,0.1287402985764076,0.1440547313070665,0.15921679051873497,0.17361919789527264,0.18787830628712815,0.20199554095655534
1141,1141,13948667.0,0.00027794408369507596,3597.845964935414,65.6213655747301,748.370768424854,2276.7171375327875,3315.995326461183,4302.853815381824,4405.707116583106,4506.484546186755,4606.259271454231,4675.143893665082,4743.343135631295,4810.863818730464,0.09651013686782903,0.1250221186946233,0.15325041530484954,0.17285278864177234,0.19222212606133696,0.2093433050564403,0.22629413395035775,0.24176247117632668,0.25707690390698557,0.27223896311865403
1142,1142,13949264.0,0.0002851794612680851,3506.5638863099703,94.47984631175642,1622.8262154196898,2662.104404348085,3648.962893268726,3751.816194470008,3852.593624073658,3952.3683493411327,4021.252971551984,4089.4522135181974,4156.972896617366,4217.193136690753,0.4006155197368458,0.4292079675954521,0.45771994942224636,0.4859482460324726,0.5055506193693954,0.5249199567889601,0.5420411357840634,0.5589919646779808,0.5744603019039497,0.5897747346346086
1143,1143,13949959.0,0.00028546476909433827,3503.059250262604,57.871447807724564,1586.217816915658,2625.4960058440533,3612.354494764694,3715.2077959659764,3815.985225569626,3915.759950837101,3984.6445730479522,4052.8438150141656,4120.364498113335,4180.584738186722,0.41106131721395583,0.4396537650725621,0.46816574689935636,0.49639404350958266,0.5159964168465054,0.53536575426607,0.5524869332611734,0.5694377621550909,0.5849060993810598,0.6002205321117187
1144,1144,13950570.0,0.0002854933155712477,3502.708979364668,56.816184413408905,1585.1625535213423,2624.440742449738,3611.2992313703785,3714.1525325716607,3814.9299621753103,3914.704687442785,3983.5893096536365,4051.78855161985,4119.3092347190195,4179.529474792405,0.41136259162329036,0.4399550394818967,0.46846702130869095,0.4966953179189172,0.51629769125584,0.5356670286754046,0.552788207670508,0.5697390365644254,0.5852073737903943,0.6005218065210532
1145,1145,13951227.0,0.0003067751353303164,3259.7165964029714,50.12222481369133,150.89965441734105,250.67437968481596,319.5590018956673,387.75824386188066,455.2789269610497,515.4991670344364,575.1202353067671,634.1480938683495,690.4384444184336,746.1687244025695,0.3410650829948508,0.6442806367026949,1.0813556751991669,1.2727416364070387,1.3156436006033252,1.3442360484619316,1.3727480302887258,1.4009763268989521,1.420578700235875,1.4399480376554394
1146,1146,13952825.0,0.00029566198696169484,3382.2406805699957,343.4249990649521,1330.2834879855927,1433.136789186875,1533.9142187905247,1633.6889440579996,1702.573566268851,1770.7728082350643,1838.2934913342333,1898.51373140762,1958.1347996799507,2017.162658241533,0.9446714268854766,1.1360573880933484,1.178959352289635,1.2075518001482413,1.2360637819750355,1.2642920785852618,1.2838944519221847,1.3032637893417494,1.3203849683368527,1.33733579723077
1147,1147,13953733.0,0.00029507128342288634,3389.011592045822,449.3656125067889,1436.2241014274296,1539.0774026287118,1639.8548322323616,1739.6295574998364,1808.5141797106878,1876.7134216769011,1944.2341047760701,2004.454344849457,2064.0754131217877,2123.10327168337,0.9133786065457393,1.1047645677536113,1.1476665319498978,1.1762589798085041,1.2047709616352984,1.2329992582455247,1.2526016315824475,1.271970969002012,1.2890921479971154,1.3060429768910329
1148,1148,13955965.0,0.00029672823489804395,3370.0871113380927,157.9298915037472,1144.7883804243877,1247.6416816256701,1348.4191112293197,1448.1938364967946,1517.078458707646,1585.2777006738593,1652.7983837730285,1713.018623846415,1772.6396921187459,1831.6675506803283,0.9996172903804037,1.1910032515882756,1.2339052157845622,1.2624976636431684,1.2910096454699627,1.319237942080189,1.3388403154171118,1.3582096528366765,1.3753308318317798,1.3922816607256971
1149,1149,13956803.0,0.0002984243303135932,3350.9332129493937,857.7635470647384,960.6168482660207,1061.3942778696703,1161.1690031371454,1230.0536253479966,1298.2528673142099,1365.773550413379,1425.9937904867659,1485.6148587590965,1544.642717320679,1600.933067870763,0.6354285800309588,1.0725036185274306,1.2638895797353025,1.3067915439315891,1.3353839917901955,1.3638959736169898,1.392124270227216,1.4117266435641387,1.4310959809837034,1.4482171599788067
1150,1150,13958099.0,0.000313912370173213,3185.602400594192,34.08761822942444,133.86234349689934,202.7469657077507,270.946207673964,338.46689077313306,398.6871308465198,458.3081991188505,517.3360576804329,573.6264082305171,629.3566882146529,684.1414154634681,0.0832502894121743,0.3769881967130402,0.6802037504208843,1.1172787889173563,1.3086647501252282,1.3515667143215147,1.380159162180121,1.4086711440069153,1.4368994406171416,1.4565018139540644
1151,1151,13970971.0,0.00031767005337079936,3147.9202694399187,74.09874555531643,142.98336776616776,211.1826097323811,278.7032928315502,338.9235329049369,398.5446011772676,457.57245973885,513.8628102889342,569.59309027307,624.3778175218852,678.6174545791571,0.0708905069422476,0.10212315534714135,0.39586106264800724,0.6990766163558514,1.1361516548523234,1.3275376160601953,1.3704395802564817,1.399032028115088,1.4275440099418824,1.4557723065521087
1152,1152,13980351.0,0.0003187837907752295,3136.922355958455,56.2549617950442,125.13958400589554,193.33882597210888,260.85950907127796,321.0797491446647,380.7008174169954,439.72867597857777,496.0190265286619,551.7493065127977,606.534033761613,660.7736708188849,0.07656923044824249,0.10780187885313623,0.4015397861540021,0.7047553398618462,1.1418303783583181,1.33321633956619,1.3761183037624767,1.404710751621083,1.4332227334478773,1.4614510300581034
1153,1153,13990575.0,0.0003136299902488437,3188.4705898392217,38.19527353916803,137.96999880664293,206.85462101749425,275.05386298370763,342.5745460828767,402.7947861562634,462.4158544285941,521.4437129901764,577.7340635402606,633.4643435243964,688.2490707732118,0.0819613554570271,0.375699262757893,0.6789148164657371,1.115989854962209,1.3073758161700808,1.3502777803663675,1.3788702282249738,1.4073822100517681,1.4356105066619944,1.4552128799989172
1154,1154,13996817.0,0.0002972925262372765,3363.690344512311,58.1137661178029,1044.9722550384436,1147.8255562397258,1248.6029858433756,1348.3777111108504,1417.2623333217018,1485.4615752879151,1552.9822583870841,1613.202498460471,1672.8235667328015,1731.851425294384,1.029265543662437,1.2206515048703088,1.2635534690665955,1.2921459169252019,1.3206578987519961,1.3488861953622224,1.368488568699145,1.3878579061187097,1.404979085113813,1.4219299140077306
1155,1155,13998357.0,0.00029732225548990027,3363.3540091114,56.890602895344024,1043.7490918159847,1146.6023930172669,1247.3798226209167,1347.1545478883916,1416.039170099243,1484.2384120654563,1551.7590951646253,1611.979335238012,1671.6004035103426,1730.628262071925,1.0296292130116766,1.2210151742195485,1.2639171384158352,1.2925095862744413,1.3210215681012356,1.349249864711462,1.3688522380483847,1.3882215754679494,1.4053427544630528,1.42229358335697
1156,1156,13999466.0,0.00030405708578702814,3288.856095596581,96.0851286148548,196.86255821850452,296.6372834859794,365.52190569683074,433.7211476630441,501.24183076221317,561.4620708355999,621.0831391079306,680.1109976695129,736.4013482195971,792.1316282037329,0.3270271396321728,0.6302426933400169,1.0673177318364888,1.2587036930443607,1.3016056572406474,1.3301981050992537,1.358710086926048,1.386938383536274,1.406540756873197,1.4259100942927616
1157,1157,14003862.0,0.00030794304006399393,3247.353795663604,30.702769157059887,131.4801987607096,231.25492402818452,300.13954623903584,368.3387882052492,435.85947130441826,496.079711377805,555.7007796501357,614.728638211718,671.0189887618022,726.749268745938,0.34703393027529844,0.6502494839831426,1.0873245224796144,1.2787104836874863,1.321612447883773,1.3502048957423793,1.3787168775691736,1.4069451741794,1.4265475475163225,1.4459168849358872
1158,1158,14007751.0,0.00030729707048324207,3254.1800623983927,41.226450101267524,142.00387970491724,241.77860497239215,310.66322718324346,378.86246914945684,446.3831522486259,506.6033923220126,566.2244605943433,625.2523191559256,681.5426697060099,737.2729496901457,0.3437965262899569,0.6470120799978011,1.0840871184942729,1.2754730797021447,1.3183750438984314,1.3469674917570378,1.375479473583832,1.4037077701940583,1.4233101435309812,1.4426794809505457
1159,1159,14013429.0,0.0003014233939935375,3317.5925290703876,359.4565520737897,462.30985327507193,563.0872828787217,662.8620081461966,731.7466303570478,799.9458723232613,867.4665554224302,927.686795495817,987.3078637681477,1046.33572232973,1102.6260728798143,0.7848881110801931,1.221963149576665,1.4133491107845368,1.4562510749808235,1.4848435228394297,1.513355504666224,1.5415838012764502,1.561186174613373,1.5805555120329378,1.597676691028041
1160,1160,14022942.0,0.000301996614168325,3311.295402280988,265.9544743454145,368.80777554669675,469.5852051503465,569.3599304178214,638.2445526286727,706.4437945948861,773.9644776940551,834.1847177674418,893.8057860397726,952.8336446013549,1009.1239951514391,0.8131011822711603,1.2501762207676324,1.4415621819755042,1.4844641461717907,1.513056594030397,1.5415685758571913,1.5697968724674176,1.5893992458043404,1.6087685832239051,1.6258897622190085
1161,1161,14024134.0,0.00030976518293073776,3228.2517697400353,0.32343905522904925,101.10086865887878,200.87559392635367,269.760216137205,337.95945810341834,405.48014120258745,465.7003812759741,525.3214495483048,584.3493081098873,640.6396586599714,696.3699386441073,0.35641688446571845,0.6596324381735625,1.0967074766700344,1.2880934378779063,1.330995402074193,1.3595878499327994,1.3880998317595936,1.4163281283698197,1.4359305017067425,1.4552998391263072
