,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
335,335,13015891.0,1.0002026543627869,0.9997973866976828,2085754.7859371968,3632681.7377182064,5122046.738797936,6603982.818618395,8078529.041944748,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,8225577.832358562,2435301.4979138914,3931238.348735521,5419713.73568344,6900764.296880106,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865,8374429.520940865
336,336,13016667.0,1.000402704895686,0.999597457210266,2239663.4079387304,3735744.2078060764,5224364.547065077,6705560.660314687,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,8179368.609290934,2282917.035399802,3829691.58679955,5318911.129925876,6800703.19921223,8275105.620255642,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735,8422140.64951735
337,337,13017416.0,1.000302674628223,0.9996974169559872,2075963.5383949766,3622890.4901759867,5112255.4912557155,6594191.571076175,8068737.794402529,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,8215786.584816342,2446342.1396105494,3942278.9904321795,5430754.377380098,6911804.938576765,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523,8385470.162637523
338,338,13018039.0,1.0002026543627869,0.9997973866976828,2090371.1770678824,3637298.128848892,5126663.129928621,6608599.20974908,8083145.433075434,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,8230194.223489247,2431930.1977919093,3927867.048613539,5416342.435561458,6897392.996758125,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883,8371058.220818883
339,339,13019224.0,1.0005027451661754,0.9994975074595204,2221776.68073974,3717857.4806070863,5206477.819866086,6687673.933115697,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,8161481.882091944,2300813.481740496,3847588.0331402435,5336807.57626657,6818599.645552924,8293002.066596336,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045,8440037.095858045
340,340,13019934.0,1.0006027954406922,0.9993975677027499,2217933.6837915094,3714014.4836588553,5202634.822917856,6683830.9361674655,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,8157638.885143713,2304658.761185596,3851433.312585344,5340652.855711671,6822444.9249980245,8296847.346041436,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145,8443882.375303145
341,341,13021246.0,1.000402704895686,0.999597457210266,2244458.7259223894,3740539.525789736,5229159.865048736,6710355.978298346,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,8184163.927274593,2278119.364862096,3824893.9162618434,5314113.45938817,6795905.528674523,8270307.949717936,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645,8417342.978979645
342,342,13022643.0,1.000302674628223,0.9996974169559872,2072974.2138257113,3619901.1656067213,5109266.16668645,6591202.24650691,8065748.469833263,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,8212797.260247077,2449332.4781090934,3945269.328930723,5433744.715878642,6914795.277075309,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067,8388460.501136067
343,343,13023802.0,1.000402704895686,0.999597457210266,2244702.3107972783,3740783.1106646247,5229403.449923625,6710599.563173234,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,8184407.512149483,2277875.663341765,3824650.2147415127,5313869.757867839,6795661.827154193,8270064.248197605,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314,8417099.277459314
344,344,13025010.0,1.000302674628223,0.9996974169559872,2121893.9769728044,3668820.928753814,5158185.9298335435,6640122.009654002,8114668.232980356,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,8261717.023394169,2499664.372351689,3995601.223173319,5484076.610121238,6965127.171317904,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662,8438792.395378662
345,345,13025825.0,1.000102644098377,0.9998973664363527,2170453.9010909703,3717380.85287198,5206745.853951709,6688681.933772169,8163228.1570985215,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,8310276.947512336,2451092.1359683434,3947028.9867899735,5435504.373737892,6916554.934934559,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317,8390220.158995317
346,346,13027481.0,0.9998026733013067,1.0001973656442043,2230415.335372159,3777342.2871531686,5266707.288232898,6748643.368053357,8223189.5913797105,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,8370238.381793524,2391129.0781806586,3887065.9290022887,5375541.315950207,6856591.877146875,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633,8330257.101207633
347,347,13028096.0,1.0000026438339937,0.9999973561729961,2192994.3182985354,3739921.270079545,5229286.2711592745,6711222.350979733,8185768.574306087,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,8332817.3647199,2428549.34846086,3924486.1992824897,5412961.586230408,6894012.147427076,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834,8367677.371487834
348,348,13029355.0,0.999402852192261,1.0005975046063047,2344356.476174121,3891283.4279551306,5380648.42903486,6862584.508855319,8337130.732181672,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,8484179.522595486,2277226.184128175,3773163.034949805,5261638.421897724,6742688.9830943905,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485,8216354.2071551485
349,349,13030061.0,0.9993029219000711,1.0006975643567653,2159320.631343404,3757117.179639963,5247227.179645188,6729904.966668193,8205188.35224611,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,8499359.692612354,2386862.9693364506,3882050.484709048,5369782.11948438,6850093.12990712,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402,8176060.120729402
350,350,13031266.0,0.9995027924774801,1.0004974548608188,2306235.2105747145,3853162.1623557243,5342527.163435454,6824463.243255913,8299009.466582266,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,8446058.25699608,2315328.626187976,3811265.4770096056,5299740.863957524,6780791.425154191,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949,8254456.649214949
351,351,13031867.0,0.9998026733013067,1.0001973656442043,2235226.3600501274,3782153.311831137,5271518.312910867,6753454.392731326,8228000.616057679,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,8375049.406471493,2386318.573406656,3882255.424228286,5370730.811176205,6851781.372372871,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629,8325446.596433629
352,352,13032491.0,1.000302674628223,0.9996974169559872,2115914.616758003,3662841.5685390127,5152206.569618742,6634142.649439201,8108688.872765554,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,8255737.663179369,2505645.929338542,4001582.7801601714,5490058.167108091,6971108.728304757,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516,8444773.952365516
353,353,13033839.0,1.0006027954406922,0.9993975677027499,2253581.0145251066,3749661.814392453,5238282.153651454,6719478.266901063,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,8193286.21587731,2368270.970722665,3915045.5221224125,5404265.065248739,6886057.134535093,8360459.555578505,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214,8507494.584840214
354,354,13036107.0,1.001804179413248,0.9981990697879652,2109384.442967992,3604717.5090705617,5092593.524329824,6573049.9905168405,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,7899145.053850333,2462583.3262073942,4060224.605544119,5550188.723517051,7032721.193358647,8507861.248960136,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913,8802004.752007913
355,355,13036643.0,1.0002026543627869,0.9997973866976828,2157322.1276126765,3704249.0793936863,5193614.080473416,6675550.160293874,8150096.383620228,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,8297145.174034041,2464226.267939086,3960163.118760716,5448638.505708635,6929689.066905302,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606,8403354.29096606
