,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10
172,172,12913880.0,39654.844734390674,2.5217599682914653e-05,0.15220884323037487,0.8276839108251686,1.4964382140437713,2.158538637755642,2.814051375076623,3.463041978848349,3.463041978848349,3.463041978848349,3.463041978848349,3.463041978848349,3.463041978848349,73870.03214752264,99981.51999999367,126183.06613133199,152123.9152853917,177806.66174514365,203233.87333130155,228408.09268315884,254917.74354949978,281163.6323365242,307148.3831793365
173,173,12914612.0,40189.76889612836,2.4881954474148123e-05,0.3726834175325712,1.041437720751174,1.7035381444630446,2.3590508817840257,3.008041485555752,3.008041485555752,3.008041485555752,3.008041485555752,3.008041485555752,3.008041485555752,3.008041485555752,65660.9514674947,92034.85076516976,118146.33861764078,144347.8847489791,170288.7339030388,195971.48036279075,221398.6919489487,246572.91130080595,273082.5621671469,299328.4509541713
174,174,12915749.0,39809.79283398629,2.511944747289122e-05,0.019834969920412636,0.6953100375152064,1.364064340733809,2.0261647644456797,2.6816775017666608,3.330668105538387,3.330668105538387,3.330668105538387,3.330668105538387,3.330668105538387,3.330668105538387,79129.63900995784,105241.12686242888,131442.6729937672,157383.5221478269,183066.26860757885,208493.48019373676,233667.69954559405,260177.35041193498,286423.23919895943,312407.9900417717
175,175,12917184.0,40021.33424870272,2.4986673202491112e-05,0.5139791996297673,1.18273350284837,1.8448339265602407,2.500346663881222,3.149337267652948,3.149337267652948,3.149337267652948,3.149337267652948,3.149337267652948,3.149337267652948,3.149337267652948,59993.923711430056,86367.82300910511,112479.31086157614,138680.85699291446,164621.70614697417,190304.45260672612,215731.66419288403,240905.88354474131,267415.5344110823,293661.4231981067
176,176,12917700.0,39805.81225276101,2.5121959417638514e-05,0.02116266202514235,0.6966377296199361,1.365392032838539,2.0274924565504095,2.6830051938713906,3.3319957976431165,3.3319957976431165,3.3319957976431165,3.3319957976431165,3.3319957976431165,3.3319957976431165,79076.78406471801,105188.27191718905,131389.81804852738,157330.6672025871,183013.413662339,208440.62524849694,233614.8446003542,260124.49546669517,286370.3842537196,312355.1350965319
177,177,12918597.0,39793.87289703591,2.5129496759147715e-05,0.03177322202457125,0.707248289619365,1.3760025928379678,2.0381030165498384,2.6936157538708194,3.3426063576425458,3.3426063576425458,3.3426063576425458,3.3426063576425458,3.3426063576425458,3.3426063576425458,78654.45573115605,104765.94358362707,130967.4897149654,156908.33886902512,182591.08532877706,208018.29691493497,233192.51626679223,259702.1671331332,285948.05592015764,311932.80676296994
178,178,12920029.0,40169.680038739265,2.4894397939829478e-05,0.3880911488074108,1.0568454520260135,1.7189458757378842,2.374458613058865,3.0234492168305915,3.0234492168305915,3.0234492168305915,3.0234492168305915,3.0234492168305915,3.0234492168305915,3.0234492168305915,65041.83432614776,91415.7336238228,117527.22147629384,143728.76760763215,169669.61676169187,195352.3632214438,220779.57480760175,245953.794159459,272463.44502579997,298709.3338128244
179,179,12920574.0,40141.572506849145,2.4911829247082316e-05,0.4132342888060575,1.0819885920246604,1.744089015736531,2.399601753057512,3.048592356829238,3.048592356829238,3.048592356829238,3.048592356829238,3.048592356829238,3.048592356829238,3.048592356829238,64032.132470894416,90406.03176856948,116517.51962104051,142719.0657523788,168659.91490643853,194342.66136619047,219769.8729523484,244944.09230420567,271453.7431705466,297699.6319575711
180,180,12922311.0,39989.33158418285,2.5006669538721026e-05,0.5399014325377695,1.2086557357563723,1.870756159468243,2.5262688967892237,3.17525950056095,3.17525950056095,3.17525950056095,3.17525950056095,3.17525950056095,3.17525950056095,3.17525950056095,58956.8123944393,85330.71169211435,111442.19954458538,137643.7456759237,163584.59482998343,189267.34128973537,214694.55287589328,239868.77222775054,266378.4230940915,292624.31188111595
181,181,12923138.0,39917.41912352443,2.5051719824508208e-05,0.603250351224968,1.2721526042794369,1.9343995057762635,2.5900572634753236,3.2391914447206376,3.239333593645559,3.2394743282359824,3.239613662562365,3.2397516105582107,3.239888186017109,3.240023402595501,56443.46005178973,82823.19409931755,108940.45864783885,135147.72399898927,161094.23546845897,186782.58790549354,212215.3496913054,237395.06402018995,263910.1551902503,290161.4301518082
182,182,12925965.0,39623.13512959,2.523778082500125e-05,0.17826046693283568,0.8538849712114779,1.522787224265947,2.1850341257627734,2.840691883461834,3.4898260647071475,3.489968213632069,3.4901089482224923,3.4902482825488748,3.4903862305447206,3.490522806003619,72855.00965900894,98972.27420753024,125179.53955868067,151126.05102815037,176814.40346518494,202247.16525099677,227426.87957988135,253941.97074994168,280193.24571149953,306183.3291381837
183,183,12926764.0,38819.16985502065,2.5760468442131453e-05,0.09840852016843482,0.44044538064722766,0.7790790902819886,1.114343501061065,1.446272144157626,1.7748982039502603,2.1002545438309785,2.1003966927559006,2.1005374273463238,2.1006767616727062,2.100814709668552,35835.75549640892,49145.75640357822,62323.327072215754,75369.78535999761,88286.43568216168,101074.56966215382,115321.37284372462,129426.42514182544,143391.13681781894,157216.9041883102
184,184,12928842.0,38912.443082192745,2.5698720532343643e-05,0.12328791062900536,0.8603156297992595,1.5900101729455667,2.3124444849947574,3.02769081957484,3.735820683034075,4.436904890052563,4.809036537346218,5.177465598587681,5.542228908824967,5.903362944578896,65552.73101204498,78862.73191921429,92040.30258785181,105086.76087563367,118003.41119779774,130791.54517778989,145038.34835936068,159143.40065746152,173108.112333455,186933.87970394627
185,185,12929420.0,40829.77800310849,2.449192841371479e-05,0.6136581296347667,1.410298711645448,2.19901297593665,2.9798797958213052,3.431000245209189,3.8776321962500244,4.319820302612841,4.757608783338357,5.191041413429558,5.620161532645088,6.045012048069732,72853.47220911569,104905.50920820671,136638.63870629956,152938.99926889114,169427.0356210742,185751.02130171566,201912.5888340154,214829.23915617948,227617.3731361716,241864.1763177424
186,186,12929947.0,41248.35190846296,2.4243392856499296e-05,0.20069896768192827,0.9973395496926095,1.7860538139838114,2.566920633868467,3.018041083256351,3.4646730342971863,3.9068611406600016,4.344649621385519,4.77808225147672,5.20720237069225,5.632052886116894,89801.74191712531,121853.77891621634,153586.9084143092,169887.26897690076,186375.3053290838,202699.2910097253,218860.85854202503,231777.5088641891,244565.64284418125,258812.44602575203
187,187,12933171.0,41646.222918923486,2.4011781379233155e-05,0.6160450697906207,1.4047593340818225,2.1856261539664783,2.6367466033543616,3.0833785543951975,3.5255666607580127,3.9633551414835297,4.396787771574731,4.825907890790261,5.2507584062149055,5.597732869121535,73231.89549319966,105606.04444949252,137658.0814485835,169391.21094667638,185691.57150926796,201829.7488104448,217807.35642538583,233625.99223683972,246203.12289590164,258655.11531966217
188,188,12934660.0,41642.05871305218,2.4014182557371076e-05,0.6195643397904312,1.4082786040816333,2.1891454239662886,2.6402658733541724,3.086897824395008,3.5290859307578235,3.9668744114833405,4.400307041574542,4.829427160790072,5.254277676214715,5.601252139121346,73085.33523890226,105459.48419519512,137511.52119428612,169244.650692379,185545.01125497057,201683.18855614742,217660.79617108844,233479.43198254233,246056.56264160425,258508.55506536478
189,189,12936264.0,41542.242590120695,2.4071882923282853e-05,0.7139038497853536,1.5026181140765555,2.283484933961211,2.734605383349095,3.1812373343899303,3.623425440752746,4.061213921478263,4.494646551569463,4.923766670784993,5.348617186209638,5.695591649116269,69161.36626435064,101535.5152206435,133587.5522197345,165320.68171782736,181621.04228041894,197759.2195815958,213736.82719653682,229555.4630079907,242132.59366705263,254584.58609081316
190,190,12937272.0,41633.73155040479,2.4018985634024375e-05,0.6266920698399557,1.4154063341311576,2.196273154015813,2.647393603403697,3.0940255544445323,3.536213660807348,3.9740021415328646,4.407434771624065,4.836554890839596,5.26140540626424,5.608379869170871,72788.53996010931,105162.68891640217,137214.72591549318,168947.85541358605,185248.2159761776,201386.39327735448,217364.0008922955,233182.63670374936,245759.7673628113,258211.75978657184
191,191,12939011.0,41917.79143126325,2.3856218704647142e-05,0.20766738345064442,0.6693499498354204,1.1264389283554805,1.5775593777433643,2.0241913287842,2.4663794351470156,2.904167915872532,3.3376005459637335,3.7667206651792635,4.1915711806039075,4.538545643510538,49257.530885403336,68208.09492534297,86970.10718956722,105545.44344174735,108818.9263846059,112059.83924180164,115268.50605591049,118445.24771811167,118506.26691352583,118566.67898839393
192,192,12940175.0,41808.952167766714,2.3918322468051858e-05,0.26809187344739216,0.729774439832168,1.1868634183522284,1.6379838677401122,2.084615818780948,2.526803925143763,2.96459240586928,3.398025035960481,3.827145155176011,4.251995670600655,4.598970133507286,46727.77531500626,65678.3393549459,84440.35161917015,103015.68787135028,106289.17081420883,109530.08367140457,112738.75048551342,115915.4921477146,115976.51134312876,116036.92341799686
193,193,12940742.0,41351.596628213236,2.4182863094522525e-05,0.059318099823114166,0.52564042343353,0.9873229898183059,1.4444119683383663,1.89553241772625,2.3421643687670852,2.784352475129901,3.222140955855418,3.6555735859466187,4.084693705162149,4.509544220586793,54968.77144392996,73730.7837081542,92306.11996033434,95579.60290319288,98820.51576038862,102029.18257449748,105205.92423669864,105266.94343211282,105327.35550698092,106973.07364749598
194,194,12941930.0,41351.596628213236,2.4182863094522525e-05,0.010558527449776126,0.09356315957667002,0.1757419222948455,0.25710303367713544,0.3362339846962865,0.4145776090860823,0.4921417395379946,0.5689341325054279,0.6449624665532123,0.7202343439000529,0.7947572908694162,9784.353913930456,13123.962264426804,16430.342581603472,19703.825524462012,22944.738381657757,26153.40519576661,29330.146857967782,29391.166053381952,29451.57812825005,31097.296268765116
195,195,12942562.0,40274.25186280135,2.482975980302774e-05,0.037631807566986274,0.12147060744380644,0.20447523957070035,0.28665400228887583,0.3680151136711658,0.44714606469031687,0.5254896890801126,0.603053819532025,0.6798462124994582,0.7558745465472426,0.8311464238940832,8597.353492083368,11903.733809260038,15177.216752118577,18418.12960931432,21626.796423423173,24803.53808562435,24864.55728103852,24924.969355906615,26570.68749642168,28200.031296855854
196,196,12945297.0,39873.53629657278,2.507929049889543e-05,0.0015559950568682834,0.0031825635605516045,0.004792948256847272,0.006387310143055598,0.007965808659178713,0.008107957584100519,0.008248692174523828,0.008388026500905999,0.008525974496752171,0.008662549955650332,0.00879776653404214,133.69973931220702,197.84729501457545,261.3566040698314,324.2340162518218,386.485818356723,448.11823604003615,509.13743145420585,569.549506322302,2215.267646837368,3844.6114472715426
197,197,12947843.0,39873.53629657278,2.507929049889543e-05,0.0015587536783937003,0.003185322182077021,0.004795706878372689,0.0063900687645810144,0.00796856728070413,0.008110716205625935,0.008251450796049244,0.008390785122431417,0.008528733118277588,0.00866530857717575,0.008800525155567557,133.58973931220112,197.73729501456953,261.2466040698255,324.1240162518159,386.37581835671705,448.0082360400302,509.0274314542,569.4395063222961,2215.157646837362,3844.5014472715366
198,198,12949031.0,39366.43277257233,2.540235245030196e-05,0.0009701486874573981,0.0026130636783369527,0.004239632182020273,0.005850016878315941,0.007444378764524267,0.00902287728064738,0.009165026205569186,0.009305760795992497,0.009445095122374668,0.00958304311822084,0.009719618577119001,155.96425673068367,219.47356578593963,282.35097796793,344.6027800728312,406.2351977561444,467.2543931703141,527.6664680384102,2173.384608553476,3802.7284089876507,5415.860775550685
199,199,12950398.0,39127.04039112099,2.5557772578856432e-05,0.001479712028585834,0.0031226270194653887,0.00474919552314871,0.006359580219444377,0.007953942105652702,0.009532440621775818,0.009674589546697624,0.009815324137120933,0.009954658463503104,0.010092606459349276,0.010229181918247437,135.9642567296072,199.47356578486318,262.3509779668536,324.60278007175475,386.2351977550679,447.25439316923763,507.6664680373338,2153.3846085523996,3782.7284089865743,5395.860775549609
200,200,12952185.0,39005.94042273306,2.563712063245602e-05,7.630631422106845e-05,0.0017357320285720538,0.0033786470194516085,0.00500521552313493,0.006615600219430597,0.008209962105638922,0.009788460621762037,0.009930609546683842,0.010071344137107153,0.010210678463489324,0.010348626459335496,189.4710674893166,252.34847967130696,314.60028177620813,376.2326994595213,437.25189487369107,497.66396974178724,2143.382110256853,3772.7259106910274,5385.858277254061,6982.940505328335
201,201,12953252.0,38706.7629514773,2.583527848230547e-05,0.0007196507524256423,0.0023790764667766277,0.004021991457656182,0.005648559961339503,0.007258944657635171,0.008853306543843496,0.01043180505996661,0.010573953984888416,0.010714688575311727,0.010854022901693898,0.01099197089754007,164.47106748797103,227.3484796699614,289.6002817748626,351.2326994581757,412.2518948723455,472.66396974044164,2118.3821102555075,3747.725910689682,5360.858277252716,6957.94050532699
202,202,12954597.0,38625.56809339306,2.58895868555795e-05,0.0009006771673871029,0.0025601028817380882,0.004203017872617643,0.005829586376300964,0.007439971072596631,0.009034332958804956,0.010612831474928072,0.010754980399849878,0.010895714990273187,0.011035049316655358,0.01117299731250153,157.47106748759427,220.34847966958463,282.60028177448584,344.23269945779896,405.2518948719687,465.6639697400649,2111.382110255131,3740.7259106893052,5353.85827725234,6950.940505326614
203,203,12956346.0,38237.432645415276,2.6152383432047743e-05,7.02747757302921e-05,0.0017463771673415895,0.0034058028816925747,0.0050487178725721294,0.00667528637625545,0.008285671072551118,0.009880032958759444,0.011458531474882558,0.011600680399804364,0.011741414990227675,0.011880749316609845,187.84585207053442,250.09765417543562,311.7300718587488,372.74926727291853,433.1613421410147,2078.8794826560807,3708.223283090255,5321.355649653289,6918.437877727563,8499.6296652239
204,204,12958054.0,38225.96370948529,2.616022993167502e-05,9.688477572886208e-05,0.0017729871673401595,0.0034324128816911447,0.0050753278725707,0.006701896376254021,0.008312281072549688,0.009906642958758014,0.011485141474881128,0.011627290399802934,0.011768024990226243,0.011907359316608416,186.82844767941995,249.08024978432113,310.7126674676343,371.73186288180403,432.1439377499002,2077.8620782649664,3707.2058786991406,5320.3382452621745,6917.420473336449,8498.612260832784
