,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
928,928,15736103.0,1.0000026438339937,0.9999973561729961,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,750364.8151654779,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667,2025575.6560983667
929,929,15737207.0,1.0000026438339937,0.9999973561729961,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,761479.4491816503,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833,2014459.9434833
930,930,15737767.0,1.0000026438339937,0.9999973561729961,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,740616.9350071183,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748,2035324.4966772748
931,931,15738430.0,1.0000026438339937,0.9999973561729961,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,763225.9226000159,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309,2012713.302178309
932,932,15738961.0,1.0000026438339937,0.9999973561729961,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1400075.055271219,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759,1375831.857004759
933,933,15739461.0,1.0000026438339937,0.9999973561729961,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,910240.7765693972,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054,1865685.8703926054
934,934,15740042.0,1.0000026438339937,0.9999973561729961,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,859009.8771643093,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832,1916920.8040412832
935,935,15740542.0,1.0000026438339937,0.9999973561729961,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,860098.8690781858,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204,1915833.0985557204
936,936,15741070.0,1.0000026438339937,0.9999973561729961,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,892876.5774443247,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704,1883052.771144704
937,937,15741645.0,1.0000026438339937,0.9999973561729961,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,867524.2851772137,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042,1908407.0757609042
938,938,15742196.0,1.0000026438339937,0.9999973561729961,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,871995.0625909381,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558,1903935.9368414558
939,939,15742936.0,1.0000026438339937,0.9999973561729961,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,884485.7261497086,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936,1891444.2783504936
940,940,15743478.0,1.0000026438339937,0.9999973561729961,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,909829.1817866185,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978,1866098.8721594978
941,941,15744070.0,1.0000026438339937,0.9999973561729961,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1024712.5649010987,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243,1751207.7921428243
942,942,15744627.0,1.0000026438339937,0.9999973561729961,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1022822.4551515754,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703,1753098.013344703
943,943,15745130.0,0.9999026535686368,1.0000973559086135,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,1527744.5460840915,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505,887398.4189212505
944,944,15745686.0,0.9999026535686368,1.0000973559086135,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,1514424.4678453351,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931,900718.1394909931
945,945,15746211.0,0.9999026535686368,1.0000973559086135,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,1621791.3742158122,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687,993813.534187687
946,946,15746913.0,1.0000026438339937,0.9999973561729961,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1255474.934606213,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862,1720899.6879765862
947,947,15747597.0,1.0000026438339937,0.9999973561729961,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,987749.1806998893,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919,1988639.7796317919
948,948,15748136.0,1.0000026438339937,0.9999973561729961,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,991870.4837647113,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046,1984518.1827999046
