,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
358,358,12776332.0,0.0097902460945128,102.14247837554117,1506.4338482785208,2214.6833235548643,2929.9776399901966,3616.9727850444224,4317.909457745008,4604.738417465064,5073.430662142782,5537.150332595494,6144.64250262956,6763.869595961118,7532.99358974796,118.92006899963005,162.41939159730245,165.207515715154,167.80562683377832,170.89687494108512,174.73144724929531,178.4212534972389,181.96629457318684,183.9560639168369,185.18488226223286
359,359,12776918.0,0.009618491835231151,103.96640316698549,975.146957141463,5596.946292675719,6305.195767952062,7020.490084387395,7707.4852294416205,8408.421902142207,8695.250861862261,9163.94310653998,9627.66277699269,10235.154947026758,10854.382040358316,122.49392339765282,125.28204751550436,127.80588519797683,130.82359886545737,134.58536837743236,138.20309619331263,141.67677599328667,143.6665453369367,144.89536368233266,146.0987050783137
360,360,12778302.0,0.00957052179953858,104.4875108113972,2134.289722470444,6756.089058004699,7464.338533281043,8179.632849716375,8866.6279947706,9567.564667471186,9854.393627191243,10323.08587186896,10786.805542321672,11394.29771235574,12013.524805687295,111.37161796202855,114.15974207988009,116.68357976235257,119.21711301978509,122.4995195582051,125.64265390639186,128.64646228361156,130.6362316272616,131.86504997265757,133.06839136863863
361,361,12784308.0,0.009577223174942837,104.41439880155748,1972.7489270348358,6594.548262569091,7302.797737845435,8018.092054280767,8705.087199334994,9406.02387203558,9692.852831755634,10161.545076433353,10625.264746886065,11232.75691692013,11851.984010251688,112.9183162456234,115.70644036347494,118.23027804594741,120.76381130337995,124.04621784179994,127.18935218998672,130.1931605672064,132.18292991085644,133.41174825625242,134.61508965223348
362,362,12785106.0,0.00951137107857308,105.13731319481046,3590.0037062139127,8211.803041748168,8920.052517024513,9635.346833459844,10322.34197851407,11023.278651214656,11310.10761093471,11778.79985561243,12242.519526065142,12850.011696099207,13469.238789430765,97.48204992966669,100.27017404751822,102.7940117299907,105.32754498742322,108.60995152584323,111.75308587403,114.75689425124969,116.74666359489973,117.9754819402957,119.17882333627675
363,363,12785806.0,0.009481932952780096,105.46372822714389,4303.936057310573,8925.735392844828,9633.984868121172,10349.279184556504,11036.274329610731,11737.211002311316,12024.039962031371,12492.73220670909,12956.451877161802,13563.944047195868,14183.171140527425,90.70181168997362,93.48993580782518,96.01377349029765,98.54730674773018,101.82971328615017,104.97284763433694,107.97665601155663,109.96642535520668,111.19524370060265,112.3985850965837
364,364,12788242.0,0.009520886730910205,105.03223368401518,3353.0205197545465,7974.819855288802,8683.069330565146,9398.363647000479,10085.358792054703,10786.295464755289,11073.124424475345,11541.816669153062,12005.536339605775,12613.028509639842,13232.2556029714,99.73728436465943,102.52540848251098,105.04924616498346,107.58277942241598,109.95138994096092,112.18982024281557,114.2979260738379,116.28769541748794,117.5165137628839,118.71985515886496
365,365,12788951.0,0.009562868826338652,104.57113008240135,2318.020294417007,6939.819629951262,7648.069105227606,8363.363421662938,9050.358566717165,9751.29523941775,10038.124199137805,10506.816443815524,10970.536114268236,11578.028284302301,12197.25537763386,109.61376781737502,112.40189193522656,114.92572961769903,117.45926287513156,119.8278733936765,122.06630369553115,124.17440952655348,126.16417887020351,127.39299721559948,128.59633861158053
366,366,12790738.0,0.009625226799735778,103.8936557866305,829.6053805054469,5451.404716039702,6159.654191316046,6874.948507751378,7561.943652805604,8262.88032550619,8549.709285226245,9018.401529903964,9482.121200356676,10089.613370390742,10708.8404637223,123.89437177117524,126.68249588902678,129.20633357149927,131.73986682893178,134.10847734747674,136.34690764933137,138.4550134803537,140.44478282400374,141.67360116939972,142.87694256538077
367,367,12791545.0,0.009661870408188684,103.49962872121264,4573.889215309723,5282.138690586067,5997.433007021399,6684.428152075625,7385.36482477621,7672.193784496267,8140.886029173985,8604.605699626696,9212.097869660764,9831.32496299232,10600.448956779162,89.08549232953912,132.58481492721154,135.37293904506308,137.89677672753555,140.4303099849681,142.79892050351302,145.03735080536768,147.14545663638998,149.13522598004005,150.364044325436
368,368,12793636.0,0.00973655022473512,102.70578150560557,2822.384773737551,3595.0809216047414,4374.180686467026,5124.346438415876,5825.283111116462,6112.112070836518,6580.804315514236,7044.523985966947,7652.016156001015,8271.243249332572,9040.367243119414,107.95660796599576,152.0722872673769,155.47063553649693,157.9944732189694,160.52800647640194,162.89661699494687,165.13504729680153,167.24315312782383,169.23292247147387,170.46174081686985
369,369,12793636.0,0.00973655022473512,102.70578150560557,2822.384773737551,3595.0809216047414,4374.180686467026,5124.346438415876,5825.283111116462,6112.112070836518,6580.804315514236,7044.523985966947,7652.016156001015,8271.243249332572,9040.367243119414,107.95660796599576,152.0722872673769,155.47063553649693,157.9944732189694,160.52800647640194,162.89661699494687,165.13504729680153,167.24315312782383,169.23292247147387,170.46174081686985
370,370,12794453.0,0.00973655022473512,102.70578150560557,2821.910742062233,3593.827538170291,4372.155705578825,5121.557537194328,5821.737890349247,6107.818055643896,6575.768956132575,7038.754658567249,7645.520163286673,8264.02782141054,9032.439538098497,107.93843827461792,152.0466639920982,155.4376328380977,157.96147052057017,160.4950037780027,162.86361429654764,165.1020445984023,167.21015042942463,169.19991977307467,170.42873811847062
371,371,12795798.0,0.00973655022473512,102.70578150560557,3152.4057169816306,4467.686708985403,5783.972769090486,7065.980003586279,7766.1603567411985,8052.240522035847,8520.191422524525,8983.1771249592,9589.942629678624,10208.45028780249,10976.862004490447,120.6063505869977,169.911216429281,178.44712048978263,180.9709581722551,183.50449142968762,185.87310194823257,188.1115322500872,190.21963808110954,192.20940742475958,193.43822577015555
372,372,12796435.0,0.00973655022473512,102.70578150560557,3150.2827014484606,4462.073260266869,5774.903615901211,7053.489528957424,7750.282601837425,8033.009189134937,8497.639878526537,8957.338405052345,9560.84944001641,10176.135009405352,10941.356695925298,120.5249751451515,169.7964590949932,178.29931340222637,180.79043016537867,183.2915680659047,185.6281055507337,187.83478193513866,189.9114497894804,191.87009395429556,193.06809680592758
373,373,12797802.0,0.00973655022473512,102.70578150560557,3150.3495564774908,4462.250031124723,5775.189208959892,7053.882861474716,7750.782601836689,8033.614795311287,8498.245484702888,8957.944011228696,9561.455046192761,10176.740615581703,10941.962302101649,120.52753770649029,169.80007287209247,178.30396793582494,180.79611510029878,183.2972530008248,185.6337904856538,187.84046687005878,189.91713472440048,191.87577888921567,193.0737817408477
374,374,12800254.0,0.00973655022473512,102.70578150560557,2819.8545815580933,3588.3908603096106,4363.372145448232,5109.460395082765,5806.360135444737,6089.1923289193355,6553.823018310937,7013.5215448367435,7617.03257980081,8232.318149189752,8997.539835709698,107.85962539411051,151.93552043490968,155.29448028414004,157.78662744861384,160.28776534913987,162.62430283396887,164.83097921837384,166.90764707271558,168.86629123753073,170.0642940891628
375,375,12801399.0,0.009631003379792159,103.8313414050095,688.2232749177889,5349.227795267739,6096.2923770315065,6850.015601827915,7575.0573012645045,8251.119898551915,8533.952092026513,8998.582781418114,9458.28130794392,10061.792342907987,10677.077912296929,127.00266934306876,130.36162919229912,132.85377635677293,135.35491425729896,137.69145174212795,139.89812812653292,141.97479598087466,143.93344014568981,145.13144299732187,146.3042755037245
376,376,12809621.0,0.0096522138496843,103.6031749371889,173.6159873268906,4834.620507676841,5581.685089440608,6335.408314237017,7060.450013673607,7736.512610961016,8019.344804435615,8483.975493827216,8943.674020353023,9547.185055317088,10162.470624706031,131.96460888568765,135.323568734918,137.81571589939182,140.31685379991788,142.65339128474685,144.86006766915182,146.93673552349355,148.8953796883087,150.09338253994076,151.26621504634343
377,377,12810606.0,0.009987013496112664,100.13003390745783,247.36435612943353,1001.0875809258425,1726.129280362432,2402.191877649842,2685.0240711244396,3149.6547605160413,3609.353287041848,4212.864322005914,4828.149891394856,5593.371577914802,6404.868691326649,57.34496703161591,101.90367291353839,145.97956795433757,149.3385278035679,151.83067496804173,154.33181286856777,156.66835035339676,158.87502673780173,160.95169459214344,162.91033875695862
378,378,12812200.0,0.009801020751467826,102.03018903416131,1272.8126104693479,2019.8771922331152,2773.600417029524,3498.6421164661137,4174.704713753524,4457.536907228121,4922.167596619723,5381.86612314553,5985.377158109596,6600.662727498538,7365.884414018484,122.55189424531956,166.62778928611874,169.9867491353491,172.4788962998229,174.98003420034894,177.31657168517793,179.5232480695829,181.59991592392464,183.5585600887398,184.75656294037185
379,379,12813566.0,0.009795142196682573,102.09142245415089,1410.6204825107511,2157.6850642745185,2911.4082890709274,3636.449988507517,4312.512585794927,4595.344779269524,5059.975468661126,5519.673995186933,6123.185030150999,6738.470599539941,7503.692286059887,121.2016114449677,165.27750648576688,168.6364663349972,171.12861349947104,173.62975139999708,175.96628888482607,178.17296526923104,180.24963312357275,182.20827728838793,183.40628014001996
380,380,12814646.0,0.009723901565275313,102.83937916145359,3115.4456254692373,3862.5102072330046,4616.233432029414,5341.275131466004,6017.337728753413,6300.169922228011,6764.800611619613,7224.499138145419,7828.010173109486,8443.295742498427,9208.517429018373,104.5631466636547,148.6390417044539,151.99800155368422,154.49014871815805,156.9912866186841,159.32782410351308,161.53450048791805,163.6111683422598,165.56981250707494,166.767815358707
381,381,12816041.0,0.009655109803415272,103.57210019986236,102.70843178084895,4763.712952130799,5510.777533894567,6264.500758690975,6989.542458127565,7665.605055414975,7948.437248889572,8413.067938281174,8872.76646480698,9476.277499771048,10091.563069159989,132.64916748393176,136.00812733316212,138.50027449763593,141.00141239816196,143.33794988299096,145.54462626739593,147.62129412173766,149.57993828655282,150.77794113818487,151.9507736445875
382,382,12817127.0,0.009633892969745829,103.80019823143033,620.350733882365,5281.355254232315,6028.419835996083,6782.143060792491,7507.184760229081,8183.247357516491,8466.07955099109,8930.71024038269,9390.408766908497,9993.919801872564,10609.205371261505,127.65648553273695,131.0154453819673,133.50759254644112,136.00873044696715,138.34526793179614,140.55194431620112,142.62861217054285,144.587256335358,145.78525918699006,146.9580916933927
383,383,12817989.0,0.00960023496309314,104.1641172163359,1447.713202854599,6107.025093549907,6852.413886751586,7604.477996556106,8327.877088605246,9002.313421976447,9285.145615451045,9749.776304842646,10209.474831368454,10812.98586633252,11428.27143572146,119.6508396459452,122.99393200951809,125.47036956448908,127.95595416097358,130.27709309204195,132.46852413329387,134.53009833050518,136.4737990152666,137.6570070694502,138.8151919818488
384,384,12818844.0,0.009587763389488576,104.29961184652694,1744.729056931176,6404.040947626484,7149.429740828163,7901.493850632683,8624.892942681823,9299.329276053024,9582.161469527622,10046.792158919223,10506.490685445031,11110.001720409096,11725.287289798038,116.80115272047028,120.14424508404318,122.62068263901416,125.10626723549866,127.42740616656704,129.61883720781896,131.68041140503027,133.62411208979168,134.8073201439753,135.9655050563739
385,385,12819472.0,0.009568607982256047,104.5084093584346,2205.8072576464433,6865.119148341751,7610.507941543429,8362.57205134795,9085.971143397092,9760.407476768292,10043.239670242889,10507.870359634491,10967.568886160298,11571.079921124363,12186.365490513306,112.38451792618329,115.72761028975619,118.20404784472717,120.68963244121167,123.01077137228005,125.20220241353196,127.26377661074326,129.20747729550467,130.3906853496883,131.54887026208692
386,386,12820553.0,0.00955522197276313,104.65481627224042,2543.916960240218,7203.228850935526,7948.6176441372045,8700.681753941724,9424.080845990866,10098.517179362067,10381.349372836665,10845.980062228266,11305.678588754072,11909.189623718139,12524.47519310708,109.15128914877243,112.49438151234533,114.97081906731631,117.45640366380081,119.77754259486917,121.96897363612109,124.0305478333324,125.97424851809382,127.15745657227744,128.31564148467606
387,387,12821330.0,0.009554266546108518,104.66528175386765,2578.62030214867,7237.932192843978,7983.320986045656,8735.385095850177,9458.784187899317,10133.220521270518,10416.052714745116,10880.683404136718,11340.381930662525,11943.89296562659,12559.178535015533,108.8196956804882,112.16278804406109,114.63922559903207,117.12481019551657,119.44594912658495,121.63738016783687,123.69895436504817,125.64265504980958,126.82586310399321,127.98404801639181
388,388,12822156.0,0.00954758123391852,104.73856943446816,2729.056698093319,7388.368588788626,8133.7573819903055,8885.821491794826,9609.220583843966,10283.656917215167,10566.489110689765,11031.119800081366,11490.818326607174,12094.32936157124,12709.61493096018,107.382827988771,110.72592035234389,113.20235790731488,115.68794250379938,118.00908143486775,120.20051247611967,122.26208667333097,124.20578735809238,125.38899541227602,126.54718032467463
