,index,blocknum,p0vs1,p1vs0,WBTC-slippagemap_01,WBTC-slippagemap_2,WBTC-slippagemap_3,WBTC-slippagemap_4,WBTC-slippagemap_5,WBTC-slippagemap_6,WBTC-slippagemap_7,WBTC-slippagemap_8,WBTC-slippagemap_9,WBTC-slippagemap_10,WBTC-slippagemap_11,WBTC-slippagemap_12,WBTC-slippagemap_13,WBTC-slippagemap_14,WBTC-slippagemap_15,WBTC-slippagemap_16,WBTC-slippagemap_17,WBTC-slippagemap_18,WBTC-slippagemap_19,WBTC-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
893,893,13131867.0,46721.64616027028,2.1403355450483878e-05,0.009208677242035964,0.01767882053634699,0.026106720776165708,0.034492588801390674,0.04283663419208694,0.051139065541763104,0.05940009054225614,0.06761991541303376,0.07579874581573703,0.08393678627440974,0.09203423995509576,0.1000913095321982,0.1081081963263791,0.11608510070085651,0.12402222198589724,0.1319197588402426,0.1397779084486388,0.14759686732213514,0.15537683093020416,0.16311799363477034,444.9202584916548,840.6197240966342,1234.3457203942132,1626.108105315641,2015.916664222605,2403.7811408054113,2789.7112247146547,3173.7165833065474,3555.8067960792077,3935.9914128897544,4314.27995981257,4690.681872628344,5065.206565082498,5437.863398457833,5808.661696293302,6177.610722559934,6544.719696409471,6909.9977980536,8910.799819880891,11309.937462222993
894,894,13132695.0,47422.97555165744,2.1086825285998948e-05,0.009292241715073367,0.017699099625389965,0.026064030249575317,0.03438724259981129,0.04266894483175082,0.05090934399281462,0.05910864611330957,0.06726705597275988,0.0753847776662349,0.08346201419897259,0.09149896711575416,0.09949583780277398,0.10745282573782361,0.11537013007574087,0.12324794867258919,0.1310864784577475,0.13888591535859907,0.14664645423141442,0.15436828933490127,0.16205161343950952,441.043119696164,839.7213414620031,1236.411235318789,1631.1227350413228,2023.8656989343733,2414.649949113125,2803.4852505388258,3190.381324750395,3575.347837435229,3958.3944302237555,4339.530654931052,4718.766049895386,5096.110101028948,5471.572228995806,5845.161821733252,6216.8882312470505,6586.760733409787,6954.788588628208,7320.980983163724,8300.11929505878
895,895,13133302.0,47971.46008837666,2.0845727817283947e-05,0.008781225958605966,0.01714197524239231,0.02546102738830672,0.033738589953019184,0.041974870220821796,0.05017007378973712,0.058324405809446,0.06643806977535774,0.07451126888181761,0.08254420453688986,0.09053707798355289,0.09849008855293849,0.10640343553666841,0.11427731633774822,0.12211192800673185,0.12990746629610034,0.1376641261568311,0.14538210152136916,0.15306158510507537,0.16070276913543488,465.53985277503887,866.4167318072884,1265.2943227426147,1662.1826045817756,2057.0915022245354,2450.030873898646,2841.0105506411855,3230.0403067918737,3617.1298737250368,4002.2889097042316,4385.527057951815,4766.853890103653,5146.278946968315,5523.8116991560655,5899.461597440141,6273.238033323213,6645.150335159834,7015.207810329786,7383.419714532656,7749.79523881745
896,896,13133941.0,47370.84156415627,2.111003239504747e-05,0.00853428978687982,0.016949558177942865,0.02532285742392929,0.03365439686399829,0.04194438449124731,0.05019302788154076,0.058400532945248884,0.06656710485166993,0.07469294793436099,0.08277826529554635,0.09082325890014874,0.09882812996075817,0.10679307840467571,0.11471830369306009,0.12260400356667356,0.13045037543575422,0.1382576152900281,0.1460259182064879,0.15375547854372854,0.1614464895880247,476.9314317467419,875.2111889880347,1271.504616755519,1665.8216237753886,2058.17205962719,2448.565736991418,2837.0124194418436,3223.521808897196,3608.103568239157,3990.7673178783043,4371.522623276504,4750.378991134746,5127.34590172933,5502.432778534578,5875.64898439973,6247.003872810612,6616.506711361348,6984.1667329549755,7349.993132588218,8738.103467140083
897,897,13134744.0,47073.35819271923,2.1243438717628364e-05,0.008759869215533475,0.017200420185186242,0.025598875892556903,0.033955446145841825,0.042270339794879604,0.05054376497968861,0.0587759282180116,0.06696703549497686,0.07511729152133638,0.08322689998860365,0.09129606364873917,0.09932498408467705,0.10731386224374866,0.11526289760615382,0.123172289012428,0.13104223399758055,0.13887292958266184,0.14666457134197264,0.1544173540456132,0.16213147144310192,466.08922444221673,863.1759913594955,1258.282378837515,1651.4182622943777,2042.5934731090013,2431.817786245533,2819.100925167266,3204.4525846529987,3587.8823919976544,3969.3999207660722,4349.014731981226,4726.736290032044,5102.574048678665,5476.537402739246,5848.635702571906,6218.878250582503,6587.27428838793,6953.833039511452,7523.590231599876,9931.139129859679
898,898,13135902.0,46763.71246553234,2.13841020585579e-05,0.009322826643831873,0.01778873602667309,0.026212423603468822,0.03459409979443338,0.04293397444740419,0.051232255894421166,0.05948915156720529,0.06770486775074686,0.07587960999495326,0.08401358270532829,0.09210698892340138,0.10016003104006171,0.10817291054631345,0.1161458276570498,0.1240789816952795,0.13197257086920267,0.13982679263335368,0.14764184318289394,0.1554179179512297,0.16315521138876307,439.5888361440248,835.4861818203423,1229.4090852658146,1621.3673872957618,2011.3708911148917,2399.4293324879923,2785.5524286247482,3169.7498219281783,3552.031120318225,3932.405875974191,4310.883590527228,4687.473747641939,5062.185737265011,5435.028942452876,5806.012672397183,6175.146213696905,6542.4387716593765,6907.899549996413,8704.57314136651,11104.910540950697
899,899,13136433.0,47101.60926958013,2.1230697114330554e-05,0.00912142770637914,0.017557759633821744,0.025952017408981166,0.034304410591324136,0.04261514811729971,0.0508844378646028,0.05911248625361358,0.06729949916358996,0.07544568135009976,0.08355123606773582,0.0916163664083421,0.09964127365918626,0.10762615847541093,0.11557122048834456,0.12347665837921214,0.1313426696622996,0.13916945104594047,0.1469571980732225,0.1547061056075017,0.1624163672061208,449.0816248196895,846.3669735938527,1241.6709511494457,1635.0034414243567,2026.3742760358853,2415.7932392356033,2803.270064233751,3188.8144382995033,3572.435999145981,3954.144331236294,4333.948979989205,4711.859439339757,5087.885157113039,5462.035531465559,5834.319916420501,6204.747618382839,6573.3278925783,6940.069958035161,7304.982984977768,9713.735918273384
900,900,13137248.0,46632.96374158785,2.1444058446325762e-05,0.009161386305640729,0.017640003355236657,0.02607633528267926,0.03447059305783868,0.04282298624018165,0.05113372376615723,0.059403013513460313,0.06763106190247109,0.07581807481244747,0.08396425699895728,0.09206981171659334,0.10013494205719961,0.10815984930804377,0.11614473412426846,0.12408979613720207,0.13199523402806965,0.1398612453111571,0.147688026694798,0.15547577372208002,0.16322468125635922,447.1105743475152,842.4145519031082,1235.747042178019,1627.1178767895478,2016.5368399892657,2404.0136649874134,2789.558039053166,3173.1795998996436,3554.8879319899565,3934.692580742868,4312.60304009342,4688.628757866702,5062.7791322192215,5435.063517174163,5805.491219136502,6174.071493331962,6540.813558788824,6905.7265857314305,9314.479519027047,11711.219311452498
901,901,13137870.0,47031.0133455922,2.126256546189688e-05,0.008717009417734964,0.017161781575456413,0.025564437266049483,0.03392518654983583,0.04224423869575024,0.050521801260462705,0.05875808152826532,0.06695328509718064,0.07510761711688951,0.08322128108280126,0.09129448018926113,0.09932741584433338,0.1073202892909964,0.11527329986038201,0.12318664684411193,0.13106052764519174,0.13889513931417538,0.14669067760354385,0.1544473374642746,0.1621653128288127,468.0780303862576,864.9663122254186,1259.8752098681782,1652.8145815422886,2043.7942582848286,2432.824014435517,2819.9135813686794,3205.0726173478743,3588.3107655954573,3969.637597747296,4349.062654611957,4726.595406799709,5102.245305083785,5476.021740966856,5847.934042803477,6217.99151797343,6586.203422176299,6952.5789464610925,7727.077860281118,10133.423345894345
902,902,13139205.0,47347.163247342774,2.1120589522459347e-05,0.008904439605457557,0.017319707996520606,0.02569300724250703,0.034024546682576026,0.04231453430982505,0.05056317770011849,0.05877068276382662,0.06693725467024768,0.07506309775293872,0.0831484151141241,0.09119340871872647,0.09919827977933592,0.10716322822325344,0.11508845351163782,0.1229741533852513,0.13082052525433197,0.13862776510860586,0.1463960680250656,0.15412562836230628,0.16181663940660243,459.400785314533,857.6805425558258,1253.9739703233101,1648.2909773431795,2040.641413194981,2431.035090559209,2819.4817730096347,3205.991162464987,3590.572921806948,3973.2366714460954,4353.991976844296,4732.848344702536,5109.8152552971205,5484.902132102369,5858.118337967521,6229.473226378403,6598.976064929139,6966.636086522766,7332.46248615601,8720.572820707874
903,903,13139722.0,47866.04414694269,2.08916366042309e-05,0.008962955280336611,0.017332069050461783,0.025659443998661362,0.03394528785894905,0.04218980811207158,0.05039321072714895,0.058555700597775776,0.06667748194038477,0.07475875773395202,0.0827997301174167,0.09080059985635743,0.09876156717981811,0.10668283094981039,0.11456458918743945,0.12240703913117713,0.1302103764581911,0.1379747964841283,0.14570049324142795,0.15338765969673418,0.16103648834083312,456.79518461682653,857.271412166032,1255.7503416930933,1652.2419535922602,2046.7561563180257,2439.302808150078,2829.891722169465,3218.5326714159787,3605.2353500829513,3990.0094400573034,4372.864563566346,4753.81027923199,5132.856114072457,5510.011551237826,5885.285999204088,6258.68886065304,6630.229456427324,6999.917085750372,7367.760976914641,7733.770329793499
904,904,13140580.0,47276.199286886076,2.1152292592974782e-05,0.008530780088449836,0.016954467665245568,0.025336143856210133,0.033676018509180936,0.04197429995619791,0.05023119562898203,0.0584469118125236,0.06662165405673001,0.07475562676710502,0.08284903298517814,0.09090207510183845,0.09891495460809019,0.10688787171882655,0.11482102575705624,0.12271461493097942,0.13056883669513045,0.13838388724467068,0.14615996201300646,0.15389725545053984,0.16159596082213581,477.02435183117154,874.9060489606551,1270.8033946369724,1664.7262980824448,2056.684600112392,2446.688103931522,2834.7465453046225,3220.8696414413785,3605.0670347448086,3987.3483331348557,4367.723088790821,4746.200803343859,5122.790960458568,5497.502950081642,5870.346155269506,6241.329885213814,6610.4634265135355,6977.755984476006,7343.216762813044,7706.854895544506
905,905,13141195.0,49650.30496144149,2.014086319865712e-05,0.008303199621738028,0.016523024492515647,0.024701854895218926,0.032839895353891646,0.040937349034577644,0.04899441861168009,0.05701130540586099,0.06498820978033841,0.07292533106537913,0.08082286791972447,0.08868101752812069,0.09649997640161702,0.10427994000968606,0.11202110271425222,0.11972365837541911,0.1273877990663309,0.13501371674448434,0.14260160184760318,0.1501516441441722,0.15766403227387948,489.90414304460194,897.6538342298876,1303.369973817371,1707.0626903456198,2108.742079207207,2508.4181907114435,2906.101000642169,3301.800466247148,3695.526462544727,4087.288847466155,4477.097406373119,4864.961882955926,5250.891966865169,5634.897325457062,6016.987538229722,6397.172155040269,6775.460701963084,7151.862614778857,7526.3873072330125,7899.044140608346
906,906,13141747.0,47928.307353541255,2.0864496478532818e-05,0.008683242031577517,0.01704817265576287,0.02537138500599884,0.033653087237938376,0.04189348639900217,0.050092788519497125,0.05825119837894744,0.06636892007242245,0.07444615660516014,0.08248310952194171,0.09047998020896153,0.09843696814401116,0.10635427248192843,0.11423209107877674,0.12207062086393507,0.12987005776478663,0.137630596637602,0.14535243174108883,0.1530357558456971,0.16068076124405928,470.2138832326828,870.890378483548,1269.5686002493871,1666.258494106173,2060.9699938287067,2453.7129577217574,2844.497207900509,3233.33250932621,3620.2285835377793,4005.195096222613,4388.24168901114,4769.3779137184365,5148.6133086827695,5525.9573598163315,5901.41948778319,6275.0090805206355,6646.735490034434,7016.6079921971705,7384.635847415592,7750.828241951108
907,907,13142465.0,48502.0324193352,2.0617692705210283e-05,0.008718176929771785,0.01703307057880956,0.025306495763618573,0.033538659001941556,0.041729766278906816,0.04988002230526633,0.05798963077253361,0.06605879443266913,0.074087714868607,0.08207659302767861,0.09002562839008378,0.09793501979635795,0.1058049647815105,0.1136356603665918,0.1214273021259026,0.12918008482954313,0.13689420222703186,0.1445698472447492,0.15220721177607438,0.15980648674526923,468.8293538786596,871.9170173397796,1272.9943703078263,1672.0714411094325,2069.1582080267112,2464.2645955047306,2857.4004789615933,3248.575689776217,3637.800002912749,4025.083141834482,4410.434801320214,4793.8646086648705,5175.382137433288,5554.9969486484415,5932.71850669926,6308.556265345881,6682.519619406462,7054.617919239122,7424.860467249719,7793.256505055146
908,908,13142601.0,48502.0324193352,2.0617692705210283e-05,-1.856e-17,-3.626e-17,-5.388e-17,-5.646e-17,-5.738e-17,-5.829e-17,-5.92e-17,-6.011e-17,-6.101e-17,-6.19e-17,-6.279e-17,-6.368e-17,-6.456e-17,-6.544e-17,-6.631e-17,-6.718e-17,-6.804e-17,-6.89e-17,-6.976e-17,-7.061e-17,-9.9812562e-13,-1.85628887e-12,-2.71017223e-12,-3.55979703e-12,-4.40518453e-12,-5.24635586e-12,-6.08333203e-12,-6.91613397e-12,-7.74478251e-12,-8.56929834e-12,-9.3897021e-12,-1.020601428e-11,-1.101825528e-11,-1.182644543e-11,4.69670863e-12,2.545846714e-11,4.611668115e-11,6.667186717e-11,8.71245391e-11,1.0747520743e-10
909,909,13292266.0,48502.0324193352,2.0617692705210283e-05,-1.856e-17,-3.626e-17,-5.388e-17,-5.646e-17,-5.738e-17,-5.829e-17,-5.92e-17,-6.011e-17,-6.101e-17,-6.19e-17,-6.279e-17,-6.368e-17,-6.456e-17,-6.544e-17,-6.631e-17,-6.718e-17,-6.804e-17,-6.89e-17,-6.976e-17,-7.061e-17,-9.9812562e-13,-1.85628887e-12,-2.71017223e-12,-3.55979703e-12,7.211416921764071,31.171502901571717,55.01209335494195,78.73378447746063,102.33716904360283,125.82283670472292,149.19137537268705,172.44336886699654,195.57939774884693,218.6000418188685,241.50587501761532,264.2974706410605,286.97539841081897,309.5402253523593,331.9925155832237,354.33282953458286
910,910,13294025.0,42790.32249970545,2.336977011582195e-05,0.0005775753254735076,0.001114326584359152,0.0016484009148785277,0.002179811688467265,0.002708572160461524,0.003234695561286613,0.0037581950432010814,0.004123090447061838,0.00412309044706182,0.004123090447061802,0.0041230904470617846,0.004123090447061766,0.004123090447061748,0.004123090447061731,0.004123090447061713,0.004123090447061702,0.004123090447061701,0.0041230904470617,0.0041230904470616996,0.004123090447061699,26.075295208355495,49.03846220476817,71.88710520653363,94.6217960245338,117.24310278407799,139.75159080347817,162.14782294054064,184.43235882435687,206.60575576445754,228.66856798197568,250.62134696307055,272.4646412501321,294.19899738385493,315.82495855299965,337.34306495557104,358.75385417282087,380.05786273508824,401.2556218129987,422.34766230514606,443.3345111070902
911,911,13305486.0,44661.410426682916,2.239069457158368e-05,0.0005804482842635512,0.0011057831300453353,0.0016284979893167696,0.0018368532582218769,0.0018368532582218587,0.0018368532582218404,0.0018368532582218225,0.0018368532582218047,0.0018368532582217869,0.001836853258221769,0.0018368532582217515,0.0018368532582217455,0.0018368532582217446,0.0018368532582217437,0.0018368532582217429,0.001836853258221742,0.001836853258221741,0.00183685325822174,0.0018368532582217392,0.0018368532582217383,25.964889321175256,49.42708456061554,72.77226711296916,96.00102166707278,119.11392746517036,142.11156293224377,164.9945033140671,187.76331989958973,210.41858199316056,232.96085672016486,255.39070658911095,277.70869317062625,299.9153735389923,322.011302858675,343.99703419541396,365.87311660117234,387.6400971809864,409.2985191659658,430.8489257562475,452.29185412705414
912,912,13307710.0,43319.8670125395,2.3084096719653755e-05,0.0005601209471784239,0.0010936615128394618,0.0016245411555053208,0.0021527731550447637,0.002678370717093331,0.0032013469915474152,0.0034618562209124265,0.0034618562209124083,0.00346185622091239,0.0034618562209123723,0.003461856220912354,0.0034618562209123363,0.0034618562209123185,0.003461856220912301,0.0034618562209122934,0.0034618562209122925,0.0034618562209122916,0.0034618562209122908,0.00346185622091229,0.003461856220912289,26.83861917269457,49.939972100065205,72.92611224079282,95.79761467314705,118.55504994696855,141.19898826074433,163.72999485006184,186.14863363947433,208.45546425213064,230.65104458776833,252.73592950084233,274.71067115432584,296.5758188118178,318.3319186251446,339.9795151574269,361.51914945621064,382.95135941338435,404.27668131553236,425.49564789230465,446.6087898756555
