,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10
3653,3653,16690810.0,1660.0980046348152,0.0006023740750293702,2.44904164950602,5.239383257756938,8.002451225373486,10.740204443261083,13.665642509723106,16.561973520745777,19.429486925429853,22.268469552198404,25.08050271367416,27.86737890868623,30.43172514352907,9899.203193673244,14473.442242572552,19002.169130828694,23485.836753018924,27924.893128661457,29149.15433398036,30356.762543031764,31552.35547001429,32704.864650229854,33847.44791627297
3654,3654,16691356.0,1654.2981073493063,0.0006044859723634135,0.12387776056587402,2.942261357418453,5.73260296566937,8.495670933285918,11.233424151173518,14.15886221763554,17.05519322865821,19.922706633342283,22.76168926011084,25.57372242158659,28.36059861659866,13656.06206535242,18184.788953608564,22668.45657579879,27107.512951441327,28331.77415676023,29539.38236581163,30734.97529279416,31887.484473009725,33030.06773905284,34161.28262055825
3655,3655,16698554.0,1654.1326940798983,0.0006045464209606498,0.13928162530653096,2.9576652221591098,5.748006830410027,8.511074798026575,11.248828015914174,14.174266082376198,17.070597093398867,19.938110498082942,22.777093124851497,25.58912628632725,28.37600248133932,13630.580216351043,18159.307104607185,22642.974726797413,27082.03110243995,28306.292307758853,29513.900516810256,30709.49344379278,31862.002624008346,33004.585890051465,34135.80077155688
3656,3656,16699236.0,1621.2181716646814,0.000616820127899992,0.15642802896819014,3.0031326795399615,5.82151627639254,8.611857884643458,11.374925852260006,14.112679070147605,17.03811713660963,19.9344481476323,22.80196155231637,25.640944179084926,28.45297734056068,13469.430188139588,17953.097810329815,22392.15418597235,23616.415391291255,24824.023600342654,26019.616527325183,27172.12570754075,28314.708973583864,29445.92385508928,30591.90796368548
3657,3657,16700440.0,1606.2114822510907,0.0006225830228772297,1.4874500464457392,4.33415469701751,7.152538293870089,9.942879902121007,12.705947869737555,15.443701087625152,18.369139154087176,21.265470165109846,24.13298356979392,26.971966196562473,29.78399935803823,11321.525376114074,15805.192998304301,20244.249373946837,21468.51057926574,22676.118788317144,23871.71171529967,25024.220895515235,26166.80416155835,27298.019043063767,28444.003151659967
3658,3658,16700973.0,1620.0837727494559,0.0006172520315433398,0.2539655369735935,3.100670187545365,5.919053784397944,8.709395392648862,11.47246336026541,14.210216578153007,17.13565464461503,20.0319856556377,22.899499060321777,25.738481687090328,28.550514848566085,13311.353398443856,17795.021020634085,22234.077396276618,23458.338601595522,24665.946810646925,25861.53973762945,27014.048917845015,28156.632183888134,29287.847065393547,30433.831173989747
3659,3659,16702345.0,1611.6816217561825,0.0006204699405272994,0.9957929205155084,3.84249757108728,6.660881167939858,9.451222776190777,12.214290743807325,14.952043961694923,17.877482028156948,20.773813039179615,23.64132644386369,26.480309070632245,29.292342232108,12112.605722625278,16596.273344815505,21035.32972045804,22259.590925776945,23467.199134828348,24662.792061810873,25815.30124202644,26957.884508069557,28089.09938957497,29235.08349817117
3660,3660,16705926.0,1611.6816217561825,0.0006204699405272994,0.9957929205155084,3.84249757108728,6.660881167939858,9.451222776190777,12.214290743807325,14.952043961694923,17.877482028156948,20.773813039179615,23.64132644386369,26.480309070632245,29.292342232108,12112.605722625278,16596.273344815505,21035.32972045804,22259.590925776945,23467.199134828348,24662.792061810873,25815.30124202644,26957.884508069557,28089.09938957497,29235.08349817117
3661,3661,16707072.0,1610.0708262048636,0.0006210906897537693,1.1418142451405382,3.9885188957123097,6.806902492564888,9.597244100815805,12.360312068432355,15.098065286319953,18.023503352781976,20.919834363804647,23.78734776848872,26.626330395257273,29.43836355673303,11877.373511517038,16361.041133707267,20800.097509349802,22024.358714668706,23231.96692372011,24427.559850702633,25580.0690309182,26722.652296961318,27853.86717846673,28999.85128706293
3662,3662,16707747.0,1586.7357196431387,0.0006302246729687933,0.36517669006087583,3.2404898192046936,6.087194469776465,8.905578066629044,11.695919674879962,14.45898764249651,17.196740860384107,20.122178926846132,23.0185099378688,25.886023342552875,28.72500596932143,13006.419422561938,17445.475798204472,18669.73700352338,19877.34521257478,21072.938139557304,22225.44731977287,23368.030585815988,24499.245467321405,25645.2295759176,26474.291147439064
3663,3663,16708391.0,1575.1952996804641,0.0006348419146520147,1.425688527777545,4.301001656921363,7.147706307493134,9.966089904345713,12.756431512596631,15.51949948021318,18.25725269810078,21.1826907645628,24.07902177558547,26.946535180269546,29.785517807038097,11329.688056078423,15768.74443172096,16993.005637039863,18200.613846091263,19396.20677307379,20548.715953289357,21691.29921933247,22822.51410083789,23968.49820943409,24797.559780955547
3664,3664,16709531.0,1581.1921287421887,0.0006324342132891104,0.8731142793842674,3.7374788025895653,6.573343782474151,9.380995559432257,12.16071212586231,14.91326076772005,17.640599323181245,20.5557263501463,23.441848912802445,26.29925544005413,29.128231749365,12150.090186253592,16572.243540620577,17779.76990354787,18970.809776576312,20149.99921672226,21286.268119923454,22412.772693802457,23528.06886164232,24658.29264195736,25471.750695498777
3665,3665,16711586.0,1589.1174900172898,0.0006292800918005879,0.14835582170019,3.012720344905488,5.848585324790073,8.656237101748179,11.43595366817823,14.188502310035974,16.915840865497167,19.830967892462223,22.717090455118367,25.574496982370054,28.403473291680925,13299.005701315375,17721.15905568236,18928.68541860965,20119.725291638093,21298.91473178404,22435.183634985235,23561.688208864238,24676.984376704102,25807.208157019144,26620.666210560557
3666,3666,16712943.0,1592.6172218051333,0.0006278972664043917,2.701584817287438,5.537449797172023,8.34510157413013,11.124818140560182,13.877366782417925,16.604705337879118,19.519832364844174,22.405954927500318,25.263361454752005,28.092337764062872,30.894464167614554,9327.410970955176,13794.005701342041,18216.159055709028,19423.685418636316,20614.72529166476,21793.914731810706,22930.1836350119,24056.688208890904,25171.98437673077,26302.208157045807
3667,3667,16714161.0,1605.087583817842,0.0006230189617574712,1.5783130086367816,4.414177988521367,7.221829765479473,10.001546331909525,12.754094973767268,15.48143352922846,18.396560556193517,21.28268311884966,24.140089646101348,26.969065955412216,29.771192358963898,11123.420525051886,15590.015255438751,20012.168609805736,21219.69497273303,22410.73484576147,23589.92428590742,24726.193189108613,25852.697762987616,26967.99393082748,28098.21771114252
3668,3668,16714801.0,1619.921780571399,0.000617313756746494,0.2614756359498508,3.097340615834436,5.9049923927925425,8.684708959222593,11.437257601080336,14.16459615654153,17.079723183506587,19.96584574616273,22.823252273414415,25.652228582725286,28.454354986276968,13246.932849166102,17713.527579552967,22135.680933919954,23343.207296847242,24534.247169875685,25713.436610021636,26849.705513222827,27976.210087101834,29091.506254941694,30221.730035256736
3669,3669,16719840.0,1639.640908322071,0.0006098896379838141,1.3747485966747623,4.182400373632869,6.962116940062921,9.714665581920663,12.442004137381856,15.357131164346914,18.243253727003058,21.10066025425474,23.929636563565612,26.731762967117294,29.508830973205562,11543.051691232737,16054.534111190756,20521.12884157762,24943.28219594461,26150.808558871897,27341.84843190034,28521.037872046287,29657.30677524748,30783.811349126485,31899.10751696635
3670,3670,16720751.0,1649.5078316046356,0.0006062414381065432,0.5337880152190948,3.341439792177201,6.121156358607253,8.873705000464996,11.601043555926188,14.516170582891245,17.40229314554739,20.259699672799076,23.088675982109944,25.890802385661626,28.667870391749894,12926.136638526878,17437.6190584849,21904.213788871766,26326.36714323875,27533.89350616604,28724.93337919448,29904.12281934043,31040.391722541626,32166.89629642063,33282.19246426049
3671,3671,16721327.0,1632.1162563374853,0.0006127014519443781,2.038602862211991,4.846254639170097,7.625971205600149,10.378519847457891,13.105858402919084,16.020985429884142,18.907107992540286,21.76451451979197,24.59349082910284,27.395617232654523,30.17268523874279,10457.025006652137,14968.507426610156,19435.10215699702,23857.25551136401,25064.781874291297,26255.82174731974,27435.011187465687,28571.28009066688,29697.784664545885,30813.08083238575
3672,3672,16729372.0,1616.2004277368,0.0006187351412846248,0.5861236917551481,3.421988671639733,6.22964044859784,9.009357015027891,11.761905656885634,14.489244212346826,17.404371239311885,20.29049380196803,23.147900329219713,25.976876638530584,28.779003042082266,12721.591532489289,17188.186262876156,21610.33961724314,22817.86598017043,24008.905853198874,25188.09529334482,26324.364196546016,27450.86877042502,28566.164938264883,29696.38871857992
3673,3673,16730606.0,1596.284273558792,0.0006264548342448915,2.365216173364182,5.201081153248767,8.008732930206873,10.788449496636925,13.540998138494668,16.26833669395586,19.18346372092092,22.069586283577063,24.926992810828747,27.755969120139618,30.5580955236913,9863.761234395988,14330.355964782853,18752.509319149838,19960.03568207713,21151.075555105574,22330.26499525152,23466.533898452715,24593.03847233172,25708.334640171583,26838.55842048662
3674,3674,16731271.0,1623.9764485160385,0.000615772476819958,2.748324794386967,5.555976571345074,8.335693137775126,11.088241779632869,13.81558033509406,16.730707362059118,19.61682992471526,22.47423645196695,25.303212761277816,28.1053391648295,30.882407170917766,9301.55863565048,13813.041055608499,18279.635785995364,22701.78914036235,23909.31550328964,25100.355376318083,26279.54481646403,27415.813719665224,28542.318293544227,29657.61446138409
3675,3675,16732061.0,1640.1328497854345,0.0006097067076796992,1.3569298689767542,4.211658918708544,7.037984354552284,9.83667812118962,12.609702674805352,15.570061137235415,18.50096509885955,21.40270746387719,24.275578484527564,27.121162861627113,29.94125644864406,11803.626557783944,16390.755284322826,20932.24366670589,25428.545502049365,26636.071864976657,27827.111738005096,29006.301178151047,30142.570081352238,31269.074655231245,32384.37082307111
3676,3676,16732776.0,1643.5805752313265,0.0006084277309369238,1.0535005402518993,3.9082295899836885,6.734555025827429,9.533248792464764,12.306273346080495,15.26663180851056,18.197535770134692,21.099278135152336,23.97214915580271,26.817733532902256,29.637827119919205,12301.846793353641,16888.975519892523,21430.463902275584,25926.765737619062,27134.29210054635,28325.331973574794,29504.52141372074,30640.790316921935,31767.29489080094,32882.591058640806
3677,3677,16734471.0,1646.376898596828,0.0006073943340994877,0.8127812881020984,3.6675103378338876,6.493835773677628,9.292529540314964,12.065554093930695,15.02591255636076,17.95681651798489,20.858558883002534,23.73142990365291,26.577014280752454,29.397107867769403,12697.846793374976,17284.975519913856,21826.46390229692,26322.7657376404,27530.292100567687,28721.33197359613,29900.521413742077,31036.790316943272,32163.294890822275,33278.59105866214
3678,3678,16735491.0,1646.376898596828,0.0006073943340994877,0.8127812881020984,3.6675103378338876,6.493835773677628,9.292529540314964,12.065554093930695,15.02591255636076,17.95681651798489,20.858558883002534,23.73142990365291,26.577014280752454,29.397107867769403,12697.846793374976,17284.975519913856,21826.46390229692,26322.7657376404,27530.292100567687,28721.33197359613,29900.521413742077,31036.790316943272,32163.294890822275,33278.59105866214
3679,3679,16737129.0,1649.1779795169525,0.0006063626924565789,0.5664613572699022,3.4211904070016916,6.2475158428454325,9.046209609482768,11.819234163098498,14.779592625528563,17.710496587152697,20.612238952170337,23.485109972820712,26.33069434992026,29.15078793693721,13103.746793396804,17690.875519935682,22232.363902318746,26728.665737662224,27936.192100589513,29127.231973617956,30306.421413763903,31442.690316965098,32569.1948908441,33684.49105868397
3680,3680,16739580.0,1808.6348873691359,0.0005529031906791388,1.722371813948348,4.65327577557248,7.555018140590121,10.427889161240499,13.273473538340044,16.093567125356994,18.690800249763463,21.26219180477748,23.756273375878138,26.226192946680833,28.67153768177519,12415.2411249198,17238.392869166575,22012.72074164274,26739.545460107962,31419.33561962816,36052.56342536621,40639.69215190509,45181.18053428815,49677.48236963163,50885.00873255892
3681,3681,16740961.0,1649.6727823877961,0.0006061808200245408,0.520012664937898,3.374741714669687,6.2010671505134285,8.999760917150763,11.772785470766495,14.73314393319656,17.66404789482069,20.565790259838334,23.43866128048871,26.284245657588254,29.104339244605203,13180.365552635174,17767.494279174054,22308.98266155712,26805.284496900593,28012.810859827885,29203.850732856325,30383.040173002275,31519.30907620347,32645.813650082473,33761.10981792233
3682,3682,16744689.0,1631.3004429696427,0.0006130078639466226,2.140322876290666,4.995051926022455,7.821377361866197,10.62007112850353,13.393095682119263,16.353454144549328,19.28435810617346,22.1861004711911,25.058971491841476,27.904555868941024,30.724649455957973,10522.15928203003,15109.288008568912,19650.776390951974,24147.078226295453,25354.60458922274,26545.644462251184,27724.83390239713,28861.102805598326,29987.60737947733,31102.903547317193
3683,3683,16745788.0,1559.8345444003355,0.0006410936362384775,2.889673652887845,5.802066424174789,8.685481785889802,11.540210835621592,14.366536271465334,17.165230038102667,19.938254591718398,22.898613054148463,25.829517015772595,28.731259380790238,31.604130401440614,9209.699244967647,13706.001080311124,14913.527443238414,16104.567316266857,17283.756756412804,18420.025659614,19546.530233493002,20661.826401332866,21792.050181647905,22605.50823518932
3684,3684,16747461.0,1596.922883051657,0.0006262043149441501,2.3513565722254435,5.234771933940458,8.089500983672247,10.915826419515989,13.714520186153324,16.487544739769053,19.447903202199118,22.37880716382325,25.280549528840893,28.15342054949127,30.999004926590814,10114.604153945162,14656.092536328224,19152.3943716717,20359.920734598993,21550.960607627432,22730.150047773383,23866.418950974577,24992.92352485358,26108.219692693445,27238.443473008483
3685,3685,16747963.0,1579.4538605353148,0.0006331302388669182,1.0481903555715744,3.9605831268585177,6.843998488573532,9.698727538305322,12.525052974149062,15.323746740786397,18.096771294402128,21.057129756832193,23.988033718456325,26.88977608347397,29.762647104124344,12100.264150539222,16596.5659858827,17804.092348809987,18995.13222183843,20174.321661984377,21310.590565185572,22437.095139064575,23552.39130690444,24682.61508721948,25496.073140760895
3686,3686,16749842.0,1573.1489785021752,0.0006356677044993659,1.638473154838439,4.5508659261253825,7.434281287840397,10.289010337572186,13.115335773415927,15.914029540053262,18.687054093668994,21.64741255609906,24.57831651772319,27.48005888274083,30.352929903391207,11169.762351417463,15666.06418676094,16873.59054968823,18064.630422716673,19243.81986286262,20380.088766063815,21506.593339942818,22621.889507782682,23752.11328809772,24565.571341639137
3687,3687,16750598.0,1571.1053156801966,0.0006364945685178708,1.820833650615011,4.733226421901954,7.616641783616969,10.471370833348757,13.2976962691925,16.096390035829835,18.869414589445565,21.82977305187563,24.760677013499762,27.662419378517402,30.53529039916778,10883.049552540884,15379.35138788436,16586.87775081165,17777.917623840094,18957.10706398604,20093.375967187236,21219.88054106624,22335.176708906103,23465.40048922114,24278.85854276256
3688,3688,16751420.0,1571.1053156801966,0.0006364945685178708,1.820833650615011,4.733226421901954,7.616641783616969,10.471370833348757,13.2976962691925,16.096390035829835,18.869414589445565,21.82977305187563,24.760677013499762,27.662419378517402,30.53529039916778,10883.049552540884,15379.35138788436,16586.87775081165,17777.917623840094,18957.10706398604,20093.375967187236,21219.88054106624,22335.176708906103,23465.40048922114,24278.85854276256
3689,3689,16757531.0,1567.6528557042182,0.0006378963278517308,2.1584147354142593,5.070807506701203,7.954222868416218,10.808951918148006,13.635277353991748,16.43397112062908,19.206995674244816,22.167354136674877,25.09825809829901,28.000000463316653,30.872871483967028,10353.230027057007,14849.531862400483,16057.058225327773,17248.098098356215,18427.287538502165,19563.55644170336,20690.061015582363,21805.357183422228,22935.580963737266,23749.039017278683
3690,3690,16758889.0,1572.834395894652,0.000635794844396943,1.6619125880937542,4.5743053593806975,7.457720721095712,10.312449770827502,13.138775206671243,15.937468973308578,18.71049352692431,21.670851989354375,24.601755950978507,27.503498315996147,30.376369336646523,11132.890256098986,15629.192091442465,16836.718454369755,18027.758327398198,19206.947767544145,20343.21667074534,21469.721244624343,22585.017412464207,23715.241192779245,24528.699246320662
3691,3691,16762671.0,1572.834395894652,0.000635794844396943,2.0542925150908684,5.654305364095176,9.218499195891958,12.073228245623747,14.899553681467488,17.698247448104823,20.471272001720553,23.43163046415062,26.36253442577475,29.264276790792394,32.137147811442766,13761.38148797873,18257.683323322206,19465.2096862495,20656.24955927794,21835.438999423888,22971.707902625083,24098.212476504086,25213.50864434395,26343.73242465899,27157.190478200406
3692,3692,16763225.0,1572.834395894652,0.000635794844396943,1.6658363873637254,4.585105359427843,7.475328505843675,10.330057555575465,13.156382991419205,15.95507675805654,18.728101311672273,21.688459774102338,24.61936373572647,27.52110610074411,30.393977121394485,11159.175168417785,15655.477003761262,16863.003366688554,18054.043239716993,19233.232679862944,20369.50158306414,21496.006156943142,22611.302324783006,23741.526105098044,24554.98415863946
3693,3693,16767135.0,1572.205419388283,0.0006360492004849355,1.7345300123600402,4.653798984424157,7.54402213083999,10.398751180571779,13.225076616415521,16.023770383052856,18.796794936668586,21.75715339909865,24.688057360722784,27.589799725740423,30.462670746390803,11051.148378719336,15547.450214062812,16754.976576990102,17946.016450018546,19125.205890164492,20261.474793365687,21387.97936724469,22503.275535084555,23633.499315399593,24446.95736894101
3694,3694,16777187.0,1557.963959050433,0.0006418633718648359,0.1259674270245465,3.074574078462576,5.993843050526694,8.884066196942525,11.738795246674314,14.565120682518057,17.36381444915539,20.136839002771122,23.097197465201187,26.02810142682532,28.92984379184296,13450.125788480213,14657.652151407503,15848.692024435946,17027.881464581893,18164.150367783088,19290.65494166209,20405.951109501955,21536.174889816997,22349.63294335841,23154.997375045605
3695,3695,16778367.0,1553.763339776229,0.0006435986577878834,0.5267651991644563,3.475371850602486,6.394640822666603,9.284863969082435,12.139593018814224,14.965918454657967,17.7646122212953,20.537636774911032,23.28307052280615,26.00118819341999,28.692261425840947,12826.509116594327,14034.035479521617,15225.07535255006,16404.26479269601,17540.533695897204,18667.038269776207,19782.33443761607,20912.55821793111,21726.016271472527,22531.38070315972
3696,3696,16781238.0,1554.5403768379895,0.0006432769549762667,0.451032319991869,3.3996389714298987,6.3189079434940165,9.209131089909848,12.063860139641637,14.89018557548538,17.688879342122714,20.461903895738445,23.20733764363356,25.9254553142474,28.61652854666836,12944.215760600644,14151.742123527936,15342.781996556378,16521.971436702326,17658.24033990352,18784.744913782524,19900.04108162239,21030.264861937427,21843.722915478844,22649.087347166038
3697,3697,16783392.0,1547.8705371359677,0.0006460488626201936,1.0877194439861413,4.036921118288446,6.956779192932422,9.847585580539187,12.70289206842355,15.529789197100417,18.329048968394204,21.10263389513307,23.848622440598103,26.5672893887458,29.258906433557407,11959.275727437445,13167.702528181364,14359.63387995604,15539.70592894446,16676.848659292278,17804.21836605558,18920.371058949047,20051.44284220638,20865.74046132797,21671.93610521277
3698,3698,16784661.0,1548.3349447347728,0.0006458550867178796,1.0416898600335989,3.991509837874153,6.911980064136808,9.803392512642501,12.659299031339616,15.486790220720257,18.286638141987368,21.06080536682867,23.807370416695615,26.526608133234,29.218790267465643,12033.402464035817,13242.764932837927,14435.622643070677,15616.6118335724,16754.662580147855,17882.93126870754,18999.973998779475,20131.926963670558,20947.096996946264,21754.156374770835
3699,3699,16786709.0,1548.1801267221003,0.0006459196722265514,1.0636382763732422,4.013458254213797,6.933928480476451,9.825340928982145,12.68124744767926,15.508738637059901,18.30858655832701,21.082753783168314,23.82931883303526,26.54855654957364,29.240738683805287,11999.41859011526,13208.781058917368,14401.63876915012,15582.627959651843,16720.678706227296,17848.94739478698,18965.990124858916,20097.943089750002,20913.11312302571,21720.17250085028
