,index,blocknum,p0vs1,p1vs0,YFI-slippagemap_01,YFI-slippagemap_2,YFI-slippagemap_3,YFI-slippagemap_4,YFI-slippagemap_5,YFI-slippagemap_6,YFI-slippagemap_7,YFI-slippagemap_8,YFI-slippagemap_9,YFI-slippagemap_10,YFI-slippagemap_11,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10
201,201,15599616.0,8264.724396925336,0.00012099617022583628,0.012014277843563181,0.03168104929899503,0.05115214276341842,0.0704295053222512,0.0895150643546017,0.10841072847172985,0.127118386888159,0.7854617615971852,1.4372548385443837,2.0825627894715253,2.721450126569603,388.80531765318074,548.4782822480763,706.5625548146854,863.0739392672731,1018.0280874723768,1171.4404936073065,1323.3264961436912,1473.7012825376503,1622.5798890845228,1769.9772033825711
202,202,15603452.0,8400.536475717645,0.0001190400164192575,0.015528885060783067,0.034999978525206456,0.054277341084039234,0.07336290011638973,0.09225856423351789,0.11096622264994702,0.7693095973589732,1.4211026743061717,2.066410625233313,2.7052979623313913,3.337828610564136,362.12476261315715,523.4023876604263,683.0753522553218,841.159624821931,997.6710092745187,1152.6251574796222,1306.037563614552,1457.9235661509367,1608.298352544896,1757.1769590917684
203,203,15606559.0,8243.265095620347,0.00012131115382074765,0.014673806296548774,0.03434057775198062,0.05381167121640401,0.07308903377523679,0.09217459280758729,0.11107025692471545,0.12977791534114458,0.7881212900501707,1.4399143669973693,2.0852223179245106,2.724109655022589,366.8526518093026,526.5256164041982,684.6098889708073,841.121273423395,996.0754216284986,1149.4878277634284,1301.3738302998129,1451.7486166937722,1600.6272232406448,1748.024537538693
204,204,15609542.0,8263.898007124624,0.00012100826984285885,0.012154954678502224,0.031821726133934074,0.051292819598357464,0.07057018215719024,0.08965574118954074,0.10855140530666889,0.12725906372309803,0.7856024384321242,1.4373955153793228,2.082703466306464,2.7215908034045424,387.6426518104204,547.315616405316,705.3998889719251,861.9112734245127,1016.8654216296164,1170.2778277645461,1322.1638303009308,1472.53861669489,1621.4172232417625,1768.8145375398108
205,205,15613742.0,7949.414910407835,0.00012579542158388813,0.011149128742454021,0.031213175180696953,0.05107759098670663,0.07074436244213848,0.09021545590656187,0.10949281846539465,0.12857837749774514,0.1474740416148733,0.16618170003130242,0.8245250747403285,1.4763181516875272,389.90935635713873,546.4207408097265,701.37488901483,854.7872951497599,1006.6732976861445,1157.0480840801038,1305.926690626976,1453.3240049250244,1599.2547632479111,1743.733559509439
206,206,15620730.0,8179.22092697467,0.00012226103304069572,0.0025550651338878652,0.02241948093989754,0.042086252395329385,0.061557345859752775,0.08083470841858556,0.09992026745093605,0.1188159315680642,0.13752358998449335,0.7958669646935195,1.4476600416407182,2.0929679925678593,462.92293405172956,621.0072066183386,777.5185910709263,932.47273927603,1085.8851454109597,1237.7711479473444,1388.1459343413035,1537.024540888176,1684.4218551862243,1830.352613509111
207,207,15621364.0,8385.429865407143,0.00011925447067721035,0.01739406824794875,0.03686516171237214,0.05614252427120492,0.07522808330355542,0.09412374742068357,0.1128314058371127,0.7711747805461389,1.4229678574933373,2.068275808420479,2.707163145518557,3.339693793751302,346.4695943655727,507.74721941284173,667.4201840077374,825.5044565743465,982.0158410269341,1136.9699892320377,1290.3823953669676,1442.2683979033523,1592.6431842973113,1741.521790844184
208,208,15622733.0,8524.07778849569,0.0001173147435784344,0.0012063928266000767,0.020677486291023468,0.03995484884985624,0.05904040788220674,0.0779360719993349,0.09664373041576403,0.7549871051247902,1.4067801820719887,2.0520881329991303,2.6909754700972086,3.3235061183299535,483.3324853729388,644.6101104202079,804.2830750151035,962.3673475817126,1118.8787320343004,1273.832880239404,1427.2452863743338,1579.1312889107182,1729.5060753046776,1878.3846818515499
209,209,15624811.0,8524.07778849569,0.0001173147435784344,0.0012063928266000767,0.020677486291023468,0.03995484884985624,0.05904040788220674,0.0779360719993349,0.09664373041576403,0.11516525374362159,0.1335024940704484,0.15165728490742095,0.16963144121022397,0.18742676141376613,483.3324853729388,644.6101104202079,804.2830750151035,962.3673475817126,1118.8787320343004,1273.832880239404,1427.2452863743338,1579.1312889107182,1729.5060753046776,1878.3846818515499
210,210,15626437.0,8247.387552577102,0.00012125051643626533,0.01411062136941515,0.033777392824847,0.05324848628927039,21.171818542874117,42.08026565350337,42.09916131762049,42.117868976036924,42.13639049936478,42.15472773969161,42.17288253052858,42.19085668683138,371.4964792576742,531.1694438525698,689.2537164191789,845.7651008717665,1000.7192490768703,1154.1316552118,1306.0176577481845,1456.3924441421439,1605.2710506890162,1752.6683649870647
211,211,15628939.0,7993.2549500507885,0.00012510548033922602,0.00563445912346952,0.025698505561712454,0.04556292136772213,0.06522969282315398,0.08470078628757736,21.203270842872424,42.111717953501675,42.1306136176188,42.14932127603523,42.167842799363086,42.186180039689916,433.8704820932722,590.3818665458599,745.3360147509635,898.7484208858933,1050.634423422278,1201.0092098162372,1349.8878163631096,1497.285130661158,1643.2158889840446,1787.6946852455724
212,212,15629685.0,7975.689995927461,0.00012538100158238587,0.007817537956086739,0.027881584394329674,0.047746000200339346,0.0674127716557712,0.08688386512019458,21.20545392170504,42.11390103233429,42.13279669645142,42.151504354867846,42.17002587819571,42.18836311852253,416.43905782823606,572.9504422808237,727.9045904859274,881.3169966208571,1033.2029991572417,1183.577785551201,1332.4563920980734,1479.8537063961219,1625.7844647190084,1770.2632609805364
213,213,15632611.0,7975.689995927461,0.00012538100158238587,0.007817537956086739,0.027881584394329674,0.047746000200339346,0.0674127716557712,0.08688386512019458,0.10616122767902815,0.12524678671137943,0.1441424508285076,0.16285010924493673,0.1813716325727943,0.19970887289962108,416.43905782823606,572.9504422808237,727.9045904859274,881.3169966208571,1033.2029991572417,1183.577785551201,1332.4563920980734,1479.8537063961219,1625.7844647190084,1770.2632609805364
214,214,15634551.0,8122.169147206088,0.00012311981957972224,0.009602375230546495,21.12875943116247,42.03778787713004,42.05725897059447,42.0765363331533,42.09562189218565,42.11451755630278,42.133225214719204,42.151746738047066,42.17008397837389,42.18823876921086,405.48151026954537,563.5657828361544,720.0771672887422,875.0313154938458,1028.4437216287756,1180.32972416516,1330.7045105591194,1479.583117105992,1626.9804314040402,1772.911189726927
215,215,15639732.0,8122.169147206088,0.00012311981957972224,0.009602375230546495,0.029466791036556986,0.04913356249198964,0.06860465595641303,0.0878820185152466,0.10696757754759788,0.12586324166472604,0.14457090008115517,0.16309242340901273,0.18142966373583955,0.1995844545728121,405.48151026954537,563.5657828361544,720.0771672887422,875.0313154938458,1028.4437216287756,1180.32972416516,1330.7045105591194,1479.583117105992,1626.9804314040402,1772.911189726927
216,216,15648648.0,7734.56852021494,0.00012928969436193068,0.018839281934693315,0.03910496536834581,0.05916901180658875,0.07903342761259924,0.09870019906803189,0.11817129253245529,0.13744865509128884,0.15653421412364013,0.17542987824076828,0.1941375366571974,0.212659059985055,327.1945895216807,482.14873772678436,635.5611438617142,787.4471463980988,937.821932792058,1086.7005393389304,1234.0978536369787,1380.0286119598654,1524.5074082213932,1667.5486877902226
217,217,15648650.0,8006.854359729923,0.00012489299231286763,0.0038349653072021514,0.023899011745445085,0.043763427551455576,0.06343019900688823,0.08290129247131163,0.10217865503014519,0.12126421406249648,0.14015987817962464,0.15886753659605377,0.17738905992391132,0.19572630025073812,448.2673840840337,604.7787685366214,759.732916741725,913.1453228766549,1065.0313254130394,1215.4061118069988,1364.284718353871,1511.6820326519196,1657.612790974806,1802.0915872363341
218,218,15658250.0,8149.015234792772,0.00012271421407220251,0.006254111189473993,0.026118526995484483,0.04578529845091714,0.06525639191534054,0.0845337544741741,0.10361931350652538,0.12251497762365354,0.14122263604008267,0.15974415936794023,0.17808139969476702,0.19623619053173957,432.72223352509536,590.8065060917045,747.3178905442921,902.2720387493957,1055.6844448843256,1207.5704474207103,1357.9452338146693,1506.823840361542,1654.2211546595902,1800.151912982477
219,219,15660453.0,7999.651792569894,0.00012500544097791903,0.004770599046502161,0.024834645484745094,0.044699061290755585,0.06436583274618825,0.08383692621061163,0.1031142887694452,0.12219984780179648,0.14109551191892464,0.15980317033535377,0.17832469366321133,0.19666193399003815,440.7786203340033,597.290004786591,752.2441529916946,905.6565591266244,1057.5425616630089,1207.9173480569682,1356.7959546038408,1504.193268901889,1650.1240272247758,1794.6028234863036
220,220,15667268.0,7980.476606438042,0.00012530579930442702,0.007261369746368184,0.027325416184611116,0.04718983199062161,0.06685660344605426,0.08632769691047766,0.10560505946931123,0.1246906185016625,0.14358628261879067,0.1622939410352198,0.18081546436307736,0.19915270468990415,420.876373784509,577.3877582370967,732.3419064422003,885.7543125771301,1037.6403151135148,1188.015101507474,1336.8937080543465,1484.2910223523947,1630.2217806752815,1774.7005769368093
221,221,15671323.0,8353.627285190703,0.00011970847703162414,0.0014147966454656979,0.021081568100898354,0.040552661565321745,0.059830024124155314,0.0789155831565066,0.09781124727363476,0.11651890569006387,0.13504042901792146,0.15337766934474825,0.1715324601817208,0.18950661648452383,476.8835606431356,636.5565252380312,794.6407978046402,951.152182257228,1106.1063304623317,1259.5187365972615,1411.404739133646,1561.7795255276053,1710.6581320744776,1858.0554463725261
222,222,15677721.0,8218.573590663296,0.00012167561547858489,0.017665721501143983,0.03733249295657664,0.05680358642100003,0.0760809489798336,0.09516650801218487,0.11406217212931304,0.13276983054574218,0.15129135387359974,0.16962859420042653,0.18778338503739908,0.2057575413402021,342.22633563588175,501.8993002307774,659.9835727973865,816.4949572499742,971.4491054550778,1124.8615115900077,1276.7475141263922,1427.1223005203515,1576.0009070672238,1723.3982213652723
223,223,15687083.0,8306.980038905327,0.0001203806913362678,0.00696291547665979,0.026629686932092445,0.046100780396515835,0.06537814295534941,0.08446370198770069,0.10335936610482885,0.12206702452125798,0.14058854784911554,0.15892578817594233,0.17708057901291488,0.19505473531571793,430.663091726623,590.3360563215186,748.4203288881278,904.9317133407154,1059.8858615458191,1213.298267680749,1365.1842702171334,1515.5590566110927,1664.437663157965,1811.8349774560136
224,224,15696693.0,8097.030664531809,0.00012350206408139156,0.012642547121339219,0.03250696292734971,0.05217373438278237,0.07164482784720576,0.09092219040603933,0.1100077494383906,0.12890341355551876,0.1476110719719479,0.16613259529980545,0.18446983562663224,0.20262462646360482,380.82600263302675,538.9102751996359,695.4216596522235,850.3758078573272,1003.7882139922569,1155.6742165286416,1306.0490029226007,1454.9276094694733,1602.3249237675216,1748.2556820904083
225,225,15700036.0,8114.862848609963,0.00012323067175082264,0.010470835051763211,0.0303352508577737,0.05000202231320636,0.06947311577762975,0.08875047833646332,0.1078360373688146,0.12673170148594276,0.1454393599023719,0.16396088323022945,0.18229812355705624,0.2004529143940288,398.4307616339758,556.5150342005849,713.0264186531726,867.9805668582762,1021.3929729932061,1173.2789755295905,1323.6537619235498,1472.5323684704224,1619.9296827684707,1765.8604410913574
226,226,15700650.0,7834.20231167081,0.00012764541432766865,0.0057653146779505435,0.026030998111603042,0.046095044549845976,0.06595946035585647,0.08562623181128912,0.10509732527571251,0.12437468783454608,0.14346024686689737,0.16235591098402552,0.18106356940045465,0.1995850927283122,428.97202218854517,583.9261703936488,737.3385765285786,889.2245790649631,1039.5993654589224,1188.477972005795,1335.8752863038433,1481.8060446267298,1626.2848408882578,1769.3261204570872
227,227,15703037.0,8025.29039628606,0.00012460608284813962,0.0015610514091964052,0.02162509784743934,0.04148951365344983,0.061156285108882484,0.08062737857330587,0.09990474113213944,0.11899030016449073,0.1378859642816189,0.15659362269804802,0.17511514602590558,0.19345238635273238,466.49661774640265,623.0080021989904,777.962150404094,931.3745565390238,1083.2605590754083,1233.6353454693676,1382.5139520162402,1529.9112663142885,1675.8420246371752,1820.320820898703
228,228,15714475.0,7872.68217772066,0.0001270215127990249,0.0007791145112933741,0.021044797944945872,0.041108844383188806,0.060973260189199296,0.08064003164463196,0.10011112510905534,0.11938848766788891,0.1384740467002402,0.15736971081736836,0.17607736923379746,0.19459889256165505,468.1323392139936,623.0864874190972,776.4988935540271,928.3848960904116,1078.7596824843708,1227.6382890312434,1375.0356033292917,1520.9663616521784,1665.4451579137062,1808.4864374825356
229,229,15724415.0,7871.107877434093,0.00012704691837179985,0.0009443559996761111,0.02121003943332861,0.041274085871571546,0.06113850167758204,0.0808052731330147,0.10027636659743808,0.11955372915627165,0.13863928818862292,0.1575349523057511,0.17624261072218023,0.19476413405003778,466.8315053554772,621.7856535605808,775.1980596955107,927.0840622318951,1077.4588486258544,1226.337455172727,1373.7347694707753,1519.6655277936618,1664.1443240551898,1807.1856036240192
230,230,15725425.0,7470.795114983699,0.00013385456094149384,0.01375495266114951,0.034430009433920813,0.054899355996771995,0.07516503943042449,0.09522908586866743,0.11509350167467793,0.13476027313011057,0.15423136659453396,0.17350872915336754,0.1925942881857188,0.21148995230284698,361.4368664150737,513.3228689514583,663.6976553454175,812.57626189229,959.9735761903383,1105.904334513225,1250.3831307747528,1393.4244103435824,1535.0424766123501,1675.2514889689837
231,231,15730819.0,7765.56720041853,0.0001287735942773252,0.014734144230796267,0.034999827664448764,0.0550638741026917,0.07492828990870219,0.09459506136413484,0.11406615482855824,0.1333435173873918,0.1524290764197431,0.17132474053687125,0.19003239895330037,0.20855392228115793,359.01230909150684,513.9664572966104,667.3788634315403,819.2648659679248,969.639652361884,1118.5182589087565,1265.9155732068048,1411.8463315296915,1556.3251277912193,1699.366407360049
232,232,15738562.0,7539.086189179723,0.00013264207025981796,0.004160940893528261,0.024835997666299566,0.04530534422915075,0.06557102766280325,0.08563507410104618,0.10549948990705667,0.12516626136248932,0.14463735482691273,0.16391471738574628,0.18300027641809757,0.20189594053522572,433.4423205449945,585.3283230813792,735.7031094753384,884.5817160222108,1031.9790303202592,1177.9097886431457,1322.3885849046737,1465.4298644735031,1607.047930742271,1747.2569430989045
233,233,15741882.0,7850.670598774351,0.0001273776535925632,0.003600519756709158,0.023866203190361656,0.04393024962860459,0.06379466543461508,0.08346143689004774,0.10293253035447113,0.1222098929133047,0.141295451945656,0.16019111606278413,0.17889877447921326,0.19742029780707082,445.95024822223144,600.9043964273351,754.3168025622648,906.2028050986494,1056.5775914926087,1205.456198039481,1352.8535123375295,1498.784270660416,1643.263066921944,1786.3043464907735
234,234,15749012.0,7620.183453275905,0.00013123043639718431,0.013771673192208797,0.03424101975505998,0.05450670318871248,0.07457074962695541,0.0944351654329659,0.11410193688839856,0.13357303035282195,0.15285039291165553,0.1719359519440068,0.19083161606113497,0.2095392744775641,363.8987420348165,517.3111481697463,669.1971507061309,819.5719371000902,968.4505436469626,1115.847857945011,1261.7786162678976,1406.2574125294254,1549.2986920982548,1690.9167583670228
