,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
853,853,14753364.0,0.9989033006416206,1.001097903428365,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,152991.93773773065,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342,11874.917814700342
854,854,14753904.0,0.9998026733013067,1.0001973656442043,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,86742.22902634242,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546,78085.09345143546
855,855,14754663.0,0.9998026733013067,1.0001973656442043,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,85501.4539353875,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048,79325.6864409048
856,856,14755598.0,0.9995027924774801,1.0004974548608188,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,111333.56063462586,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549,53501.6073802549
857,857,14756474.0,0.999103091290782,1.0008977138766124,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,136021.8272637193,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212,28829.328081061212
858,858,14757422.0,0.999402852192261,1.0005975046063047,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,113356.1522044545,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111,51480.02000689111
859,859,14758120.0,0.9995027924774801,1.0004974548608188,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,106363.42582240103,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387,58469.5062740387
860,860,14758796.0,0.999402852192261,1.0005975046063047,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,119749.43079194026,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672,45090.27429412672
861,861,14759312.0,0.999402852192261,1.0005975046063047,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,113277.31293056805,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515,51558.81911626515
862,862,14759870.0,1.000102644098377,0.9998973664363527,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,62649.70339634522,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909,102177.75597093909
863,863,14760526.0,0.9999026535686368,1.0000973559086135,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,81210.8197770083,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734,83615.84919447734
864,864,14761026.0,1.0006027954406922,0.9993975677027499,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,28949.02339912822,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226,135891.6254405226
865,865,14761831.0,0.9999026535686368,1.0000973559086135,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,77993.31540636702,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609,86833.16120942609
866,866,14762348.0,0.999602742756728,1.0003974151193067,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,102297.64522601363,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823,62533.70273832823
867,867,14762865.0,0.9998026733013067,1.0001973656442043,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82682.2982823509,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765,82144.50468682765
868,868,14763393.0,0.999602742756728,1.0003974151193067,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,104075.64728002372,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374,60756.36631764374
869,869,14764085.0,1.0002026543627869,0.9997973866976828,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,58500.05033768169,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881,106328.21456826881
870,870,14764587.0,0.9999026535686368,1.0000973559086135,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,79591.60112796193,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865,85234.9537757865
871,871,14765157.0,1.000402704895686,0.999597457210266,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,40871.84408963471,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468,123962.40514598468
872,872,14765725.0,0.999602742756728,1.0003974151193067,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,98260.62102650049,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387,66569.37212468387
