block,reserve USDT,reserve USDC,price,volume for slippage 5%
12132393,371520411.764819,312553364.906891,0.9997175695918575,323264512
12132491,371608200.572972,312421867.742674,0.9997163435775661,323117056
12132610,371746340.738317,314211766.315891,0.9997254359721195,325001216
12132666,371858339.552185,314272972.234177,0.9997252918423232,325066752
12132781,371803705.671825,314268902.594182,0.9997255303811864,325066752
12132883,370435559.772343,315281404.739616,0.9997371074942113,326148096
12132988,370766604.341306,315251134.143808,0.9997357137655489,326115328
12133077,369060548.43802,314791939.154955,0.999740812230792,325656576
12133187,368860522.879877,315547706.179337,0.9997453068602332,326443008
12133253,369057826.916546,315718330.945146,0.9997453549075516,326623232
12133357,368587614.134755,315831732.022133,0.9997482510309166,326754304
12133505,368938873.502597,316424187.587648,0.999750064692262,327376896
12133721,369220260.959334,316839269.112979,0.999750174776002,327794688
12133842,368660658.781175,321794165.495038,0.999778826099677,333037568
12133956,367264565.869583,321918238.966841,0.9997856170032738,333168640
12134074,366070425.240813,321889915.522165,0.9997907298922061,333168640
12134248,365936250.880166,321977102.943082,0.9997918858177313,333266944
12134376,366216162.422739,318961706.550214,0.9997748733764589,330088448
12134528,367871264.193929,318754449.784674,0.999766506312884,329826304
12134638,364612289.536793,315825957.303611,0.9997660924677116,326803456
12134816,364471505.006577,315233991.713732,0.9997636106170106,326180864
12134934,362457127.131035,315656479.169458,0.9997749088774533,326656000
12135083,362151016.197539,319203499.009793,0.9997950153410027,330416128
12135297,362154766.197539,318806075.821776,0.999792731701351,329990144
12135421,361894138.676928,319241428.456522,0.9997961880503841,330448896
12135523,359416619.880735,321539313.354998,0.9998192636440997,332906496
12135633,351397315.69454,323260614.885843,0.9998648119287039,334807040
12135715,351303274.21369,325367869.105134,0.9998760350580599,337035264
12135786,350936726.396029,327547215.661346,0.9998889431988531,339361792
12135866,351409607.782391,325763618.032475,0.9998777519719562,337461248
12135929,350226638.215803,320588036.600124,0.9998567685946409,332021760
12136051,349905823.346244,319872259.554989,0.9998543060802824,331268096
12136154,349905823.346244,321405387.037951,0.9998621264508754,332873728
12136258,350027952.406539,321781411.734559,0.9998635018551608,333266944
12136355,349944673.669897,322057323.100162,0.9998651886577358,333561856
12136491,349790821.702759,318273714.302116,0.9998463939105481,329596928
12136599,349345310.792373,318808991.81733,0.9998511745245556,330153984
12136716,347391339.535764,317705888.259734,0.9998546099155023,329007104
12136857,345561778.765712,321476019.719598,0.999882955175755,333037568
12136936,345635092.423687,336617724.954968,0.9999579118137113,349028352
12137071,345665092.742935,333288800.620532,0.9999417477958796,345522176
12137313,345648422.861508,333731630.084101,0.9999439630098689,345980928
12137401,345620672.858531,333883808.892532,0.9999448209338807,346144768
12137462,345601723.256704,334307673.60542,0.9999469458531911,346570752
12137592,345256400.233211,334410459.111119,0.9999490435069424,346701824
12137760,345292486.281724,334882185.843533,0.9999511410420815,347193344
12137843,344776680.771104,334945413.638263,0.9999538678626056,347258880
12137942,330951979.256124,335179652.864275,1.000020319637206,347684864
12137999,330950840.540609,335626964.183252,1.000022454032765,348143616
12138113,332141840.737062,335447046.546816,1.0000158413592668,347947008
12138322,339267781.997558,336426928.013763,0.9999865791980643,348897280
12138420,337771544.335319,335271228.731607,0.9999881437636431,347717632
12138518,340675687.399862,332641909.445806,0.9999619165648381,344899584
12138598,343064280.52366,330083519.570316,0.9999384294174052,342179840
12138667,344186121.52375,331203157.306127,0.9999385734700642,343326720
12138830,344251539.097168,331037443.235512,0.9999374682214033,343162880
12138960,344341747.402082,331194112.383875,0.9999378124752272,343326720
12139080,344587674.486952,330786285.255674,0.9999347117595413,342900736
12139185,344959095.660514,332019359.234505,0.9999389744225715,344178688
12139332,345029095.660514,334787248.805685,0.9999519580036413,347095040
12139502,344090694.250018,334791463.013992,0.999956275798645,347127808
12139588,339968678.243818,341797725.65625,1.0000085628026163,354533376
12139622,335743348.746311,341910626.318211,1.0000290893257684,354697216
12139669,335390342.741901,340955342.55425,1.0000263001791672,353714176
12139780,335412039.228471,341049149.912775,1.0000266385372933,353812480
12139826,334700169.385044,339973536.174966,1.0000250523656105,352665600
12139911,337788670.352065,336812541.084473,0.9999953633583861,349290496
12139986,331198655.63785,345857882.09164,1.000069395089429,358891520
12140054,334875977.160008,344524894.080607,1.0000454816601492,357449728
12140120,332707675.318864,340352973.15146,1.000036493477976,353091584
12140193,332224002.81736,339773592.3199,1.00003615154642,352468992
12140285,331760215.827842,337246562.111959,1.0000264050743457,349814784
12140404,331594065.618694,337633437.75614,1.0000290512594803,350240768
12140501,331466229.533396,337496738.085557,1.0000290103660272,350076928
12140599,330599345.663821,336195664.634325,1.000027043679486,348733440
12140707,330035570.760779,336189846.663775,1.000029771651432,348733440
12140761,329470309.818919,335830517.580093,1.000030831714365,348340224
12140824,329674056.818919,336229147.788597,1.0000317435891595,348766208
12140904,330117747.694593,335896995.589122,1.0000279783188606,348405760
12140966,337924748.595403,328523293.060885,0.9999544997334473,340541440
12141132,337404694.306247,327570353.157123,0.9999522913670184,339558400
12141235,337371154.214095,327879690.978554,0.9999539829999561,339886080
12141346,336948334.511432,328143719.135278,0.9999572992454238,340180992
12141447,337748929.333367,327016258.250317,0.999947912400402,338968576
12141692,336814148.197229,327206788.930335,0.9999533059714792,339197952
12141883,336564397.536781,327753464.139619,0.9999572029851528,339755008
12142041,336605452.828374,330062405.925428,0.9999683631410833,342179840
12142169,336561399.172045,329998270.391275,0.9999682652646205,342114304
12142270,336189996.730109,329943109.519494,0.9999697672162214,342081536
12142338,336466301.04752,329747062.254291,0.999967486722291,341852160
12142457,334267800.92899,330325215.984383,0.999980822063558,342474752
12142629,334320628.553022,328149138.782533,0.9999698807893181,340213760
12142777,334710970.060217,327752521.902144,0.9999660496296628,339787776
12142886,334601449.185312,328367824.251326,0.9999696154565402,340443136
12142920,334225508.98923,328767841.279301,0.9999733906608553,340869120
12143010,334705536.545923,328998052.585004,0.9999721968038235,341098496
12143141,334433305.988184,329549530.29541,0.9999762162835214,341655552
12143380,334508845.761141,329575494.50618,0.9999759760678997,341688320
12143541,336457941.777932,332833391.182156,0.9999825511808558,345096192
12143653,337094882.283854,334430716.865881,0.9999872272959129,346800128
12143824,336726033.807223,334500778.925655,0.9999893273278059,346865664
12143939,336874873.367675,334201896.310923,0.999987177018667,346537984
12144122,336678185.21769,334128066.749396,0.9999877613767273,346472448
12144245,338411666.59584,334205504.199693,0.9999798513466581,346537984
12144343,337518855.690923,334193788.207744,0.9999840461973408,346537984
12144528,336763068.150386,334365176.702947,0.9999884793187901,346701824
12144744,335855581.251644,335858586.618695,1.0000000144318724,348274688
12144932,336997347.239487,336727749.538861,0.9999987096565341,349192192
12145025,337755568.195939,336800104.958342,0.9999954372376632,349257728
12145223,337757338.275781,336860440.339213,0.9999957174055777,349323264
12145334,337848086.725281,336577614.682342,0.9999939289727642,349028352
12145459,337907809.622138,336446867.18345,0.9999930176050517,348897280
12145653,337407338.340194,336477066.423581,0.999995550634443,348930048
12145888,337371475.005905,336843436.152142,0.9999974763947884,349323264
12146091,337407329.021815,339429420.548902,1.0000096013620743,352043008
12146284,338192882.485728,338766678.766606,1.0000027237896914,351322112
12146595,347425694.774515,338900410.60266,0.9999601920820455,351354880
12146810,347035135.513669,339663778.691991,0.9999656000483531,352174080
12146937,312181944.528681,373506044.009063,1.0002913101546005,388153344
12147073,312234574.948704,373464786.340451,1.0002908086814393,388120576
12147192,312591989.612168,373314538.105764,1.0002882602463397,387956736
12147292,312682265.697739,373017891.402939,1.0002865298627028,387629056
12147449,313043263.187739,373018694.870649,1.000284569366205,387629056
12147676,313309738.912792,372955722.323196,1.0002828520426108,387563520
12147922,314047051.525157,373834243.971907,1.000282717661515,388481024
12148256,314284409.6656,368089055.291791,1.000257294564664,382418944
12148509,313574052.070647,368780272.298798,1.0002641749687329,383139840
12148735,318004362.040521,368200496.733269,1.0002382056482952,382484480
12148840,320179357.040521,368185963.601222,1.0002259622132454,382484480
12149026,316663881.985432,370057932.236708,1.0002526488684875,384483328
12149287,316602106.743746,371780839.454197,1.0002605438673369,386285568
12149429,318080292.415929,371813060.240907,1.0002526768562572,386318336
12149589,317958705.56621,374957513.733709,1.0002669878255863,389627904
12149746,318405023.239801,374838805.972634,1.0002640580427624,389496832
12149874,318406073.239801,373709931.266275,1.0002594909735751,388284416
12150121,318989381.061058,371844290.108548,1.000248540250536,386318336
12150268,319027199.670604,373395946.759389,1.000254885277147,387956736
12150408,320841754.161672,371492766.474054,1.0002371421199832,385925120
12150549,328489088.09487,371469512.974781,1.0001979430379044,385826816
12150617,321208694.589353,377263291.771268,1.0002602491890609,391987200
12150706,321409246.157677,376949889.105789,1.0002571587088636,391692288
12150797,322345133.803567,374265972.233378,1.000241216193189,388841472
12150918,322562283.321683,373993829.180879,1.0002389356781665,388546560
12151107,322918724.018603,370404831.20004,1.0002220140469293,384745472
12151247,324257499.601504,368521823.617761,1.0002068316138546,382779392
12151340,322961294.653614,369984887.919518,1.0002205222630665,384319488
12151463,320429404.037128,369193131.120726,1.0002301510088671,383500288
12151569,320656321.749721,368892306.179605,1.0002276648483983,383172608
12151641,328206301.749721,369112069.975653,1.0001888612928354,383369216
12151713,328056929.757869,367615658.34613,1.000183557074495,381763584
12151831,328330704.34635,366143120.553461,1.0001757513267664,380223488
12151901,327984747.720727,365396380.033157,1.0001741493546004,379437056
12151977,327775039.333758,364523823.04987,1.0001713516532666,378519552
12152080,327142524.325984,358504061.297954,1.0001484856514333,372195328
12152329,326439736.989876,358096252.1389,1.000150217926429,371769344
12152487,325658230.78458,357924476.136185,1.0001533969021883,371572736
12152624,321274277.527277,355353399.899402,1.0001638607120884,368951296
12152799,311336892.390369,355155117.140899,1.0002157792474682,368820224
12152869,311793779.24546,353441515.720527,1.0002053564224413,367017984
12152938,318102913.088982,349702600.890759,1.0001537953023754,363053056
12153075,318341687.543775,349489747.634654,1.0001517178678354,362823680
12153251,319738381.552222,348370994.799497,1.0001393090030766,361644032
12153344,318559421.932781,347821196.09057,1.0001430884933329,361054208
12153524,318987273.785644,347972032.146767,1.0001414719695174,361218048
12153583,314271224.008623,347487024.730501,1.0001639359704704,360759296
12153779,324472994.578623,337438466.827024,1.0000637574066793,350076928
12153937,324186795.443935,333432313.344657,1.0000458210534393,345849856
12154034,322346834.043316,332845540.448642,1.0000522718144582,345260032
12154284,322675316.736123,332938533.866518,1.0000510723827787,345358336
12154422,322173248.638483,333514620.750956,1.0000564435850328,345948160
12154636,322619655.956079,329643979.016835,1.0000351796499563,341884928
12154823,324490643.16916,330017556.398851,1.000027556459839,342245376
12154978,324171234.21014,330149316.446131,1.0000297563805358,342409216
12155108,323356605.177876,330350527.263344,1.000034861939453,342638592
12155292,322539708.174111,329834197.163274,1.0000365730975436,342081536
12155497,322891198.629222,330373987.431255,1.0000374564905432,342638592
12155592,323241937.505898,330188389.465162,1.0000347618309728,342441984
12155712,324935324.787846,332281579.378723,1.0000364935004313,344637440
12155852,324930108.729125,331949183.646202,1.0000348905410157,344276992
12155952,328142264.857363,328636186.310397,1.0000024572333752,340738048
12156060,328081758.991965,329183697.053344,1.00000548305622,341327872
12156174,328171607.380081,329424276.332292,1.0000062325161687,341557248
12156212,328215634.399597,329709094.667719,1.000007428865149,341852160
12156246,327954430.132969,329853353.101822,1.0000094451742925,342016000
12156298,328369764.399256,330152778.089544,1.0000088550492041,342343680
12156328,328244262.933116,329951130.635208,1.0000084822330342,342114304
12156361,328466262.933116,329951130.635208,1.0000073770882416,342114304
12156383,328759399.572062,330220650.293542,1.0000072552904564,342376448
12156496,328989285.00793,330397732.806831,1.000006993182218,342573056
12156597,329462775.73252,330338079.018817,1.0000043438062962,342507520
12156707,328866900.302301,330112121.590989,1.0000061907754578,342278144
12156793,327237977.889987,330586000.817483,1.0000167114772505,342769664
12156875,328237977.889987,330586000.817483,1.000011706710219,342769664
12156932,328775190.889987,330392273.781859,1.0000080560406142,342540288
12156984,328875617.929333,330528647.158623,1.0000082345264,342704128
12157057,328875617.929333,330573390.134157,1.0000084656746495,342736896
12157174,328882183.21061,330583390.134157,1.0000084833786662,342736896
12157266,329601573.39161,330593390.134157,1.0000049379523734,342736896
12157360,329255262.777755,329701668.254738,1.0000022151578143,341852160
12157462,334179495.745879,329695232.288658,0.9999779479252392,341786624
12157541,334617485.121214,329163025.894938,0.9999731574119533,341196800
12157655,335551689.598825,331160462.18087,0.9999784998162894,343293952
12157760,335924332.178035,330443728.632498,0.9999731475320855,342540288
12157848,335969416.497737,330437522.134313,0.9999729079446478,342540288
12157902,336019346.54113,330924896.53072,0.9999750652455076,343031808
12158025,336142562.327133,331140432.580845,0.9999755150113568,343261184
12158159,335771372.514542,332566612.781415,0.9999843362334179,344768512
12158232,343871252.124979,324504648.386856,0.9999051518610226,336183296
12158299,343727571.340796,324480479.452084,0.9999057087819964,336150528
12158337,344170793.198181,325838413.175738,0.9999104849714503,337592320
12158396,343814003.2913,326488313.175738,0.9999154623603521,338280448
12158485,344238983.723549,326279024.215895,0.9999123846572902,338051072
12158684,344520579.628776,326807194.336867,0.999913722117912,338608128
12158754,344766103.634397,326826372.087443,0.9999126381663571,338608128
12158873,345020829.634397,327466690.205357,0.9999146688658407,339296256
12158983,345308448.330977,327107303.683685,0.9999115008962062,338903040
12159052,343305522.107805,326819317.325017,0.9999198533420619,338640896
12159136,343492125.861042,326549348.616945,0.9999175384202843,338345984
12159228,346232712.109004,327689787.849868,0.9999103255577574,339525632
12159357,345732831.429825,324907764.662278,0.9998984498852027,336576512
12159413,345660512.510396,324445872.826415,0.9998964368857622,336084992
12159526,345654259.251923,324260668.845185,0.9998955200291062,335888384
12159768,345574259.251923,324121762.995795,0.9998951943818492,335757312
12159931,345580332.825731,323597230.851055,0.9998924861366144,335200256
12160191,344027854.843051,321716579.647177,0.9998901172207378,333234176
12160290,347362470.88649,322401217.717164,0.999878131984192,333922304
12160441,348173098.81124,322741953.717164,0.9998757234812987,334249984
12160599,349486174.513191,322778143.291819,0.9998699119304302,334282752
12160786,351779110.962559,323089516.158825,0.9998611942891127,334610432
12161006,342285678.597998,332192879.614526,0.9999512598200507,344309760
12161156,342434335.726658,332726233.575723,0.9999531969730318,344866816
12161305,343964973.844781,332258380.56803,0.9999438078849521,344375296
12161510,343694888.634238,332437997.997966,0.9999459683950556,344571904
12161675,344327401.63277,335151554.503931,0.9999563397225594,347422720
12161751,344332474.104036,321763650.431944,0.9998883966683215,333266944
12161851,343449005.791076,322632015.170228,0.9998970447489557,334184448
12162062,343449005.791076,322386951.832787,0.9998957535364117,333922304
12162209,344245923.176588,323155948.847459,0.9998960883742584,334741504
12162332,344463318.394738,321822350.797502,0.9998881776181044,333332480
12162406,344497073.880109,322518033.702354,0.9998916578736783,334053376
12162583,345505446.854446,322820541.696276,0.9998884691753792,334381056
12162712,347133153.015829,324752146.482587,0.9998905288005708,336379904
12162765,347133153.015829,325204162.365893,0.9998928413505833,336838656
12162842,347301798.329895,323494343.145434,0.9998830269909323,335036416
12162979,347477831.952912,323245719.052028,0.9998809590592487,334774272
12163095,347424928.541537,323645490.099725,0.9998832538019615,335200256
12163170,346751327.189526,326376843.097452,0.9999005983050906,338083840
12163276,347022381.429108,326762835.877833,0.999901300267128,338477056
12163341,349451442.986179,320431918.104476,0.9998567691976339,331759616
12163457,351862452.987441,320965636.820166,0.9998486902010751,332316672
12163625,352606431.018548,322144175.127888,0.9998514697039407,333561856
12163748,353696004.656451,323547797.313833,0.9998538352844082,335036416
12163878,352393848.369159,324569568.871525,0.9998651303482319,336117760
12163970,352394848.869159,323454178.954322,0.9998593817701074,334938112
12164183,353258612.18224,329953137.029453,0.9998885061995155,341786624
12164311,352392743.366409,329830062.14702,0.9998923332708146,341688320
12164421,352496076.654663,330596286.674916,0.9998956958494691,342507520
12164503,352476509.81589,330719505.709975,0.9998963756734833,342605824
12164570,323526117.378269,362677944.378475,1.0001863419405692,376586240
12164666,322018841.052737,362614857.152832,1.0001939388135692,376553472
12164783,396997827.672832,287983245.179383,0.9994557739128234,296935424
12164835,399417809.682832,287708730.153493,0.9994445890318032,296624128
12164973,399401734.33432,288155155.332586,0.9994472465204741,297082880
12165102,399403734.33432,288512869.829795,0.9994499576746273,297476096
12165236,399303157.618643,288547968.92154,0.9994506400568193,297508864
12165334,399477499.593181,288875668.848294,0.9994517489393615,297852928
12165477,396867154.710944,291506275.23766,0.9994801896879679,300670976
12165532,395584763.226058,291792431.806942,0.9994863406483966,300965888
12165673,393607358.986726,291912194.833955,0.9994958279068725,301129728
12165782,417488513.686662,267074157.895643,0.9992113255527922,274505728
12165983,413770618.645931,271230810.547613,0.9992607944364261,278962176
12166117,410921939.762862,273282005.477613,0.9992893564281407,281174016
12166259,404483313.639237,273286272.377272,0.9993149470692249,281239552
12166320,404292423.875125,273483466.688287,0.9993169824205518,281452544
12166392,404248056.158284,273663544.926798,0.9993185211421999,281649152
12166512,404425982.545291,273511360.09285,0.9993164629805052,281468928
12166699,404278799.894918,273513890.052356,0.9993167673468392,281485312
12166821,404707594.649373,274004946.430077,0.999318825868497,281993216
12166898,402964895.229037,274108859.960538,0.9993268032412886,282124288
12166972,401535109.438122,273373660.413699,0.9993271930740227,281354240
12167086,399402734.913274,272725097.952824,0.9993308495488733,280698880
12167165,399457481.836918,272756719.309595,0.9993308061073575,280731648
12167234,393500619.316663,273063807.712096,0.9993567813218711,281108480
12167366,392233182.96154,273621441.236246,0.9993666310485319,281714688
12167452,390198194.54378,274113145.524636,0.9993790536309478,282255360
12167503,387150937.971255,276071673.091016,0.9994068434935374,284368896
12167624,387002083.994889,276091987.817646,0.999407760778232,284385280
12167778,389340902.563148,276447819.325769,0.999399176728791,284729344
12167939,387434334.267547,276886315.792245,0.9994112902661257,285220864
12168054,386676930.67002,276883467.746134,0.9994144946734812,285220864
12168134,386618371.955994,277121359.433658,0.9994159464746042,285466624
12168211,386189725.412943,278575638.398837,0.9994201168527764,286924800
12168294,385394144.805727,277630045.239351,0.9994216899304528,285990912
12168347,385973205.049255,278263880.283434,0.9994245697578361,286662656
12168532,386756737.848869,283839480.87738,0.9994609039505088,292544512
12168684,386900580.947041,283739574.828675,0.9994596162922005,292446208
12168770,387110607.24851,284199648.838935,0.9994621806203269,292937728
12168964,387211932.543078,285088441.36721,0.9994676204784256,293871616
12169162,387195797.578861,285133810.117315,0.9994679929375301,293920768
12169280,386942619.267896,285311149.278038,0.9994704204019552,294100992
12169344,387353744.432684,285675331.301455,0.9994715680158944,294494208
12169433,387233851.734638,286625170.156081,0.9994782345385099,295493632
12169719,387016019.267486,286887310.870653,0.9994812070835872,295772160
12169829,387202178.603339,286984519.923224,0.9994811712243814,295886848
12169918,387582845.138894,287425123.78484,0.9994825645088834,296345600
12170014,386937758.888996,288108335.232839,0.9994901106608086,297082880
12170088,386873879.221502,288258388.275935,0.999491717730737,297230336
12170182,386446808.620517,288408205.999771,0.9994946377522117,297410560
12170329,385961868.162078,288807105.945301,0.9994996080022897,297836544
12170458,385732598.966885,289037800.365301,0.9995021764364441,298082304
12170588,385829272.780283,289072961.728421,0.999502262122288,298115072
12170676,385856891.304718,289439020.312344,0.9995045748281176,298508288
12170848,386439089.319691,289255376.315896,0.9995007908337713,298311680
12170927,386310622.792578,289420185.333701,0.9995025364948158,298475520
12171013,385293447.482734,289329480.63944,0.999506522226739,298393600
12171106,385312021.161782,290256086.533744,0.9995126120625006,299376640
12171180,385562120.441782,290146229.609494,0.9995107766065346,299261952
12171316,385553913.538573,290573825.100309,0.9995137060906226,299720704
12171474,385489384.805128,290894824.740115,0.9995162073927626,300048384
12171684,385372559.869185,291275521.866498,0.9995192850875598,300457984
12171785,385437865.308706,292019512.598689,0.9995239628603309,301244416
12171935,385425790.222977,292220410.168639,0.9995253464962619,301457408
12172123,385428136.188963,292581509.032658,0.9995280220357494,301850624
12172237,382973136.944541,295736686.833862,0.9995590936899466,305209344
12172346,383135234.642926,295987422.705929,0.9995600807075689,305471488
12172518,383141182.515277,297486139.516273,0.9995692366039078,307060736
12172613,383378691.570591,298158205.182559,0.9995723786830267,307765248
12172724,438421858.200746,243761316.118549,0.9988813347266198,249323520
12172824,438249147.364193,245785477.004597,0.9989052406332237,251486208
12172875,436958419.281381,246685591.495627,0.9989224846936072,252485632
12173002,438226688.188222,247530406.703878,0.9989239869861944,253353984
12173085,436063096.806961,249800939.793152,0.9989571689583829,255795200
12173182,433276438.488423,252616775.513974,0.9989979921731115,258826240
12173263,431113241.18352,255082327.485014,0.9990316353059804,261480448
12173323,427692032.016818,258631004.94947,0.9990803762924764,265297920
12173381,426514584.719861,259033154.361203,0.9990922161058848,265773056
12173459,422992817.430509,263142593.195468,0.9991452581136088,270180352
12173551,420521349.163201,265430544.643259,0.99917665529686,272654336
12173619,418174825.706057,269028715.486892,0.9992182065015074,276520960
12173721,417217269.192051,271136342.06531,0.999239919676149,278765568
12173804,416001824.207662,273495336.383535,0.999263716889176,281288704
12173925,413917794.083056,275160810.919371,0.9992857662884811,283074560
12174049,410705498.696195,279564800.277933,0.999333332763539,287793152
12174169,408331431.454449,282929311.788609,0.9993681769930907,291397632
12174241,405954936.265907,285244140.030237,0.9993946538452914,293871616
12174353,404957667.664927,286251313.472279,0.9994058943743026,294952960
12174429,404666592.298897,287687123.692271,0.9994166481023664,296476672
12174563,402925666.768182,289430051.357241,0.9994359675496511,298344448
12174680,403450506.681313,289674293.912979,0.9994352893031175,298590208
12174812,403420057.69123,289775569.707439,0.9994360827322334,298704896
12174906,403490139.01312,285135707.013436,0.9994045012295373,293789696
12175024,403468029.087874,285790415.159595,0.9994093497503859,294494208
12175069,403328679.622684,286228188.15545,0.9994129692316368,294952960
12175166,402922782.021448,286274689.255801,0.9994150595747506,295002112
12175234,401987478.71053,286775429.475726,0.9994224293795625,295542784
12175349,402706409.251455,286785429.475726,0.9994192734557341,295542784
12175405,402552053.760511,286968419.997002,0.9994211136203162,295739392
12175467,401915127.244448,286966528.322736,0.9994236778955278,295739392
12175630,401904213.239398,286948283.404768,0.9994237031527794,295723008
12175683,399339527.446106,289508279.172862,0.9994522525688406,298475520
12175735,399339650.970374,289591959.840562,0.999453154423304,298573824
12175857,399296389.556425,289766965.468045,0.9994545110653549,298754048
12176016,399388997.011101,289797511.525999,0.9994542546086255,298786816
12176120,399291272.801424,290497366.604759,0.9994594686248094,299524096
12176234,399180625.477043,290531361.89311,0.9994602199286364,299556864
12176474,399149044.406683,290727064.50669,0.9994614329437272,299769856
12176704,399055387.069883,291183966.730289,0.9994648973248024,300261376
12177023,398244291.523244,290553259.88361,0.9994645632300906,299606016
12177175,396326651.654517,290844275.384337,0.9994748958099839,299933696
12177322,396247224.529026,291873504.939411,0.999482342656963,301031424
12177414,396075444.649999,291730286.193039,0.9994821499565444,300883968
12177509,395382858.936677,294657601.241717,0.9995049013221963,303996928
12177596,395361471.280781,295526256.469149,0.9995108973722069,304914432
12177641,395376011.316026,295528286.470227,0.9995108442634728,304914432
12177699,395404218.004582,295559546.466437,0.9995108403129748,304947200
12177785,448298319.292757,243541494.010722,0.9988512056379536,249061376
12177847,446728136.844057,244041807.214797,0.9988644490513929,249618432
12177919,446844161.547515,245633867.528584,0.9988814930416282,251305984
12178052,446756919.329996,249448098.167581,0.9989232876639728,255385600
12178124,445770934.672332,252467948.520719,0.9989586075461213,258613248
12178191,444064767.346471,267445210.601596,0.9991067034526602,274571264
12178338,442292222.857039,273816532.215277,0.9991674190828923,281370624
12178394,440988935.157769,275358158.906212,0.9991850736153751,283025408
12178503,438751086.053516,276466986.116326,0.9992033106121223,284221440
12178568,437946443.973127,277511162.82945,0.9992144157969737,285351936
12178686,438328298.385229,278523869.790371,0.9992202519981546,286416896
12178771,437514666.745042,279099135.223231,0.9992281231289132,287039488
12178838,436750541.314557,280070621.430384,0.999238731807995,288071680
12178924,436130186.665262,281280863.787737,0.9992501650604018,289366016
12178974,436236524.435167,281436913.209341,0.9992506319642706,289529856
12179111,435851020.66191,283146083.27916,0.9992643115737795,291332096
12179221,435627942.178123,283210036.320801,0.9992657266996756,291414016
12179434,435600188.676201,284181750.378847,0.9992730154055952,292446208
12179576,435949146.649671,284486160.204867,0.9992738876298112,292757504
12179670,436290007.862965,284092694.669856,0.9992698424500437,292331520
12179858,436303164.763996,283760895.915068,0.9992674202186264,291987456
12180025,434746628.595887,283611256.765068,0.9992732158578214,291856384
12180149,435124592.214227,284398375.969936,0.9992768499429907,292675584
12180240,430359256.743381,289266378.268244,0.9993308030595337,297902080
12180370,430705078.722859,288913365.231807,0.9993269719904678,297525248
12180562,423266798.85532,296601352.362426,0.999408766905154,305766400
12180758,423835878.636306,296007078.189841,0.9994026112906326,305127424
12180852,425678989.202335,297014378.955525,0.9994013428912174,306159616
12181025,428122134.435119,296378911.88192,0.9993870929685553,305455104
12181113,422605608.065885,300358035.802196,0.9994348327756172,309731328
12181212,422055409.006736,298135650.311835,0.999423377044517,307404800
12181417,420225389.088407,298126006.736174,0.9994304329182804,307404800
12181621,419328949.850717,298288508.046702,0.9994346260227743,307585024
12181703,419925076.231512,297815199.360731,0.9994290574155118,307077120
12181831,420018421.977498,297966156.086397,0.9994297420133669,307240960
12181896,420004147.474515,297977757.608951,0.9994298960612912,307257344
12182079,419993613.135841,298112968.980337,0.9994307528468919,307388416
12182262,419669104.826164,298169484.902162,0.9994324231565818,307453952
12182363,419657612.136685,298811735.875146,0.9994365272675064,308142080
12182511,419134554.606177,299391367.207368,0.9994424218019174,308764672
12182713,419496351.628194,299568810.296178,0.9994420089572671,308944896
12182830,419889429.157873,300047244.779007,0.9994434203489431,309436416
12182972,421527654.778067,300161655.509659,0.9994367816216676,309534720
12183062,421382687.569483,299160899.012596,0.9994310619793619,308469760
12183144,419805795.621921,299642759.421271,0.9994408898845796,309010432
12183262,418431697.253339,299651663.820021,0.9994467373947356,309043200
12183336,418381306.300845,299743856.5221,0.9994475309725553,309141504
12183523,407755962.266588,301447015.754393,0.9995026000988065,311091200
12183701,403992337.423714,304142740.111346,0.9995344517709182,313991168
12183846,404293186.403274,303862233.91528,0.9995315531178268,313696256
12184050,403764876.666164,303663019.458385,0.999532684171861,313499648
12184119,403679814.101829,303988021.133208,0.9995351541108172,313843712
12184244,406494429.627102,306582205.0833,0.9995397624785315,316563456
12184335,406457394.87017,304665600.392421,0.9995286717888737,314531840
12184406,406646501.39563,304582625.787243,0.9995272879604886,314433536
12184454,406560511.336877,304557993.946636,0.999527503683101,314417152
12184572,406559420.322914,304925049.12426,0.9995296483641577,314810368
12184678,406532256.351326,305999883.034812,0.9995359680133614,315940864
12184749,406508244.503895,305829284.356924,0.9995350826355981,315760640
12184804,406370949.874733,305967095.68528,0.9995364518922812,315908096
12184949,405581719.540801,305778250.884872,0.9995384266565533,315711488
12185048,407631788.34643,306049539.143242,0.9995311249888212,315973632
12185135,407704732.209422,307118850.094676,0.9995369841127122,317087744
12185168,408927555.957165,307580702.184585,0.9995346588406515,317562880
12185307,409266125.403544,307388211.033239,0.9995320959844225,317349888
12185457,409031182.207106,306466205.221185,0.999527503626997,316383232
12185610,408921645.414641,306335647.059262,0.9995272360974196,316252160
12185761,409593075.753389,306762379.687493,0.9995269299413803,316694528
12185913,409334867.625644,306943167.112477,0.9995290459889963,316874752
12186017,408212279.131322,306796532.057511,0.9995327466353945,316743680
12186095,407911435.433011,306985999.322438,0.999534934331459,316940288
12186190,407906432.163197,307110282.167056,0.9995354211403145,317071360
12186350,407800896.467007,307554257.517267,0.9995387784010294,317546496
12186489,407578734.820524,308265886.918386,0.9995438610252761,318300160
12186587,403811826.88237,308964955.250466,0.9995635501816017,319086592
12186749,407172451.057857,308770259.079504,0.9995484324040673,318840832
12186837,402033137.445194,314781503.596772,0.9996035726253485,325263360
